# power spectrum of B
# redshift z=50.000000
# k              Pk             sigma(k)       sigma(Pk)      count
  1.767146e-01   7.540396e-18   0.000000e+00   6.868886e-19   102
  1.778021e-01   9.644007e-18   0.000000e+00   1.800249e-18   48
  1.788829e-01   6.990156e-18   0.000000e+00   5.980770e-19   72
  1.799573e-01   1.063641e-17   0.000000e+00   1.396790e-18   48
  1.810253e-01   5.846650e-18   0.000000e+00   1.059320e-18   48
  1.820871e-01   4.609154e-18   4.495664e-09   4.327122e-19   120
  1.841922e-01   1.317397e-18   2.809790e-09   1.842472e-19   24
  1.852358e-01   6.894002e-18   2.649095e-09   5.127610e-19   144
  1.862735e-01   6.232477e-18   3.178914e-09   5.138975e-19   120
  1.873055e-01   9.593177e-18   2.809790e-09   9.796213e-19   48
  1.893526e-01   6.769766e-18   2.809790e-09   8.078667e-19   48
  1.903679e-01   8.528206e-18   2.809790e-09   9.360677e-19   96
  1.923825e-01   6.017710e-18   2.809790e-09   1.183032e-18   24
  1.933819e-01   5.037301e-18   0.000000e+00   1.095568e-18   48
  1.943761e-01   7.285814e-18   3.532127e-09   7.583110e-19   108
  1.953653e-01   3.878806e-18   0.000000e+00   6.302890e-19   72
  1.963495e-01   2.176131e-18   0.000000e+00   2.418327e-19   30
  1.973288e-01   4.634483e-18   0.000000e+00   4.692972e-19   168
  1.983033e-01   3.313669e-18   0.000000e+00   4.469321e-19   48
  2.002380e-01   4.200417e-18   0.000000e+00   3.453759e-19   72
  2.011984e-01   7.420059e-18   0.000000e+00   6.958625e-19   96
  2.021542e-01   8.567717e-18   5.298191e-09   9.310082e-19   72
  2.031055e-01   5.112299e-18   0.000000e+00   5.036279e-19   72
  2.040524e-01   9.162953e-18   2.980232e-09   1.862282e-18   32
  2.049949e-01   3.990458e-18   2.649095e-09   3.923035e-19   72
  2.059331e-01   7.573146e-18   3.746387e-09   7.101539e-19   144
  2.087224e-01   7.558532e-18   6.282881e-09   7.875155e-19   96
  2.096439e-01   1.690468e-18   0.000000e+00   1.687437e-19   96
  2.105614e-01   6.118398e-18   0.000000e+00   6.991139e-19   48
  2.114749e-01   4.848677e-18   0.000000e+00   6.754793e-19   72
  2.123845e-01   5.033554e-18   0.000000e+00   6.514523e-19   120
  2.132902e-01   6.604006e-18   0.000000e+00   7.231138e-19   72
  2.150901e-01   1.234535e-17   0.000000e+00   1.455245e-18   48
  2.159845e-01   2.875732e-18   4.235416e-09   3.712164e-19   78
  2.168752e-01   2.919601e-18   3.178914e-09   2.508899e-19   120
  2.177622e-01   2.044394e-18   3.973643e-09   3.282240e-19   48
  2.195255e-01   5.891842e-18   3.746387e-09   5.359573e-19   144
  2.204018e-01   6.130789e-18   3.746387e-09   3.935073e-19   144
  2.221441e-01   6.161709e-19   0.000000e+00   1.048002e-19   12
  2.230102e-01   5.264281e-18   0.000000e+00   4.984392e-19   144
  2.238729e-01   6.472773e-18   4.866699e-09   1.229639e-18   48
  2.247323e-01   5.756719e-18   3.178914e-09   7.896786e-19   120
  2.255884e-01   4.927652e-18   0.000000e+00   1.022444e-18   48
  2.264413e-01   3.033195e-18   0.000000e+00   3.787177e-19   48
  2.272910e-01   4.762687e-18   0.000000e+00   3.443168e-19   168
  2.289809e-01   3.064953e-18   0.000000e+00   5.738005e-19   48
  2.298212e-01   4.240051e-18   2.809790e-09   5.841075e-19   96
  2.306585e-01   3.961643e-18   2.809790e-09   6.278698e-19   96
  2.314927e-01   5.316378e-18   0.000000e+00   1.425591e-18   72
  2.323239e-01   4.555245e-18   2.809790e-09   6.153915e-19   48
  2.331522e-01   6.898477e-18   0.000000e+00   6.345162e-19   96
  2.339775e-01   2.061522e-18   0.000000e+00   2.782075e-19   48
  2.356194e-01   7.903366e-19   3.178914e-09   9.111023e-20   30
  2.364362e-01   3.525098e-18   2.809790e-09   3.106964e-19   96
  2.372501e-01   3.608873e-18   0.000000e+00   3.113926e-19   192
  2.380612e-01   8.389910e-18   3.973643e-09   6.900040e-19   48
  2.380612e-01   3.033064e-19   0.000000e+00   2.472815e-20   8
  2.388695e-01   7.740536e-18   2.809790e-09   1.454632e-18   24
  2.396752e-01   2.271914e-18   0.000000e+00   2.214231e-19   168
  2.404781e-01   5.839474e-18   0.000000e+00   5.066828e-19   120
  2.420760e-01   6.667397e-18   5.923557e-09   7.260660e-19   72
  2.428710e-01   4.459502e-18   3.746387e-09   4.613058e-19   144
  2.436634e-01   4.781116e-18   0.000000e+00   6.526402e-19   96
  2.444532e-01   3.757105e-18   0.000000e+00   4.463791e-19   96
  2.460253e-01   9.729431e-18   4.588368e-09   8.892188e-19   72
  2.468075e-01   4.310091e-18   3.973643e-09   3.832355e-19   96
  2.483647e-01   9.137038e-18   0.000000e+00   1.479973e-18   24
  2.491396e-01   4.850678e-18   0.000000e+00   3.999619e-19   192
  2.499122e-01   4.675433e-18   3.532127e-09   5.787938e-19   108
  2.506823e-01   2.673525e-19   0.000000e+00   4.382031e-20   24
  2.514501e-01   6.505640e-18   0.000000e+00   9.878212e-19   96
  2.522156e-01   1.578192e-18   0.000000e+00   1.435802e-19   96
  2.529787e-01   2.401316e-18   3.178914e-09   2.824359e-19   120
  2.544981e-01   1.284415e-18   0.000000e+00   1.317585e-19   48
  2.552544e-01   8.652164e-18   5.989783e-09   8.741450e-19   78
  2.560085e-01   4.477025e-18   0.000000e+00   5.359805e-19   144
  2.567603e-01   2.923052e-18   0.000000e+00   2.907991e-19   120
  2.575100e-01   1.798974e-18   4.866699e-09   2.542856e-19   24
  2.582575e-01   4.757191e-18   0.000000e+00   4.007609e-19   168
  2.590028e-01   4.631112e-18   0.000000e+00   4.987533e-19   144
  2.604871e-01   7.292292e-18   4.866699e-09   1.053949e-18   24
  2.612261e-01   4.837761e-18   0.000000e+00   8.842667e-19   48
  2.619630e-01   5.993584e-18   2.809790e-09   5.560457e-19   96
  2.626978e-01   6.673887e-18   0.000000e+00   6.947058e-19   120
  2.634306e-01   2.160091e-18   0.000000e+00   2.689277e-19   72
  2.641613e-01   2.554555e-18   4.495664e-09   2.887585e-19   120
  2.648900e-01   3.809875e-18   0.000000e+00   4.289847e-19   144
  2.663415e-01   4.821028e-18   0.000000e+00   8.416722e-19   48
  2.670642e-01   3.519889e-18   5.619580e-09   3.391402e-19   192
  2.677851e-01   4.515091e-18   0.000000e+00   4.172671e-19   144
  2.685040e-01   7.535457e-18   0.000000e+00   1.329632e-18   48
  2.699360e-01   4.515073e-18   0.000000e+00   3.790808e-19   192
  2.706492e-01   7.759461e-19   0.000000e+00   1.122208e-19   48
  2.720699e-01   1.273581e-19   2.980232e-09   2.551769e-20   8
  2.727775e-01   2.694612e-18   3.973643e-09   2.872158e-19   48
  2.734833e-01   3.496417e-18   8.991328e-09   2.556868e-19   240
  2.741872e-01   7.093665e-18   0.000000e+00   8.109310e-19   96
  2.748894e-01   4.887505e-18   3.532127e-09   6.578695e-19   54
  2.755897e-01   2.574519e-18   0.000000e+00   2.501610e-19   120
  2.762883e-01   3.995448e-18   3.178914e-09   4.826002e-19   120
  2.776802e-01   1.867289e-18   0.000000e+00   2.833190e-19   84
  2.783735e-01   3.734935e-18   0.000000e+00   4.112779e-19   144
  2.790651e-01   2.810582e-18   3.746387e-09   2.972946e-19   72
  2.797550e-01   4.993163e-18   0.000000e+00   6.436841e-19   96
  2.804432e-01   5.060516e-18   0.000000e+00   9.246853e-19   48
  2.811298e-01   5.962469e-18   0.000000e+00   7.280900e-19   96
  2.818146e-01   4.181145e-18   4.495664e-09   4.502154e-19   240
  2.831793e-01   1.340850e-18   3.973643e-09   2.597775e-19   24
  2.838592e-01   4.826108e-18   0.000000e+00   3.816492e-19   240
  2.845375e-01   3.822460e-18   5.619580e-09   3.685315e-19   96
  2.852142e-01   7.276793e-19   0.000000e+00   9.816785e-20   72
  2.858892e-01   4.632167e-18   3.746387e-09   7.052315e-19   72
  2.865627e-01   4.262775e-18   0.000000e+00   6.272646e-19   96
  2.872346e-01   7.492276e-18   0.000000e+00   8.081596e-19   72
  2.885737e-01   4.888541e-18   0.000000e+00   5.459078e-19   96
  2.892409e-01   1.089671e-18   3.973643e-09   1.350857e-19   96
  2.899066e-01   1.851469e-18   7.786718e-09   2.577741e-19   120
  2.905708e-01   4.503652e-18   3.973643e-09   4.266936e-19   96
  2.918946e-01   5.805661e-18   0.000000e+00   5.096513e-19   192
  2.925542e-01   4.530474e-18   3.746387e-09   4.296147e-19   144
  2.938691e-01   1.868819e-18   0.000000e+00   2.145947e-19   48
  2.945243e-01   1.951190e-19   6.229375e-09   1.947187e-20   150
  2.951781e-01   2.215920e-19   5.619580e-09   2.368389e-20   96
  2.958304e-01   1.867518e-19   7.108269e-09   1.886862e-20   120
  2.964813e-01   1.907440e-19   0.000000e+00   2.715095e-20   48
  2.971308e-01   1.598887e-19   5.506041e-09   1.445003e-20   120
  2.977788e-01   2.120822e-19   0.000000e+00   1.659958e-20   240
  2.990707e-01   2.687928e-19   3.973643e-09   2.677310e-20   24
  2.997146e-01   1.666159e-19   0.000000e+00   1.251287e-20   144
  3.003570e-01   1.417049e-19   7.064254e-09   1.341922e-20   216
  3.009981e-01   4.023759e-19   0.000000e+00   5.206288e-20   48
  3.016379e-01   1.358612e-19   0.000000e+00   1.436278e-20   72
  3.022763e-01   1.151988e-19   0.000000e+00   8.083766e-21   144
  3.029133e-01   1.612020e-19   0.000000e+00   2.002691e-20   96
  3.048165e-01   1.368408e-19   0.000000e+00   1.230135e-20   144
  3.054482e-01   1.455581e-19   0.000000e+00   1.447331e-20   132
  3.060786e-01   8.431130e-20   0.000000e+00   8.610794e-21   104
  3.067078e-01   5.364004e-20   3.746387e-09   4.327815e-21   72
  3.073356e-01   1.240768e-19   6.422377e-09   1.315294e-20   168
  3.079622e-01   7.042610e-20   0.000000e+00   4.530022e-21   144
  3.092116e-01   6.319771e-20   0.000000e+00   5.821338e-21   96
  3.098343e-01   4.837182e-20   0.000000e+00   3.826648e-21   144
  3.104559e-01   1.032370e-19   0.000000e+00   8.820955e-21   144
  3.110762e-01   7.149212e-20   9.082613e-09   5.886534e-21   168
  3.123131e-01   3.455586e-20   0.000000e+00   3.439631e-21   48
  3.129297e-01   8.632331e-20   3.973643e-09   6.822658e-21   192
  3.141593e-01   2.981534e-19   0.000000e+00   1.258671e-19   3
  3.147723e-01   6.440409e-20   5.994218e-09   5.990693e-21   180
  3.153841e-01   6.775721e-20   0.000000e+00   1.164179e-20   84
  3.159947e-01   8.375465e-20   5.619580e-09   6.746415e-21   96
  3.166041e-01   8.078330e-20   0.000000e+00   1.669327e-20   84
  3.172124e-01   7.837963e-20   6.882552e-09   7.097592e-21   192
  3.178195e-01   6.590172e-20   0.000000e+00   8.138531e-21   72
  3.190302e-01   6.262496e-20   6.422377e-09   1.114857e-20   84
  3.196339e-01   1.036054e-19   0.000000e+00   1.294769e-20   84
  3.202364e-01   5.729338e-20   0.000000e+00   6.115083e-21   216
  3.208378e-01   2.504014e-20   0.000000e+00   3.368548e-21   48
  3.214381e-01   3.716799e-20   0.000000e+00   3.029661e-21   24
  3.220372e-01   4.432558e-20   0.000000e+00   4.062243e-21   240
  3.226352e-01   3.095606e-20   0.000000e+00   2.311631e-21   192
  3.238280e-01   8.786683e-20   0.000000e+00   2.303711e-20   36
  3.244227e-01   7.991750e-20   0.000000e+00   1.191525e-20   72
  3.250163e-01   4.211474e-20   0.000000e+00   4.818596e-21   132
  3.256089e-01   4.348354e-20   0.000000e+00   3.769837e-21   120
  3.262004e-01   6.062723e-20   0.000000e+00   8.301837e-21   72
  3.267908e-01   3.677647e-20   0.000000e+00   2.648281e-21   72
  3.273801e-01   3.107871e-20   1.015467e-08   2.513644e-21   168
  3.285556e-01   1.349405e-20   0.000000e+00   1.048108e-21   48
  3.291418e-01   3.386848e-20   6.477696e-09   3.542271e-21   204
  3.297269e-01   6.094407e-20   0.000000e+00   1.018764e-20   72
  3.303111e-01   3.253460e-20   0.000000e+00   3.285175e-21   72
  3.314762e-01   2.368249e-20   0.000000e+00   2.421352e-21   168
  3.320572e-01   1.967628e-20   3.746387e-09   1.281806e-21   144
  3.332162e-01   4.178371e-20   0.000000e+00   7.505888e-21   24
  3.337942e-01   1.630136e-20   3.973643e-09   1.727034e-21   96
  3.343712e-01   3.266493e-20   0.000000e+00   2.500973e-21   192
  3.349472e-01   1.114026e-20   0.000000e+00   1.180702e-21   72
  3.355222e-01   3.206988e-20   5.298191e-09   6.318940e-21   36
  3.360963e-01   2.781466e-20   7.865773e-09   2.715963e-21   168
  3.366693e-01   1.322075e-20   0.000000e+00   1.100356e-21   120
  3.378125e-01   2.568371e-20   6.882552e-09   2.819853e-21   96
  3.383827e-01   2.155418e-20   0.000000e+00   2.014159e-21   144
  3.389519e-01   1.944749e-20   0.000000e+00   1.689647e-21   48
  3.395201e-01   1.775146e-20   1.059638e-08   1.512435e-21   144
  3.400874e-01   1.154619e-20   0.000000e+00   1.035168e-21   56
  3.406537e-01   2.891376e-20   5.298191e-09   3.973663e-21   72
  3.412191e-01   8.893272e-21   3.973643e-09   6.830250e-22   96
  3.423471e-01   7.127004e-21   3.973643e-09   1.530385e-21   24
  3.429097e-01   1.458250e-20   0.000000e+00   1.213834e-21   156
  3.434714e-01   2.131946e-20   4.890638e-09   2.132552e-21   156
  3.440322e-01   2.146301e-20   3.973643e-09   2.765235e-21   48
  3.445920e-01   1.755023e-20   0.000000e+00   2.527098e-21   72
  3.451510e-01   1.936667e-20   0.000000e+00   2.873508e-21   72
  3.457090e-01   1.275222e-20   3.973643e-09   9.163307e-22   96
  3.468224e-01   8.110630e-21   0.000000e+00   9.115191e-22   48
  3.473778e-01   8.048105e-21   6.882552e-09   5.841352e-22   96
  3.479323e-01   1.290220e-20   9.990364e-09   1.370712e-21   216
  3.484859e-01   1.054186e-20   0.000000e+00   1.008567e-21   96
  3.495904e-01   1.275076e-20   0.000000e+00   1.323950e-21   96
  3.501414e-01   6.720956e-21   0.000000e+00   5.137018e-22   96
  3.512407e-01   3.207615e-20   0.000000e+00   4.428702e-21   12
  3.517891e-01   1.289399e-20   0.000000e+00   1.190318e-21   168
  3.523367e-01   8.505306e-21   0.000000e+00   6.037565e-22   96
  3.528833e-01   6.910988e-21   3.973643e-09   8.943277e-22   48
  3.534292e-01   1.069471e-20   6.488932e-09   1.303613e-21   72
  3.539742e-01   7.508846e-21   4.495664e-09   5.858449e-22   120
  3.545183e-01   5.786618e-21   7.947286e-09   3.468471e-22   192
  3.556041e-01   1.076905e-20   0.000000e+00   1.174940e-21   12
  3.561458e-01   7.636197e-21   0.000000e+00   6.806328e-22   168
  3.566867e-01   2.090713e-20   3.973643e-09   1.537869e-21   24
  3.572267e-01   6.848766e-21   0.000000e+00   6.665831e-22   72
  3.577659e-01   6.979418e-21   0.000000e+00   8.236555e-22   48
  3.583043e-01   5.468335e-21   5.619580e-09   4.530785e-22   96
  3.588419e-01   7.337176e-21   0.000000e+00   7.643784e-22   48
  3.599147e-01   1.561298e-20   5.619580e-09   1.958408e-21   24
  3.604498e-01   9.671206e-21   0.000000e+00   1.664240e-21   36
  3.609842e-01   7.903402e-21   7.078835e-09   7.084021e-22   132
  3.615178e-01   3.659808e-21   7.492773e-09   3.496621e-22   72
  3.620507e-01   3.857719e-21   0.000000e+00   5.351646e-22   24
  3.625827e-01   8.829364e-21   0.000000e+00   6.157409e-22   192
  3.631140e-01   4.549113e-21   0.000000e+00   3.283499e-22   144
  3.641741e-01   3.672232e-21   0.000000e+00   3.114223e-22   72
  3.647031e-01   7.590014e-21   0.000000e+00   8.761158e-22   72
  3.652313e-01   5.156775e-21   5.619580e-09   6.101981e-22   96
  3.657587e-01   5.028986e-21   0.000000e+00   3.725695e-22   72
  3.668112e-01   3.084770e-21   0.000000e+00   1.970096e-22   96
  3.673364e-01   4.422646e-21   0.000000e+00   3.034862e-22   144
  3.683844e-01   2.929898e-21   5.619580e-09   3.492927e-22   24
  3.689073e-01   4.676767e-21   0.000000e+00   5.666009e-22   96
  3.694295e-01   3.831847e-21   6.422377e-09   5.316574e-22   84
  3.699509e-01   4.395065e-21   0.000000e+00   2.666146e-22   96
  3.704716e-01   5.858816e-21   0.000000e+00   6.229210e-22   84
  3.709915e-01   8.259159e-21   3.973643e-09   9.636915e-22   24
  3.715108e-01   2.746865e-21   0.000000e+00   5.959443e-22   24
  3.725471e-01   4.131515e-21   0.000000e+00   3.956334e-22   72
  3.730641e-01   3.386487e-21   0.000000e+00   3.538829e-22   48
  3.736127e-01   3.904703e-21   1.248164e-04   2.782402e-22   128
  3.740961e-01   2.949634e-21   5.619580e-09   4.117937e-22   24
  3.751253e-01   2.598793e-21   5.298191e-09   2.032167e-22   144
  3.756388e-01   2.510119e-21   0.000000e+00   2.172807e-22   96
  3.771752e-01   2.681854e-21   0.000000e+00   1.887812e-22   144
  3.776859e-01   2.965582e-21   5.619580e-09   2.161832e-22   96
  3.781959e-01   2.332843e-21   7.947286e-09   2.140014e-22   96
  3.787053e-01   5.015011e-21   5.619580e-09   7.962418e-22   24
  3.792140e-01   3.325302e-21   0.000000e+00   2.275388e-22   72
  3.797219e-01   2.029841e-21   8.991328e-09   1.340231e-22   120
  3.807359e-01   1.888991e-21   5.619580e-09   1.848913e-22   48
  3.812418e-01   1.964104e-21   0.000000e+00   1.658666e-22   108
  3.817471e-01   3.139840e-21   0.000000e+00   2.631749e-22   72
  3.832590e-01   2.721552e-21   5.298191e-09   1.668777e-22   144
  3.837616e-01   2.692648e-21   5.619580e-09   2.294535e-22   48
  3.847649e-01   5.313777e-21   5.619580e-09   9.072957e-22   12
  3.855656e-01   2.425814e-21   2.449590e-04   1.628998e-22   120
  3.862650e-01   1.449281e-21   5.619580e-09   1.296691e-22   48
  3.867637e-01   1.145410e-21   5.619580e-09   1.422757e-22   24
  3.872618e-01   1.597273e-21   9.733398e-09   1.121905e-22   96
  3.877593e-01   1.254393e-21   0.000000e+00   9.686329e-23   96
  3.887523e-01   1.689509e-21   7.492773e-09   1.653383e-22   36
  3.892478e-01   2.306006e-21   0.000000e+00   2.483073e-22   48
  3.897427e-01   1.602905e-21   0.000000e+00   1.006262e-22   120
  3.902370e-01   1.864184e-21   0.000000e+00   1.329087e-22   96
  3.907307e-01   1.089313e-21   0.000000e+00   8.982383e-23   48
  3.917161e-01   1.359469e-21   0.000000e+00   8.744188e-23   96
  3.931451e-01   1.782260e-21   1.410282e-04   1.703251e-22   132
  3.936796e-01   1.798953e-21   0.000000e+00   2.372057e-22   48
  3.941690e-01   1.916080e-21   0.000000e+00   1.684879e-22   48
  3.946577e-01   1.186161e-21   0.000000e+00   1.252943e-22   72
  3.951458e-01   1.748380e-21   0.000000e+00   1.772961e-22   72
  3.956334e-01   1.549088e-21   5.619580e-09   1.444950e-22   48
  3.966066e-01   1.197117e-21   0.000000e+00   1.861023e-22   24
  3.970924e-01   2.045975e-21   5.619580e-09   3.041391e-22   48
  3.975775e-01   1.288780e-21   9.733398e-09   1.272486e-22   96
  3.980621e-01   7.249986e-22   0.000000e+00   9.287429e-23   24
  3.990294e-01   1.055924e-21   0.000000e+00   8.523158e-23   72
  3.995122e-01   1.036695e-21   0.000000e+00   9.136340e-23   48
  4.004761e-01   2.357713e-21   5.619580e-09   3.947293e-22   24
  4.009571e-01   6.964540e-22   0.000000e+00   5.778004e-23   72
  4.014376e-01   1.354778e-21   0.000000e+00   1.322084e-22   60
  4.019175e-01   1.178005e-21   5.298191e-09   1.158691e-22   72
  4.023968e-01   1.839406e-21   0.000000e+00   1.640241e-22   24
  4.028756e-01   7.438763e-22   0.000000e+00   5.527202e-23   72
  4.033538e-01   9.524581e-22   9.733398e-09   9.696147e-23   48
  4.047849e-01   9.499808e-22   7.064254e-09   1.149671e-22   108
  4.052609e-01   1.212449e-21   0.000000e+00   1.079464e-22   48
  4.057363e-01   6.282939e-22   5.619580e-09   6.740790e-23   48
  4.062111e-01   8.495423e-22   0.000000e+00   9.194610e-23   24
  4.066854e-01   7.146965e-22   7.492773e-09   5.904975e-23   72
  4.071591e-01   8.478228e-22   0.000000e+00   7.623342e-23   96
  4.085095e-01   6.227189e-22   1.651903e-04   5.757716e-23   56
  4.090485e-01   8.880565e-22   0.000000e+00   1.060941e-22   72
  4.099899e-01   1.474760e-21   0.000000e+00   3.396104e-22   24
  4.104598e-01   8.915753e-22   0.000000e+00   6.726623e-23   72
  4.109291e-01   4.998939e-22   5.619580e-09   4.109549e-23   48
  4.121469e-01   7.611296e-22   2.291567e-04   6.252347e-23   120
  4.132680e-01   5.637824e-22   5.619580e-09   6.158723e-23   48
  4.146649e-01   6.906924e-22   0.000000e+00   3.651513e-23   144
  4.160572e-01   8.944095e-22   5.619580e-09   2.088433e-22   24
  4.165203e-01   8.415904e-22   0.000000e+00   7.927225e-23   84
  4.169828e-01   5.897064e-22   0.000000e+00   9.641616e-23   24
  4.174448e-01   7.962637e-22   5.619580e-09   9.296797e-23   12
  4.179064e-01   7.243785e-22   7.947286e-09   1.132489e-22   24
  4.183674e-01   6.623174e-22   0.000000e+00   9.488029e-23   24
  4.195385e-01   6.167833e-22   2.287955e-04   3.678289e-23   132
  4.202064e-01   6.287117e-22   5.298191e-09   6.107398e-23   72
  4.206649e-01   5.905695e-22   5.619580e-09   9.079770e-23   48
  4.215803e-01   5.968905e-22   0.000000e+00   5.424750e-23   96
  4.229499e-01   7.822942e-22   0.000000e+00   1.290359e-22   24
  4.234054e-01   3.758123e-22   0.000000e+00   4.244191e-23   48
  4.238604e-01   5.499404e-22   0.000000e+00   6.940512e-23   24
  4.243149e-01   2.703283e-22   0.000000e+00   3.499356e-23   24
  4.247690e-01   9.548885e-22   0.000000e+00   1.394854e-22   24
  4.252226e-01   3.249944e-22   0.000000e+00   2.869279e-23   48
  4.256757e-01   3.965348e-22   7.947286e-09   4.649080e-23   48
  4.270320e-01   2.599030e-22   7.947286e-09   2.546555e-23   24
  4.274832e-01   5.285900e-22   0.000000e+00   7.957668e-23   24
  4.279339e-01   3.925943e-22   0.000000e+00   5.155886e-23   72
  4.288339e-01   5.850077e-22   5.619580e-09   4.215609e-23   48
  4.306282e-01   5.429146e-22   0.000000e+00   6.316912e-23   36
  4.310756e-01   2.863842e-22   5.619580e-09   3.726258e-23   48
  4.319690e-01   2.321793e-22   0.000000e+00   3.015470e-23   24
  4.324150e-01   4.703372e-22   7.492773e-09   3.495279e-23   72
  4.328606e-01   2.896871e-22   0.000000e+00   2.257924e-23   72
  4.337503e-01   5.058617e-22   0.000000e+00   7.430281e-23   24
  4.345273e-01   4.248939e-22   1.921429e-04   3.461672e-23   96
  4.355244e-01   2.475172e-22   0.000000e+00   2.943983e-23   24
  4.364087e-01   2.041915e-22   0.000000e+00   2.018343e-23   48
  4.377318e-01   6.711444e-22   0.000000e+00   1.101634e-22   24
  4.381719e-01   2.745215e-22   5.619580e-09   4.365785e-23   12
  4.386117e-01   2.758787e-22   5.619580e-09   3.595964e-23   24
