# power spectrum of B
# redshift z=3.000000
# k              Pk             sigma(k)       sigma(Pk)      count
  1.607190e-01   1.051328e-17   0.000000e+00   1.798168e-18   24
  1.619140e-01   1.184983e-17   2.809790e-09   1.250282e-18   48
  1.631002e-01   1.033356e-17   0.000000e+00   6.860003e-19   96
  1.642778e-01   7.926751e-18   0.000000e+00   6.105900e-19   48
  1.666081e-01   1.062321e-17   0.000000e+00   1.610338e-18   36
  1.677611e-01   1.084370e-17   3.441276e-09   1.196412e-18   48
  1.689063e-01   1.110089e-17   3.893359e-09   7.786322e-19   120
  1.700437e-01   6.457300e-18   0.000000e+00   6.539156e-19   56
  1.711736e-01   6.845617e-18   1.986821e-09   5.614598e-19   24
  1.722960e-01   8.755166e-18   0.000000e+00   7.851300e-19   96
  1.734112e-01   7.334301e-18   0.000000e+00   9.510946e-19   48
  1.756204e-01   1.476800e-17   0.000000e+00   2.358275e-18   24
  1.767146e-01   9.027188e-18   0.000000e+00   9.731494e-19   102
  1.778021e-01   8.298461e-18   0.000000e+00   9.281097e-19   48
  1.788829e-01   8.649188e-18   0.000000e+00   1.215598e-18   72
  1.799573e-01   7.745494e-18   0.000000e+00   1.262160e-18   48
  1.810253e-01   9.076666e-18   0.000000e+00   8.605726e-19   48
  1.820871e-01   9.102749e-18   4.495664e-09   8.160037e-19   120
  1.841922e-01   2.769095e-18   2.809790e-09   3.462418e-19   24
  1.852358e-01   6.506638e-18   2.649095e-09   4.579793e-19   144
  1.862735e-01   5.587261e-18   3.178914e-09   4.300373e-19   120
  1.873055e-01   7.433421e-18   2.809790e-09   8.130488e-19   48
  1.893526e-01   6.109526e-18   2.809790e-09   5.696041e-19   48
  1.903679e-01   6.016272e-18   2.809790e-09   5.030918e-19   96
  1.923825e-01   5.702061e-18   2.809790e-09   8.496351e-19   24
  1.933819e-01   3.878336e-18   0.000000e+00   6.860967e-19   48
  1.943761e-01   5.727879e-18   3.532127e-09   4.109144e-19   108
  1.953653e-01   4.697041e-18   0.000000e+00   4.628712e-19   72
  1.963495e-01   6.210444e-18   0.000000e+00   1.454611e-18   30
  1.973288e-01   5.327008e-18   0.000000e+00   3.593717e-19   168
  1.983033e-01   9.497597e-18   0.000000e+00   1.451447e-18   48
  2.002380e-01   7.141190e-18   0.000000e+00   8.137548e-19   72
  2.011984e-01   7.296398e-18   0.000000e+00   7.711200e-19   96
  2.021542e-01   4.836442e-18   5.298191e-09   4.260307e-19   72
  2.031055e-01   4.525032e-18   0.000000e+00   4.168903e-19   72
  2.040524e-01   8.793513e-18   2.980232e-09   1.589014e-18   32
  2.049949e-01   5.530420e-18   2.649095e-09   5.999450e-19   72
  2.059331e-01   5.354056e-18   3.746387e-09   4.170044e-19   144
  2.087224e-01   5.591635e-18   6.282881e-09   4.872435e-19   96
  2.096439e-01   2.783274e-18   0.000000e+00   2.358501e-19   96
  2.105614e-01   3.831126e-18   0.000000e+00   4.125891e-19   48
  2.114749e-01   3.473080e-18   0.000000e+00   3.272498e-19   72
  2.123845e-01   4.407675e-18   0.000000e+00   3.551333e-19   120
  2.132902e-01   3.816576e-18   0.000000e+00   4.062241e-19   72
  2.150901e-01   5.552747e-18   0.000000e+00   5.524052e-19   48
  2.159845e-01   3.383041e-18   4.235416e-09   3.213250e-19   78
  2.168752e-01   4.095250e-18   3.178914e-09   5.752502e-19   120
  2.177622e-01   7.740821e-18   3.973643e-09   1.273087e-18   48
  2.195255e-01   4.089285e-18   3.746387e-09   3.792810e-19   144
  2.204018e-01   6.531274e-18   3.746387e-09   6.144140e-19   144
  2.221441e-01   2.033074e-18   0.000000e+00   2.753940e-19   12
  2.230102e-01   3.219940e-18   0.000000e+00   2.619800e-19   144
  2.238729e-01   5.545213e-18   4.866699e-09   5.646794e-19   48
  2.247323e-01   4.545039e-18   3.178914e-09   4.478934e-19   120
  2.255884e-01   2.422637e-18   0.000000e+00   2.211603e-19   48
  2.264413e-01   1.597458e-18   0.000000e+00   1.338036e-19   48
  2.272910e-01   3.379240e-18   0.000000e+00   2.456804e-19   168
  2.289809e-01   2.054819e-18   0.000000e+00   2.230920e-19   48
  2.298212e-01   3.415438e-18   2.809790e-09   3.125431e-19   96
  2.306585e-01   3.093395e-18   2.809790e-09   3.585949e-19   96
  2.314927e-01   2.147628e-18   0.000000e+00   2.207141e-19   72
  2.323239e-01   2.270641e-18   2.809790e-09   3.308846e-19   48
  2.331522e-01   3.424497e-18   0.000000e+00   3.174532e-19   96
  2.339775e-01   1.195217e-18   0.000000e+00   8.765609e-20   48
  2.356194e-01   2.173145e-18   3.178914e-09   6.619816e-19   30
  2.364362e-01   4.305703e-18   2.809790e-09   6.410652e-19   96
  2.372501e-01   3.060932e-18   0.000000e+00   3.040275e-19   192
  2.380612e-01   2.809740e-18   3.973643e-09   4.442829e-19   48
  2.380612e-01   1.002507e-18   0.000000e+00   2.027043e-19   8
  2.388695e-01   9.336428e-18   2.809790e-09   2.226224e-18   24
  2.396752e-01   2.997865e-18   0.000000e+00   3.216275e-19   168
  2.404781e-01   2.241057e-18   0.000000e+00   1.400379e-19   120
  2.420760e-01   3.471825e-18   5.923557e-09   4.057937e-19   72
  2.428710e-01   2.890598e-18   3.746387e-09   3.742522e-19   144
  2.436634e-01   4.031871e-18   0.000000e+00   4.978838e-19   96
  2.444532e-01   1.394455e-18   0.000000e+00   1.286283e-19   96
  2.460253e-01   4.826368e-18   4.588368e-09   4.667953e-19   72
  2.468075e-01   1.524723e-18   3.973643e-09   1.403130e-19   96
  2.483647e-01   3.432253e-18   0.000000e+00   2.177697e-19   24
  2.491396e-01   1.916744e-18   0.000000e+00   1.392563e-19   192
  2.499122e-01   1.707142e-18   3.532127e-09   1.612149e-19   108
  2.506823e-01   6.523407e-19   0.000000e+00   8.423719e-20   24
  2.514501e-01   2.051576e-18   0.000000e+00   1.892265e-19   96
  2.522156e-01   1.119400e-18   0.000000e+00   8.949066e-20   96
  2.529787e-01   8.519708e-19   3.178914e-09   6.738752e-20   120
  2.544981e-01   7.043560e-19   0.000000e+00   4.895118e-20   48
  2.552544e-01   4.221719e-18   5.989783e-09   4.930978e-19   78
  2.560085e-01   2.759825e-18   0.000000e+00   3.010268e-19   144
  2.567603e-01   2.430426e-18   0.000000e+00   2.585177e-19   120
  2.575100e-01   7.529096e-19   4.866699e-09   1.381443e-19   24
  2.582575e-01   2.776249e-18   0.000000e+00   3.034943e-19   168
  2.590028e-01   3.508714e-18   0.000000e+00   5.834547e-19   144
  2.604871e-01   1.889777e-18   4.866699e-09   2.157566e-19   24
  2.612261e-01   2.450039e-18   0.000000e+00   3.733055e-19   48
  2.619630e-01   2.604334e-18   2.809790e-09   2.900659e-19   96
  2.626978e-01   2.870249e-18   0.000000e+00   3.058212e-19   120
  2.634306e-01   1.094150e-18   0.000000e+00   1.548613e-19   72
  2.641613e-01   9.645688e-19   4.495664e-09   8.557966e-20   120
  2.648900e-01   2.083277e-18   0.000000e+00   1.939579e-19   144
  2.663415e-01   1.325116e-18   0.000000e+00   2.232739e-19   48
  2.670642e-01   1.446652e-18   5.619580e-09   1.437828e-19   192
  2.677851e-01   1.763429e-18   0.000000e+00   2.251382e-19   144
  2.685040e-01   2.818120e-18   0.000000e+00   4.687167e-19   48
  2.699360e-01   1.543817e-18   0.000000e+00   1.471006e-19   192
  2.706492e-01   6.017609e-19   0.000000e+00   6.129496e-20   48
  2.720699e-01   2.542545e-19   2.980232e-09   5.369514e-20   8
  2.727775e-01   8.494658e-19   3.973643e-09   6.653391e-20   48
  2.734833e-01   1.260355e-18   8.991328e-09   9.516343e-20   240
  2.741872e-01   1.414884e-18   0.000000e+00   1.740698e-19   96
  2.748894e-01   1.182834e-18   3.532127e-09   2.199885e-19   54
  2.755897e-01   1.959242e-18   0.000000e+00   2.781298e-19   120
  2.762883e-01   2.253569e-18   3.178914e-09   3.138658e-19   120
  2.776802e-01   2.113484e-18   0.000000e+00   4.095632e-19   84
  2.783735e-01   2.449121e-18   0.000000e+00   2.529938e-19   144
  2.790651e-01   7.106024e-19   3.746387e-09   6.343454e-20   72
  2.797550e-01   1.121162e-18   0.000000e+00   1.150074e-19   96
  2.804432e-01   3.757682e-18   0.000000e+00   7.083303e-19   48
  2.811298e-01   1.932639e-18   0.000000e+00   3.234562e-19   96
  2.818146e-01   1.494275e-18   4.495664e-09   1.383029e-19   240
  2.831793e-01   7.230612e-19   3.973643e-09   1.005229e-19   24
  2.838592e-01   1.331515e-18   0.000000e+00   1.254888e-19   240
  2.845375e-01   7.321633e-19   5.619580e-09   6.127105e-20   96
  2.852142e-01   2.767855e-19   0.000000e+00   2.289854e-20   72
  2.858892e-01   1.294275e-18   3.746387e-09   1.852210e-19   72
  2.865627e-01   2.239091e-18   0.000000e+00   2.852364e-19   96
  2.872346e-01   1.786051e-18   0.000000e+00   2.037032e-19   72
  2.885737e-01   1.500615e-18   0.000000e+00   1.988190e-19   96
  2.892409e-01   3.189102e-19   3.973643e-09   2.698692e-20   96
  2.899066e-01   4.363296e-19   7.786718e-09   2.835156e-20   120
  2.905708e-01   5.642465e-19   3.973643e-09   4.287871e-20   96
  2.918946e-01   1.024658e-18   0.000000e+00   8.774876e-20   192
  2.925542e-01   7.999984e-19   3.746387e-09   5.556589e-20   144
  2.938691e-01   4.248601e-19   0.000000e+00   6.106746e-20   48
  2.945243e-01   8.208539e-19   6.229375e-09   8.297817e-20   150
  2.951781e-01   1.238081e-18   5.619580e-09   1.994636e-19   96
  2.958304e-01   1.140374e-18   7.108269e-09   1.748361e-19   120
  2.964813e-01   9.688498e-19   0.000000e+00   1.537194e-19   48
  2.971308e-01   8.347566e-19   5.506041e-09   1.219378e-19   120
  2.977788e-01   1.024123e-18   0.000000e+00   9.896379e-20   240
  2.990707e-01   1.321962e-18   3.973643e-09   1.547989e-19   24
  2.997146e-01   8.638190e-19   0.000000e+00   1.183699e-19   144
  3.003570e-01   6.193359e-19   7.064254e-09   8.130062e-20   216
  3.009981e-01   2.913855e-18   0.000000e+00   2.939615e-19   48
  3.016379e-01   5.430671e-19   0.000000e+00   6.171003e-20   72
  3.022763e-01   4.736714e-19   0.000000e+00   4.161799e-20   144
  3.029133e-01   1.202451e-18   0.000000e+00   1.617066e-19   96
  3.048165e-01   6.559439e-19   0.000000e+00   6.933489e-20   144
  3.054482e-01   8.689441e-19   0.000000e+00   1.064004e-19   132
  3.060786e-01   4.639179e-19   0.000000e+00   6.891984e-20   104
  3.067078e-01   1.798701e-19   3.746387e-09   1.737395e-20   72
  3.073356e-01   7.001691e-19   6.422377e-09   7.626959e-20   168
  3.079622e-01   3.182188e-19   0.000000e+00   2.495957e-20   144
  3.092116e-01   2.789371e-19   0.000000e+00   2.166087e-20   96
  3.098343e-01   2.213066e-19   0.000000e+00   2.121016e-20   144
  3.104559e-01   4.599394e-19   0.000000e+00   3.830807e-20   144
  3.110762e-01   3.545004e-19   9.082613e-09   3.538515e-20   168
  3.123131e-01   1.133324e-19   0.000000e+00   9.845319e-21   48
  3.129297e-01   4.305214e-19   3.973643e-09   3.496092e-20   192
  3.141593e-01   1.812150e-18   0.000000e+00   5.336182e-19   3
  3.147723e-01   3.524178e-19   5.994218e-09   4.156154e-20   180
  3.153841e-01   4.035012e-19   0.000000e+00   7.727447e-20   84
  3.159947e-01   3.921282e-19   5.619580e-09   3.784295e-20   96
  3.166041e-01   5.761371e-19   0.000000e+00   1.659878e-19   84
  3.172124e-01   4.747693e-19   6.882552e-09   5.479753e-20   192
  3.178195e-01   3.773307e-19   0.000000e+00   4.966543e-20   72
  3.190302e-01   4.098501e-19   6.422377e-09   9.992529e-20   84
  3.196339e-01   7.444125e-19   0.000000e+00   9.724697e-20   84
  3.202364e-01   3.739300e-19   0.000000e+00   4.772026e-20   216
  3.208378e-01   8.823979e-20   0.000000e+00   8.553849e-21   48
  3.214381e-01   1.625094e-19   0.000000e+00   1.301383e-20   24
  3.220372e-01   2.272237e-19   0.000000e+00   2.717042e-20   240
  3.226352e-01   1.824904e-19   0.000000e+00   1.915187e-20   192
  3.238280e-01   4.422780e-19   0.000000e+00   1.173246e-19   36
  3.244227e-01   5.089028e-19   0.000000e+00   9.130381e-20   72
  3.250163e-01   2.194820e-19   0.000000e+00   3.085193e-20   132
  3.256089e-01   2.304350e-19   0.000000e+00   2.129942e-20   120
  3.262004e-01   5.449232e-19   0.000000e+00   1.094009e-19   72
  3.267908e-01   2.716282e-19   0.000000e+00   2.625827e-20   72
  3.273801e-01   1.358854e-19   1.015467e-08   9.653581e-21   168
  3.285556e-01   6.095943e-20   0.000000e+00   5.074162e-21   48
  3.291418e-01   2.044771e-19   6.477696e-09   2.299407e-20   204
  3.297269e-01   4.009509e-19   0.000000e+00   8.089399e-20   72
  3.303111e-01   1.654286e-19   0.000000e+00   1.802896e-20   72
  3.314762e-01   1.404626e-19   0.000000e+00   1.839596e-20   168
  3.320572e-01   1.339049e-19   3.746387e-09   1.175943e-20   144
  3.332162e-01   3.943252e-19   0.000000e+00   1.109609e-19   24
  3.337942e-01   8.660605e-20   3.973643e-09   8.282493e-21   96
  3.343712e-01   1.794916e-19   0.000000e+00   1.531567e-20   192
  3.349472e-01   6.227459e-20   0.000000e+00   5.599366e-21   72
  3.355222e-01   2.741542e-19   5.298191e-09   6.958558e-20   36
  3.360963e-01   1.458317e-19   7.865773e-09   1.279824e-20   168
  3.366693e-01   7.162108e-20   0.000000e+00   5.258974e-21   120
  3.378125e-01   1.662664e-19   6.882552e-09   2.230913e-20   96
  3.383827e-01   1.509054e-19   0.000000e+00   1.788417e-20   144
  3.389519e-01   1.313787e-19   0.000000e+00   1.322715e-20   48
  3.395201e-01   7.319387e-20   1.059638e-08   6.079653e-21   144
  3.400874e-01   6.333371e-20   0.000000e+00   5.072372e-21   56
  3.406537e-01   1.483485e-19   5.298191e-09   2.331187e-20   72
  3.412191e-01   3.541754e-20   3.973643e-09   3.542865e-21   96
  3.423471e-01   3.336238e-20   3.973643e-09   5.968104e-21   24
  3.429097e-01   8.500214e-20   0.000000e+00   6.589566e-21   156
  3.434714e-01   1.040586e-19   4.890638e-09   1.011310e-20   156
  3.440322e-01   7.876904e-20   3.973643e-09   6.353022e-21   48
  3.445920e-01   1.289141e-19   0.000000e+00   2.095287e-20   72
  3.451510e-01   1.406289e-19   0.000000e+00   2.125219e-20   72
  3.457090e-01   8.567657e-20   3.973643e-09   7.112631e-21   96
  3.468224e-01   5.277186e-20   0.000000e+00   6.156941e-21   48
  3.473778e-01   4.532057e-20   6.882552e-09   3.292079e-21   96
  3.479323e-01   7.496504e-20   9.990364e-09   8.323555e-21   216
  3.484859e-01   6.391101e-20   0.000000e+00   5.868434e-21   96
  3.495904e-01   7.775665e-20   0.000000e+00   9.354333e-21   96
  3.501414e-01   4.012432e-20   0.000000e+00   3.151119e-21   96
  3.512407e-01   2.067310e-19   0.000000e+00   4.224399e-20   12
  3.517891e-01   7.486120e-20   0.000000e+00   7.051783e-21   168
  3.523367e-01   5.245345e-20   0.000000e+00   3.742736e-21   96
  3.528833e-01   3.820531e-20   3.973643e-09   5.987174e-21   48
  3.534292e-01   6.925373e-20   6.488932e-09   1.295690e-20   72
  3.539742e-01   4.520491e-20   4.495664e-09   4.626994e-21   120
  3.545183e-01   3.872768e-20   7.947286e-09   2.088168e-21   192
  3.556041e-01   1.347445e-19   0.000000e+00   1.803386e-20   12
  3.561458e-01   4.755605e-20   0.000000e+00   3.744116e-21   168
  3.566867e-01   1.689013e-19   3.973643e-09   3.189663e-20   24
  3.572267e-01   3.594365e-20   0.000000e+00   3.151753e-21   72
  3.577659e-01   3.220842e-20   0.000000e+00   3.666999e-21   48
  3.583043e-01   2.679486e-20   5.619580e-09   2.073823e-21   96
  3.588419e-01   6.721069e-20   0.000000e+00   5.599738e-21   48
  3.599147e-01   1.093022e-19   5.619580e-09   1.807588e-20   24
  3.604498e-01   4.121600e-20   0.000000e+00   7.988237e-21   36
  3.609842e-01   4.348942e-20   7.078835e-09   4.550829e-21   132
  3.615178e-01   2.343926e-20   7.492773e-09   1.618972e-21   72
  3.620507e-01   3.225749e-20   0.000000e+00   4.074162e-21   24
  3.625827e-01   5.703680e-20   0.000000e+00   4.408740e-21   192
  3.631140e-01   3.215478e-20   0.000000e+00   2.598688e-21   144
  3.641741e-01   2.497684e-20   0.000000e+00   2.876190e-21   72
  3.647031e-01   3.716478e-20   0.000000e+00   4.710156e-21   72
  3.652313e-01   3.766300e-20   5.619580e-09   4.278076e-21   96
  3.657587e-01   4.250764e-20   0.000000e+00   4.546738e-21   72
  3.668112e-01   2.094433e-20   0.000000e+00   1.531603e-21   96
  3.673364e-01   2.990741e-20   0.000000e+00   2.364717e-21   144
  3.683844e-01   1.607934e-20   5.619580e-09   2.329782e-21   24
  3.689073e-01   3.329833e-20   0.000000e+00   3.751540e-21   96
  3.694295e-01   2.000030e-20   6.422377e-09   1.531984e-21   84
  3.699509e-01   2.954951e-20   0.000000e+00   2.416317e-21   96
  3.704716e-01   4.453003e-20   0.000000e+00   4.469011e-21   84
  3.709915e-01   6.390531e-20   3.973643e-09   9.395263e-21   24
  3.715108e-01   1.128241e-20   0.000000e+00   1.497162e-21   24
  3.725471e-01   2.368865e-20   0.000000e+00   2.158802e-21   72
  3.730641e-01   2.671902e-20   0.000000e+00   2.436022e-21   48
  3.736127e-01   2.731030e-20   1.248164e-04   1.824856e-21   128
  3.740961e-01   1.715870e-20   5.619580e-09   2.489701e-21   24
  3.751253e-01   2.183798e-20   5.298191e-09   2.088607e-21   144
  3.756388e-01   2.130447e-20   0.000000e+00   2.370801e-21   96
  3.771752e-01   2.767344e-20   0.000000e+00   2.589363e-21   144
  3.776859e-01   2.254151e-20   5.619580e-09   1.511152e-21   96
  3.781959e-01   1.985565e-20   7.947286e-09   1.767472e-21   96
  3.787053e-01   3.524019e-20   5.619580e-09   5.004267e-21   24
  3.792140e-01   2.907309e-20   0.000000e+00   2.667242e-21   72
  3.797219e-01   1.633686e-20   8.991328e-09   1.257088e-21   120
  3.807359e-01   1.638606e-20   5.619580e-09   2.512860e-21   48
  3.812418e-01   1.753617e-20   0.000000e+00   2.007744e-21   108
  3.817471e-01   3.037275e-20   0.000000e+00   2.750417e-21   72
  3.832590e-01   2.217464e-20   5.298191e-09   1.978139e-21   144
  3.837616e-01   1.850126e-20   5.619580e-09   1.846164e-21   48
  3.847649e-01   3.246986e-20   5.619580e-09   7.014600e-21   12
  3.855656e-01   2.167699e-20   2.449590e-04   1.762823e-21   120
  3.862650e-01   1.261462e-20   5.619580e-09   1.144735e-21   48
  3.867637e-01   1.042563e-20   5.619580e-09   1.693701e-21   24
  3.872618e-01   1.170373e-20   9.733398e-09   1.166262e-21   96
  3.877593e-01   1.052711e-20   0.000000e+00   6.972143e-22   96
  3.887523e-01   2.686550e-20   7.492773e-09   3.740421e-21   36
  3.892478e-01   2.074151e-20   0.000000e+00   2.654799e-21   48
  3.897427e-01   1.347388e-20   0.000000e+00   8.653409e-22   120
  3.902370e-01   1.512216e-20   0.000000e+00   1.211192e-21   96
  3.907307e-01   1.160750e-20   0.000000e+00   1.609303e-21   48
  3.917161e-01   1.313926e-20   0.000000e+00   1.302655e-21   96
  3.931451e-01   1.777640e-20   1.410282e-04   1.152953e-21   132
  3.936796e-01   1.588547e-20   0.000000e+00   2.097967e-21   48
  3.941690e-01   1.486276e-20   0.000000e+00   1.803611e-21   48
  3.946577e-01   1.419870e-20   0.000000e+00   2.154977e-21   72
  3.951458e-01   1.499943e-20   0.000000e+00   1.166884e-21   72
  3.956334e-01   8.534362e-21   5.619580e-09   8.311825e-22   48
  3.966066e-01   1.513532e-20   0.000000e+00   2.234018e-21   24
  3.970924e-01   1.663490e-20   5.619580e-09   3.800999e-21   48
  3.975775e-01   1.274746e-20   9.733398e-09   1.105990e-21   96
  3.980621e-01   4.854831e-21   0.000000e+00   5.732308e-22   24
  3.990294e-01   9.973808e-21   0.000000e+00   1.265213e-21   72
  3.995122e-01   9.311943e-21   0.000000e+00   1.553895e-21   48
  4.004761e-01   2.592216e-20   5.619580e-09   4.281768e-21   24
  4.009571e-01   8.694774e-21   0.000000e+00   9.817279e-22   72
  4.014376e-01   9.829266e-21   0.000000e+00   8.861836e-22   60
  4.019175e-01   1.274870e-20   5.298191e-09   1.343362e-21   72
  4.023968e-01   1.283182e-20   0.000000e+00   1.813299e-21   24
  4.028756e-01   1.389638e-20   0.000000e+00   1.736132e-21   72
  4.033538e-01   1.514369e-20   9.733398e-09   1.595431e-21   48
  4.047849e-01   1.612828e-20   7.064254e-09   1.395486e-21   108
  4.052609e-01   1.927570e-20   0.000000e+00   3.030774e-21   48
  4.057363e-01   6.955368e-21   5.619580e-09   6.351041e-22   48
  4.062111e-01   1.056036e-20   0.000000e+00   2.820371e-21   24
  4.066854e-01   1.110016e-20   7.492773e-09   1.013128e-21   72
  4.071591e-01   1.332288e-20   0.000000e+00   1.275508e-21   96
  4.085095e-01   7.771313e-21   1.651903e-04   7.335565e-22   56
  4.090485e-01   1.051989e-20   0.000000e+00   1.413980e-21   72
  4.099899e-01   1.829448e-20   0.000000e+00   2.613804e-21   24
  4.104598e-01   1.011907e-20   0.000000e+00   1.046854e-21   72
  4.109291e-01   5.084231e-21   5.619580e-09   5.655612e-22   48
  4.121469e-01   1.081149e-20   2.291567e-04   1.095556e-21   120
  4.132680e-01   7.274633e-21   5.619580e-09   8.891547e-22   48
  4.146649e-01   8.401417e-21   0.000000e+00   6.896927e-22   144
  4.160572e-01   2.141608e-20   5.619580e-09   5.240466e-21   24
  4.165203e-01   9.685866e-21   0.000000e+00   1.477518e-21   84
  4.169828e-01   1.335826e-20   0.000000e+00   2.686165e-21   24
  4.174448e-01   1.547253e-20   5.619580e-09   1.502064e-21   12
  4.179064e-01   1.353363e-20   7.947286e-09   2.177114e-21   24
  4.183674e-01   1.166144e-20   0.000000e+00   1.519663e-21   24
  4.195385e-01   7.378835e-21   2.287955e-04   6.201746e-22   132
  4.202064e-01   8.100930e-21   5.298191e-09   9.326658e-22   72
  4.206649e-01   1.073663e-20   5.619580e-09   1.726461e-21   48
  4.215803e-01   9.196438e-21   0.000000e+00   1.115115e-21   96
  4.229499e-01   1.308423e-20   0.000000e+00   3.025524e-21   24
  4.234054e-01   5.791360e-21   0.000000e+00   6.708096e-22   48
  4.238604e-01   8.947672e-21   0.000000e+00   1.393848e-21   24
  4.243149e-01   5.580994e-21   0.000000e+00   8.889171e-22   24
  4.247690e-01   8.758089e-21   0.000000e+00   1.214220e-21   24
  4.252226e-01   6.306575e-21   0.000000e+00   7.041492e-22   48
  4.256757e-01   6.424733e-21   7.947286e-09   7.338030e-22   48
  4.270320e-01   4.616854e-21   7.947286e-09   8.083242e-22   24
  4.274832e-01   1.242123e-20   0.000000e+00   2.114580e-21   24
  4.279339e-01   5.804284e-21   0.000000e+00   5.194350e-22   72
  4.288339e-01   7.193557e-21   5.619580e-09   9.411755e-22   48
  4.306282e-01   7.153094e-21   0.000000e+00   1.069013e-21   36
  4.310756e-01   8.502210e-21   5.619580e-09   1.500381e-21   48
  4.319690e-01   3.178046e-21   0.000000e+00   4.889857e-22   24
  4.324150e-01   1.052394e-20   7.492773e-09   1.541211e-21   72
  4.328606e-01   5.267150e-21   0.000000e+00   4.849308e-22   72
  4.337503e-01   1.266738e-20   0.000000e+00   2.609042e-21   24
  4.345273e-01   7.366420e-21   1.921429e-04   7.204086e-22   96
  4.355244e-01   3.018379e-21   0.000000e+00   4.837142e-22   24
  4.364087e-01   3.712870e-21   0.000000e+00   3.410130e-22   48
  4.377318e-01   1.220072e-20   0.000000e+00   1.841026e-21   24
  4.381719e-01   3.143112e-21   5.619580e-09   6.405127e-22   12
  4.386117e-01   4.673488e-21   5.619580e-09   6.533072e-22   24
