# power spectrum of phi
# redshift z=1.000000
# k              Pk             sigma(k)       sigma(Pk)      count
  2.741872e-01   1.998921e-13   0.000000e+00   2.396580e-14   96
  2.748894e-01   1.847389e-13   3.532127e-09   3.437040e-14   54
  2.755897e-01   2.278522e-13   0.000000e+00   3.851668e-14   120
  2.762883e-01   3.343978e-13   3.178914e-09   5.386614e-14   120
  2.776802e-01   2.540720e-13   0.000000e+00   5.808776e-14   84
  2.783735e-01   3.101060e-13   0.000000e+00   4.407852e-14   144
  2.790651e-01   8.831386e-14   3.746387e-09   9.420230e-15   72
  2.797550e-01   1.323034e-13   0.000000e+00   1.618382e-14   96
  2.804432e-01   2.734812e-13   0.000000e+00   5.782168e-14   48
  2.811298e-01   2.995557e-13   0.000000e+00   6.394923e-14   96
  2.818146e-01   1.833113e-13   4.495664e-09   2.942971e-14   240
  2.831793e-01   9.141389e-14   3.973643e-09   1.629142e-14   24
  2.838592e-01   1.912964e-13   0.000000e+00   2.265944e-14   240
  2.845375e-01   1.059834e-13   5.619580e-09   1.348627e-14   96
  2.852142e-01   6.147827e-14   0.000000e+00   9.415797e-15   72
  2.858892e-01   2.109875e-13   3.746387e-09   5.031596e-14   72
  2.865627e-01   1.511530e-13   0.000000e+00   1.925155e-14   96
  2.872346e-01   1.813735e-13   0.000000e+00   1.802973e-14   72
  2.885737e-01   1.505848e-13   0.000000e+00   1.807489e-14   96
  2.892409e-01   5.449113e-14   3.973643e-09   5.701223e-15   96
  2.899066e-01   5.790412e-14   7.786718e-09   6.547226e-15   120
  2.905708e-01   7.819265e-14   3.973643e-09   8.505307e-15   96
  2.918946e-01   1.881354e-13   0.000000e+00   2.027108e-14   192
  2.925542e-01   1.398911e-13   3.746387e-09   1.290553e-14   144
  2.938691e-01   4.958404e-14   0.000000e+00   7.576824e-15   48
  2.945243e-01   6.315400e-14   6.229375e-09   6.562357e-15   150
  2.951781e-01   9.510846e-14   5.619580e-09   2.117802e-14   96
  2.958304e-01   1.136164e-13   7.108269e-09   2.097185e-14   120
  2.964813e-01   8.139712e-14   0.000000e+00   1.931026e-14   48
  2.971308e-01   1.132753e-13   5.506041e-09   2.088723e-14   120
  2.977788e-01   8.433696e-14   0.000000e+00   8.618721e-15   240
  2.990707e-01   9.006054e-14   3.973643e-09   1.583321e-14   24
  2.997146e-01   9.427159e-14   0.000000e+00   1.067775e-14   144
  3.003570e-01   4.920063e-14   7.064254e-09   5.839218e-15   216
  3.009981e-01   1.669000e-13   0.000000e+00   2.691003e-14   48
  3.016379e-01   4.793117e-14   0.000000e+00   5.323574e-15   72
  3.022763e-01   6.081506e-14   0.000000e+00   5.757028e-15   144
  3.029133e-01   1.322656e-13   0.000000e+00   2.099673e-14   96
  3.048165e-01   6.264546e-14   0.000000e+00   6.567436e-15   144
  3.054482e-01   6.804374e-14   0.000000e+00   7.751244e-15   132
  3.060786e-01   6.050669e-14   0.000000e+00   9.559650e-15   104
  3.067078e-01   2.399538e-14   3.746387e-09   2.697751e-15   72
  3.073356e-01   6.714385e-14   6.422377e-09   7.109399e-15   168
  3.079622e-01   3.731726e-14   0.000000e+00   3.602511e-15   144
  3.092116e-01   3.711643e-14   0.000000e+00   4.219584e-15   96
  3.098343e-01   3.276128e-14   0.000000e+00   3.376111e-15   144
  3.104559e-01   7.528136e-14   0.000000e+00   9.849350e-15   144
  3.110762e-01   4.244190e-14   9.082613e-09   3.467032e-15   168
  3.123131e-01   1.746803e-14   0.000000e+00   1.676557e-15   48
  3.129297e-01   5.659368e-14   3.973643e-09   6.018854e-15   192
  3.141593e-01   2.451384e-13   0.000000e+00   9.384593e-14   3
  3.147723e-01   4.955382e-14   5.994218e-09   7.424536e-15   180
  3.153841e-01   6.797200e-14   0.000000e+00   1.510773e-14   84
  3.159947e-01   4.605369e-14   5.619580e-09   6.753539e-15   96
  3.166041e-01   6.659309e-14   0.000000e+00   1.191305e-14   84
  3.172124e-01   5.612830e-14   6.882552e-09   7.174967e-15   192
  3.178195e-01   6.639460e-14   0.000000e+00   1.048523e-14   72
  3.190302e-01   5.070407e-14   6.422377e-09   1.132044e-14   84
  3.196339e-01   9.623418e-14   0.000000e+00   1.600005e-14   84
  3.202364e-01   5.720317e-14   0.000000e+00   7.303123e-15   216
  3.208378e-01   1.772497e-14   0.000000e+00   2.290588e-15   48
  3.214381e-01   3.692169e-14   0.000000e+00   7.263063e-15   24
  3.220372e-01   5.274624e-14   0.000000e+00   9.666343e-15   240
  3.226352e-01   3.132455e-14   0.000000e+00   3.289123e-15   192
  3.238280e-01   5.382163e-14   0.000000e+00   1.555259e-14   36
  3.244227e-01   1.133517e-13   0.000000e+00   2.425781e-14   72
  3.250163e-01   3.888101e-14   0.000000e+00   5.259083e-15   132
  3.256089e-01   4.683879e-14   0.000000e+00   5.356248e-15   120
  3.262004e-01   8.234267e-14   0.000000e+00   1.521219e-14   72
  3.267908e-01   3.358378e-14   0.000000e+00   3.230807e-15   72
  3.273801e-01   4.314472e-14   1.015467e-08   4.005646e-15   168
  3.285556e-01   9.492455e-15   0.000000e+00   1.000092e-15   48
  3.291418e-01   3.725541e-14   6.477696e-09   4.683370e-15   204
  3.297269e-01   5.865761e-14   0.000000e+00   1.014342e-14   72
  3.303111e-01   2.500020e-14   0.000000e+00   4.080120e-15   72
  3.314762e-01   2.775039e-14   0.000000e+00   3.888907e-15   168
  3.320572e-01   2.120938e-14   3.746387e-09   2.050422e-15   144
  3.332162e-01   5.364630e-14   0.000000e+00   6.947490e-15   24
  3.337942e-01   1.698876e-14   3.973643e-09   2.020647e-15   96
  3.343712e-01   3.130843e-14   0.000000e+00   2.772267e-15   192
  3.349472e-01   1.256390e-14   0.000000e+00   1.282015e-15   72
  3.355222e-01   6.452649e-14   5.298191e-09   1.947001e-14   36
  3.360963e-01   2.848811e-14   7.865773e-09   3.689554e-15   168
  3.366693e-01   1.342762e-14   0.000000e+00   1.295868e-15   120
  3.378125e-01   3.761119e-14   6.882552e-09   4.791328e-15   96
  3.383827e-01   2.900952e-14   0.000000e+00   3.267985e-15   144
  3.389519e-01   3.954794e-14   0.000000e+00   4.949591e-15   48
  3.395201e-01   1.515539e-14   1.059638e-08   1.815586e-15   144
  3.400874e-01   1.259786e-14   0.000000e+00   1.449442e-15   56
  3.406537e-01   2.479623e-14   5.298191e-09   4.503841e-15   72
  3.412191e-01   9.850334e-15   3.973643e-09   1.173926e-15   96
  3.423471e-01   9.063488e-15   3.973643e-09   2.277488e-15   24
  3.429097e-01   1.759910e-14   0.000000e+00   1.703768e-15   156
  3.434714e-01   2.590810e-14   4.890638e-09   3.298852e-15   156
  3.440322e-01   3.317448e-14   3.973643e-09   4.024746e-15   48
  3.445920e-01   2.689038e-14   0.000000e+00   5.164050e-15   72
  3.451510e-01   3.245502e-14   0.000000e+00   9.068850e-15   72
  3.457090e-01   2.316884e-14   3.973643e-09   1.824905e-15   96
  3.468224e-01   2.074359e-14   0.000000e+00   2.590214e-15   48
  3.473778e-01   1.434118e-14   6.882552e-09   1.318893e-15   96
  3.479323e-01   1.533082e-14   9.990364e-09   1.690779e-15   216
  3.484859e-01   1.537469e-14   0.000000e+00   1.622147e-15   96
  3.495904e-01   1.585641e-14   0.000000e+00   1.658356e-15   96
  3.501414e-01   7.868508e-15   0.000000e+00   5.638338e-16   96
  3.512407e-01   3.726314e-14   0.000000e+00   6.005594e-15   12
  3.517891e-01   1.607226e-14   0.000000e+00   1.384412e-15   168
  3.523367e-01   1.310311e-14   0.000000e+00   1.129559e-15   96
  3.528833e-01   5.425351e-15   3.973643e-09   7.150384e-16   48
  3.534292e-01   1.508695e-14   6.488932e-09   2.765092e-15   72
  3.539742e-01   9.128672e-15   4.495664e-09   1.097974e-15   120
  3.545183e-01   1.277626e-14   7.947286e-09   9.905113e-16   192
  3.556041e-01   1.028856e-14   0.000000e+00   2.902929e-15   12
  3.561458e-01   1.488062e-14   0.000000e+00   1.435365e-15   168
  3.566867e-01   2.351385e-14   3.973643e-09   3.439583e-15   24
  3.572267e-01   8.344729e-15   0.000000e+00   1.125632e-15   72
  3.577659e-01   1.240156e-14   0.000000e+00   1.834495e-15   48
  3.583043e-01   7.529678e-15   5.619580e-09   8.212724e-16   96
  3.588419e-01   1.421516e-14   0.000000e+00   1.544084e-15   48
  3.599147e-01   3.001063e-14   5.619580e-09   4.932319e-15   24
  3.604498e-01   1.307981e-14   0.000000e+00   3.462229e-15   36
  3.609842e-01   1.428775e-14   7.078835e-09   1.899430e-15   132
  3.615178e-01   8.346092e-15   7.492773e-09   1.319781e-15   72
  3.620507e-01   1.145340e-14   0.000000e+00   1.853262e-15   24
  3.625827e-01   1.335514e-14   0.000000e+00   1.406336e-15   192
  3.631140e-01   9.383132e-15   0.000000e+00   1.012932e-15   144
  3.641741e-01   8.899166e-15   0.000000e+00   1.456121e-15   72
  3.647031e-01   1.314022e-14   0.000000e+00   2.265524e-15   72
  3.652313e-01   1.285372e-14   5.619580e-09   1.581063e-15   96
  3.657587e-01   1.182298e-14   0.000000e+00   1.514163e-15   72
  3.668112e-01   7.084396e-15   0.000000e+00   6.363532e-16   96
  3.673364e-01   1.010385e-14   0.000000e+00   9.529720e-16   144
  3.683844e-01   4.804486e-15   5.619580e-09   1.480652e-15   24
  3.689073e-01   1.011663e-14   0.000000e+00   1.269580e-15   96
  3.694295e-01   1.012359e-14   6.422377e-09   1.247236e-15   84
  3.699509e-01   1.268887e-14   0.000000e+00   1.287125e-15   96
  3.704716e-01   1.034885e-14   0.000000e+00   1.060472e-15   84
  3.709915e-01   1.307800e-14   3.973643e-09   1.489979e-15   24
  3.715108e-01   3.117182e-15   0.000000e+00   3.674267e-16   24
  3.725471e-01   9.050830e-15   0.000000e+00   1.615245e-15   72
  3.730641e-01   8.257726e-15   0.000000e+00   7.157909e-16   48
  3.736127e-01   8.055489e-15   1.248164e-04   6.871829e-16   128
  3.740961e-01   7.906381e-15   5.619580e-09   1.506922e-15   24
  3.751253e-01   6.553038e-15   5.298191e-09   6.596769e-16   144
  3.756388e-01   7.233425e-15   0.000000e+00   5.657557e-16   96
  3.771752e-01   7.047482e-15   0.000000e+00   7.972920e-16   144
  3.776859e-01   8.101958e-15   5.619580e-09   9.449510e-16   96
  3.781959e-01   4.864353e-15   7.947286e-09   4.140469e-16   96
  3.787053e-01   1.334339e-14   5.619580e-09   1.293554e-15   24
  3.792140e-01   1.450901e-14   0.000000e+00   1.772864e-15   72
  3.797219e-01   5.629841e-15   8.991328e-09   3.919429e-16   120
  3.807359e-01   4.945578e-15   5.619580e-09   5.859340e-16   48
  3.812418e-01   4.176550e-15   0.000000e+00   5.548269e-16   108
  3.817471e-01   1.482971e-14   0.000000e+00   1.657394e-15   72
  3.832590e-01   6.779004e-15   5.298191e-09   6.052337e-16   144
  3.837616e-01   7.070045e-15   5.619580e-09   8.716222e-16   48
  3.847649e-01   4.854919e-15   5.619580e-09   8.492513e-16   12
  3.855656e-01   5.746798e-15   2.449590e-04   5.329420e-16   120
  3.862650e-01   3.162419e-15   5.619580e-09   3.580664e-16   48
  3.867637e-01   2.804701e-15   5.619580e-09   5.720604e-16   24
  3.872618e-01   4.094093e-15   9.733398e-09   3.788008e-16   96
  3.877593e-01   4.003902e-15   0.000000e+00   5.441594e-16   96
  3.887523e-01   8.203799e-15   7.492773e-09   1.563180e-15   36
  3.892478e-01   6.421463e-15   0.000000e+00   8.393454e-16   48
  3.897427e-01   4.973685e-15   0.000000e+00   4.660472e-16   120
  3.902370e-01   7.656156e-15   0.000000e+00   7.499417e-16   96
  3.907307e-01   6.563220e-15   0.000000e+00   8.710480e-16   48
  3.917161e-01   4.763211e-15   0.000000e+00   5.264565e-16   96
  3.931451e-01   5.317617e-15   1.410282e-04   5.580575e-16   132
  3.936796e-01   7.458846e-15   0.000000e+00   1.203800e-15   48
  3.941690e-01   6.946654e-15   0.000000e+00   7.495027e-16   48
  3.946577e-01   4.631855e-15   0.000000e+00   6.755675e-16   72
  3.951458e-01   4.854527e-15   0.000000e+00   8.114540e-16   72
  3.956334e-01   2.284176e-15   5.619580e-09   4.024452e-16   48
  3.966066e-01   6.382852e-15   0.000000e+00   1.595477e-15   24
  3.970924e-01   6.906727e-15   5.619580e-09   1.163216e-15   48
  3.975775e-01   4.923539e-15   9.733398e-09   4.281773e-16   96
  3.980621e-01   3.128185e-15   0.000000e+00   5.531288e-16   24
