# power spectrum of chi
# redshift z=50.000000
# k              Pk             sigma(k)       sigma(Pk)      count
  2.567603e-01   6.073216e-23   0.000000e+00   5.513948e-24   120
  2.575100e-01   4.206154e-23   4.866699e-09   4.660670e-24   24
  2.582575e-01   6.598791e-23   0.000000e+00   5.146794e-24   168
  2.590028e-01   6.619852e-23   0.000000e+00   7.835326e-24   144
  2.604871e-01   7.236281e-23   4.866699e-09   1.567502e-23   24
  2.612261e-01   7.386975e-23   0.000000e+00   1.056989e-23   48
  2.619630e-01   7.009493e-23   2.809790e-09   9.496566e-24   96
  2.626978e-01   5.882530e-23   0.000000e+00   4.591538e-24   120
  2.634306e-01   4.070672e-23   0.000000e+00   4.129076e-24   72
  2.641613e-01   5.129888e-23   4.495664e-09   4.580713e-24   120
  2.648900e-01   7.466107e-23   0.000000e+00   6.172048e-24   144
  2.663415e-01   5.007624e-23   0.000000e+00   6.591044e-24   48
  2.670642e-01   4.941192e-23   5.619580e-09   3.730130e-24   192
  2.677851e-01   5.986095e-23   0.000000e+00   4.692474e-24   144
  2.685040e-01   5.609892e-23   0.000000e+00   8.129781e-24   48
  2.699360e-01   5.485474e-23   0.000000e+00   4.552526e-24   192
  2.706492e-01   4.530947e-23   0.000000e+00   8.806523e-24   48
  2.720699e-01   5.588395e-23   2.980232e-09   1.955257e-23   8
  2.727775e-01   3.091754e-23   3.973643e-09   4.877235e-24   48
  2.734833e-01   4.397574e-23   8.991328e-09   3.117500e-24   240
  2.741872e-01   5.021509e-23   0.000000e+00   4.827157e-24   96
  2.748894e-01   4.797098e-23   3.532127e-09   5.573508e-24   54
  2.755897e-01   4.974278e-23   0.000000e+00   4.147294e-24   120
  2.762883e-01   4.699118e-23   3.178914e-09   4.042302e-24   120
  2.776802e-01   4.762677e-23   0.000000e+00   4.442957e-24   84
  2.783735e-01   4.328788e-23   0.000000e+00   3.455924e-24   144
  2.790651e-01   4.632306e-23   3.746387e-09   4.783913e-24   72
  2.797550e-01   4.018918e-23   0.000000e+00   4.191929e-24   96
  2.804432e-01   5.334014e-23   0.000000e+00   8.049660e-24   48
  2.811298e-01   4.554462e-23   0.000000e+00   4.236868e-24   96
  2.818146e-01   4.160088e-23   4.495664e-09   2.634054e-24   240
  2.831793e-01   4.476892e-23   3.973643e-09   7.742788e-24   24
  2.838592e-01   4.631929e-23   0.000000e+00   3.357620e-24   240
  2.845375e-01   4.273377e-23   5.619580e-09   4.001676e-24   96
  2.852142e-01   4.014855e-23   0.000000e+00   4.254363e-24   72
  2.858892e-01   2.946162e-23   3.746387e-09   3.029972e-24   72
  2.865627e-01   4.026453e-23   0.000000e+00   3.199291e-24   96
  2.872346e-01   4.830305e-23   0.000000e+00   4.634761e-24   72
  2.885737e-01   3.353266e-23   0.000000e+00   3.614810e-24   96
  2.892409e-01   3.058529e-23   3.973643e-09   3.226191e-24   96
  2.899066e-01   3.349310e-23   7.786718e-09   3.294338e-24   120
  2.905708e-01   4.306633e-23   3.973643e-09   4.733881e-24   96
  2.918946e-01   3.699685e-23   0.000000e+00   2.671917e-24   192
  2.925542e-01   3.511279e-23   3.746387e-09   2.863600e-24   144
  2.938691e-01   2.315955e-23   0.000000e+00   2.737768e-24   48
  2.945243e-01   3.130778e-23   6.229375e-09   2.479471e-24   150
  2.951781e-01   2.984816e-23   5.619580e-09   2.911766e-24   96
  2.958304e-01   2.212147e-23   7.108269e-09   2.112919e-24   120
  2.964813e-01   2.921423e-23   0.000000e+00   4.378064e-24   48
  2.971308e-01   2.874021e-23   5.506041e-09   3.103919e-24   120
  2.977788e-01   2.883702e-23   0.000000e+00   2.024961e-24   240
  2.990707e-01   3.167431e-23   3.973643e-09   4.645413e-24   24
  2.997146e-01   2.954760e-23   0.000000e+00   2.548159e-24   144
  3.003570e-01   2.380068e-23   7.064254e-09   1.600796e-24   216
  3.009981e-01   2.566849e-23   0.000000e+00   3.155278e-24   48
  3.016379e-01   2.326625e-23   0.000000e+00   3.093090e-24   72
  3.022763e-01   3.391794e-23   0.000000e+00   3.983064e-24   144
  3.029133e-01   3.151131e-23   0.000000e+00   2.299862e-24   96
  3.048165e-01   2.613448e-23   0.000000e+00   2.023389e-24   144
  3.054482e-01   3.044551e-23   0.000000e+00   2.331208e-24   132
  3.060786e-01   2.338600e-23   0.000000e+00   1.979681e-24   104
  3.067078e-01   2.306921e-23   3.746387e-09   2.178593e-24   72
  3.073356e-01   2.815087e-23   6.422377e-09   2.167376e-24   168
  3.079622e-01   2.705036e-23   0.000000e+00   2.217673e-24   144
  3.092116e-01   2.470262e-23   0.000000e+00   2.350727e-24   96
  3.098343e-01   1.952197e-23   0.000000e+00   1.327209e-24   144
  3.104559e-01   2.473276e-23   0.000000e+00   2.039262e-24   144
  3.110762e-01   2.140506e-23   9.082613e-09   1.598776e-24   168
  3.123131e-01   2.655884e-23   0.000000e+00   2.639440e-24   48
  3.129297e-01   2.220314e-23   3.973643e-09   1.545884e-24   192
  3.141593e-01   4.206425e-23   0.000000e+00   1.232790e-23   3
  3.147723e-01   1.767608e-23   5.994218e-09   1.437508e-24   180
  3.153841e-01   1.167373e-23   0.000000e+00   1.070717e-24   84
  3.159947e-01   2.011182e-23   5.619580e-09   1.545958e-24   96
  3.166041e-01   2.414548e-23   0.000000e+00   2.578647e-24   84
  3.172124e-01   1.583972e-23   6.882552e-09   1.086924e-24   192
  3.178195e-01   2.232049e-23   0.000000e+00   2.148392e-24   72
  3.190302e-01   1.423175e-23   6.422377e-09   1.257442e-24   84
  3.196339e-01   2.697713e-23   0.000000e+00   3.192630e-24   84
  3.202364e-01   1.595113e-23   0.000000e+00   9.413416e-25   216
  3.208378e-01   1.555304e-23   0.000000e+00   2.288168e-24   48
  3.214381e-01   1.629773e-23   0.000000e+00   1.699576e-24   24
  3.220372e-01   1.488130e-23   0.000000e+00   1.022438e-24   240
  3.226352e-01   1.622581e-23   0.000000e+00   1.063496e-24   192
  3.238280e-01   2.458761e-23   0.000000e+00   3.895328e-24   36
  3.244227e-01   2.282607e-23   0.000000e+00   3.384568e-24   72
  3.250163e-01   1.663232e-23   0.000000e+00   1.684381e-24   132
  3.256089e-01   1.514782e-23   0.000000e+00   1.476889e-24   120
  3.262004e-01   1.353903e-23   0.000000e+00   1.341577e-24   72
  3.267908e-01   1.925540e-23   0.000000e+00   2.657452e-24   72
  3.273801e-01   1.552915e-23   1.015467e-08   1.064212e-24   168
  3.285556e-01   9.808603e-24   0.000000e+00   1.215280e-24   48
  3.291418e-01   1.553534e-23   6.477696e-09   1.150704e-24   204
  3.297269e-01   1.585264e-23   0.000000e+00   2.268030e-24   72
  3.303111e-01   1.415271e-23   0.000000e+00   1.508895e-24   72
  3.314762e-01   1.170549e-23   0.000000e+00   1.053228e-24   168
  3.320572e-01   1.111248e-23   3.746387e-09   8.053357e-25   144
  3.332162e-01   1.661715e-23   0.000000e+00   2.703472e-24   24
  3.337942e-01   8.753143e-24   3.973643e-09   8.860559e-25   96
  3.343712e-01   1.518436e-23   0.000000e+00   1.305069e-24   192
  3.349472e-01   9.661775e-24   0.000000e+00   1.438913e-24   72
  3.355222e-01   1.855186e-23   5.298191e-09   2.497222e-24   36
  3.360963e-01   1.283536e-23   7.865773e-09   1.139832e-24   168
  3.366693e-01   1.002248e-23   0.000000e+00   9.156120e-25   120
  3.378125e-01   1.398286e-23   6.882552e-09   1.380552e-24   96
  3.383827e-01   1.314991e-23   0.000000e+00   1.344862e-24   144
  3.389519e-01   9.624355e-24   0.000000e+00   1.341508e-24   48
  3.395201e-01   1.219924e-23   1.059638e-08   1.042216e-24   144
  3.400874e-01   8.366286e-24   0.000000e+00   1.279516e-24   56
  3.406537e-01   1.551769e-23   5.298191e-09   2.376144e-24   72
  3.412191e-01   7.905137e-24   3.973643e-09   8.410499e-25   96
  3.423471e-01   1.020798e-23   3.973643e-09   1.688246e-24   24
  3.429097e-01   1.107524e-23   0.000000e+00   8.832535e-25   156
  3.434714e-01   1.077318e-23   4.890638e-09   1.189283e-24   156
  3.440322e-01   1.167823e-23   3.973643e-09   1.798862e-24   48
  3.445920e-01   9.234470e-24   0.000000e+00   1.055090e-24   72
  3.451510e-01   1.257080e-23   0.000000e+00   1.517679e-24   72
  3.457090e-01   9.044509e-24   3.973643e-09   7.981607e-25   96
  3.468224e-01   9.803925e-24   0.000000e+00   1.160421e-24   48
  3.473778e-01   6.268611e-24   6.882552e-09   6.693726e-25   96
  3.479323e-01   8.903540e-24   9.990364e-09   7.082023e-25   216
  3.484859e-01   7.556798e-24   0.000000e+00   6.992612e-25   96
  3.495904e-01   1.036074e-23   0.000000e+00   9.458979e-25   96
  3.501414e-01   5.148062e-24   0.000000e+00   4.813849e-25   96
  3.512407e-01   1.618336e-23   0.000000e+00   3.765470e-24   12
  3.517891e-01   1.008045e-23   0.000000e+00   7.207138e-25   168
  3.523367e-01   7.517748e-24   0.000000e+00   6.740722e-25   96
  3.528833e-01   7.762983e-24   3.973643e-09   1.112774e-24   48
  3.534292e-01   9.338612e-24   6.488932e-09   1.030326e-24   72
  3.539742e-01   6.700772e-24   4.495664e-09   6.268817e-25   120
  3.545183e-01   7.403412e-24   7.947286e-09   5.462512e-25   192
  3.556041e-01   1.016503e-23   0.000000e+00   1.650002e-24   12
  3.561458e-01   7.720071e-24   0.000000e+00   6.036286e-25   168
  3.566867e-01   1.491962e-23   3.973643e-09   2.606443e-24   24
  3.572267e-01   5.740982e-24   0.000000e+00   7.799846e-25   72
  3.577659e-01   4.668582e-24   0.000000e+00   4.610234e-25   48
  3.583043e-01   5.492848e-24   5.619580e-09   4.133447e-25   96
  3.588419e-01   7.625050e-24   0.000000e+00   1.095986e-24   48
  3.599147e-01   1.209057e-23   5.619580e-09   2.044371e-24   24
  3.604498e-01   6.163971e-24   0.000000e+00   1.502807e-24   36
  3.609842e-01   7.797045e-24   7.078835e-09   6.643593e-25   132
  3.615178e-01   5.991785e-24   7.492773e-09   6.611958e-25   72
  3.620507e-01   1.131473e-23   0.000000e+00   2.586934e-24   24
  3.625827e-01   7.761112e-24   0.000000e+00   4.355319e-25   192
  3.631140e-01   5.464720e-24   0.000000e+00   4.073937e-25   144
  3.641741e-01   5.363052e-24   0.000000e+00   6.607448e-25   72
  3.647031e-01   6.789671e-24   0.000000e+00   8.005009e-25   72
  3.652313e-01   6.187538e-24   5.619580e-09   7.860094e-25   96
  3.657587e-01   7.020609e-24   0.000000e+00   9.141050e-25   72
  3.668112e-01   4.258692e-24   0.000000e+00   4.688553e-25   96
  3.673364e-01   5.226804e-24   0.000000e+00   5.158911e-25   144
  3.683844e-01   4.051293e-24   5.619580e-09   6.045360e-25   24
  3.689073e-01   5.943409e-24   0.000000e+00   8.788213e-25   96
  3.694295e-01   3.575785e-24   6.422377e-09   4.154229e-25   84
  3.699509e-01   5.826522e-24   0.000000e+00   5.560978e-25   96
  3.704716e-01   7.976775e-24   0.000000e+00   1.064807e-24   84
  3.709915e-01   9.452988e-24   3.973643e-09   1.709119e-24   24
  3.715108e-01   2.406356e-24   0.000000e+00   3.925001e-25   24
  3.725471e-01   4.648412e-24   0.000000e+00   5.706738e-25   72
  3.730641e-01   4.826752e-24   0.000000e+00   5.541279e-25   48
  3.736127e-01   5.862608e-24   1.248164e-04   6.063353e-25   128
  3.740961e-01   2.200675e-24   5.619580e-09   4.180127e-25   24
  3.751253e-01   4.235415e-24   5.298191e-09   3.217400e-25   144
  3.756388e-01   4.581558e-24   0.000000e+00   4.702983e-25   96
  3.771752e-01   4.625968e-24   0.000000e+00   4.565013e-25   144
  3.776859e-01   5.407014e-24   5.619580e-09   4.880546e-25   96
  3.781959e-01   2.916452e-24   7.947286e-09   3.638956e-25   96
  3.787053e-01   6.198107e-24   5.619580e-09   1.427771e-24   24
  3.792140e-01   8.128769e-24   0.000000e+00   7.921448e-25   72
  3.797219e-01   3.645806e-24   8.991328e-09   2.974467e-25   120
  3.807359e-01   4.344672e-24   5.619580e-09   7.026484e-25   48
  3.812418e-01   2.813043e-24   0.000000e+00   2.768663e-25   108
  3.817471e-01   5.226445e-24   0.000000e+00   6.698334e-25   72
  3.832590e-01   3.481642e-24   5.298191e-09   2.818578e-25   144
  3.837616e-01   3.212449e-24   5.619580e-09   3.989235e-25   48
  3.847649e-01   4.210756e-24   5.619580e-09   1.091124e-24   12
  3.855656e-01   3.822028e-24   2.449590e-04   2.886165e-25   120
  3.862650e-01   3.616916e-24   5.619580e-09   8.520947e-25   48
  3.867637e-01   1.344736e-24   5.619580e-09   2.151761e-25   24
  3.872618e-01   2.220666e-24   9.733398e-09   3.739024e-25   96
  3.877593e-01   2.305682e-24   0.000000e+00   2.094172e-25   96
  3.887523e-01   4.587111e-24   7.492773e-09   5.511405e-25   36
  3.892478e-01   3.467347e-24   0.000000e+00   4.163590e-25   48
  3.897427e-01   2.695824e-24   0.000000e+00   2.451700e-25   120
  3.902370e-01   3.542003e-24   0.000000e+00   3.409701e-25   96
  3.907307e-01   2.773779e-24   0.000000e+00   3.516376e-25   48
  3.917161e-01   3.009978e-24   0.000000e+00   2.988165e-25   96
  3.931451e-01   4.345752e-24   1.410282e-04   3.943264e-25   132
  3.936796e-01   3.052049e-24   0.000000e+00   4.091556e-25   48
  3.941690e-01   4.322730e-24   0.000000e+00   4.581148e-25   48
  3.946577e-01   2.076214e-24   0.000000e+00   2.108216e-25   72
  3.951458e-01   3.835860e-24   0.000000e+00   4.247540e-25   72
  3.956334e-01   2.141031e-24   5.619580e-09   3.685343e-25   48
  3.966066e-01   3.884173e-24   0.000000e+00   7.212972e-25   24
  3.970924e-01   3.732671e-24   5.619580e-09   6.711515e-25   48
  3.975775e-01   3.455092e-24   9.733398e-09   3.044530e-25   96
  3.980621e-01   1.244598e-24   0.000000e+00   3.669346e-25   24
  3.990294e-01   2.151194e-24   0.000000e+00   2.518275e-25   72
  3.995122e-01   1.821300e-24   0.000000e+00   1.973654e-25   48
  4.004761e-01   4.465341e-24   5.619580e-09   1.100733e-24   24
  4.009571e-01   2.376493e-24   0.000000e+00   2.499995e-25   72
  4.014376e-01   2.284857e-24   0.000000e+00   2.400718e-25   60
  4.019175e-01   1.916817e-24   5.298191e-09   2.118068e-25   72
  4.023968e-01   2.886729e-24   0.000000e+00   4.362260e-25   24
  4.028756e-01   1.969587e-24   0.000000e+00   3.531725e-25   72
  4.033538e-01   3.529961e-24   9.733398e-09   5.072397e-25   48
  4.047849e-01   2.596889e-24   7.064254e-09   2.044915e-25   108
  4.052609e-01   3.759019e-24   0.000000e+00   7.283004e-25   48
  4.057363e-01   1.541404e-24   5.619580e-09   1.593789e-25   48
  4.062111e-01   1.447265e-24   0.000000e+00   2.406404e-25   24
  4.066854e-01   2.108360e-24   7.492773e-09   3.231326e-25   72
  4.071591e-01   2.457147e-24   0.000000e+00   3.272017e-25   96
  4.085095e-01   1.513473e-24   1.651903e-04   2.083341e-25   56
  4.090485e-01   2.522221e-24   0.000000e+00   4.260612e-25   72
  4.099899e-01   2.474239e-24   0.000000e+00   4.440750e-25   24
  4.104598e-01   2.326874e-24   0.000000e+00   3.162135e-25   72
  4.109291e-01   8.463191e-25   5.619580e-09   1.242938e-25   48
  4.121469e-01   2.299443e-24   2.291567e-04   2.288852e-25   120
  4.132680e-01   1.197710e-24   5.619580e-09   1.489953e-25   48
  4.146649e-01   1.209484e-24   0.000000e+00   1.004834e-25   144
  4.160572e-01   1.548525e-24   5.619580e-09   2.973356e-25   24
  4.165203e-01   1.650017e-24   0.000000e+00   1.559250e-25   84
  4.169828e-01   2.501418e-24   0.000000e+00   5.491922e-25   24
  4.174448e-01   2.028273e-24   5.619580e-09   5.544820e-25   12
  4.179064e-01   3.535429e-24   7.947286e-09   7.364504e-25   24
  4.183674e-01   2.629671e-24   0.000000e+00   3.547927e-25   24
  4.195385e-01   1.726437e-24   2.287955e-04   2.155755e-25   132
  4.202064e-01   1.447948e-24   5.298191e-09   1.700385e-25   72
  4.206649e-01   1.684179e-24   5.619580e-09   2.847076e-25   48
  4.215803e-01   2.113912e-24   0.000000e+00   2.165616e-25   96
  4.229499e-01   1.977983e-24   0.000000e+00   2.861537e-25   24
  4.234054e-01   6.149549e-25   0.000000e+00   7.481094e-26   48
  4.238604e-01   1.546170e-24   0.000000e+00   2.279425e-25   24
  4.243149e-01   6.805303e-25   0.000000e+00   1.184426e-25   24
  4.247690e-01   1.444568e-24   0.000000e+00   2.561471e-25   24
  4.252226e-01   1.057558e-24   0.000000e+00   1.453970e-25   48
  4.256757e-01   1.025865e-24   7.947286e-09   1.329449e-25   48
  4.270320e-01   4.196638e-25   7.947286e-09   6.245996e-26   24
  4.274832e-01   1.759965e-24   0.000000e+00   2.671939e-25   24
  4.279339e-01   1.292376e-24   0.000000e+00   1.453747e-25   72
  4.288339e-01   1.942623e-24   5.619580e-09   2.574157e-25   48
  4.306282e-01   1.818817e-24   0.000000e+00   2.677920e-25   36
  4.310756e-01   9.881145e-25   5.619580e-09   1.413601e-25   48
  4.319690e-01   4.555360e-25   0.000000e+00   8.314402e-26   24
  4.324150e-01   1.234380e-24   7.492773e-09   1.730850e-25   72
  4.328606e-01   6.351277e-25   0.000000e+00   8.009536e-26   72
  4.337503e-01   1.608496e-24   0.000000e+00   3.265712e-25   24
  4.345273e-01   9.715299e-25   1.921429e-04   9.922624e-26   96
  4.355244e-01   7.077522e-25   0.000000e+00   1.156380e-25   24
  4.364087e-01   5.548251e-25   0.000000e+00   9.044211e-26   48
  4.377318e-01   2.471044e-24   0.000000e+00   5.247815e-25   24
  4.381719e-01   9.372373e-25   5.619580e-09   2.418730e-25   12
  4.386117e-01   8.943470e-25   5.619580e-09   2.045117e-25   24
