# power spectrum of chi
# redshift z=1.000000
# k              Pk             sigma(k)       sigma(Pk)      count
  3.434714e-01   6.589775e-24   4.890638e-09   5.731051e-25   156
  3.440322e-01   8.144553e-24   3.973643e-09   1.170274e-24   48
  3.445920e-01   4.481720e-24   0.000000e+00   7.230308e-25   72
  3.451510e-01   5.352168e-24   0.000000e+00   7.667728e-25   72
  3.457090e-01   5.259611e-24   3.973643e-09   4.051307e-25   96
  3.468224e-01   7.284251e-24   0.000000e+00   9.915648e-25   48
  3.473778e-01   3.822973e-24   6.882552e-09   3.739315e-25   96
  3.479323e-01   4.080461e-24   9.990364e-09   3.576244e-25   216
  3.484859e-01   3.400966e-24   0.000000e+00   4.075924e-25   96
  3.495904e-01   3.941533e-24   0.000000e+00   4.533012e-25   96
  3.501414e-01   2.381965e-24   0.000000e+00   2.557626e-25   96
  3.512407e-01   5.507776e-24   0.000000e+00   1.077966e-24   12
  3.517891e-01   4.275373e-24   0.000000e+00   3.240528e-25   168
  3.523367e-01   4.441821e-24   0.000000e+00   4.696882e-25   96
  3.528833e-01   3.381013e-24   3.973643e-09   7.561296e-25   48
  3.534292e-01   4.308680e-24   6.488932e-09   7.623735e-25   72
  3.539742e-01   3.401311e-24   4.495664e-09   3.352497e-25   120
  3.545183e-01   3.111883e-24   7.947286e-09   2.503118e-25   192
  3.556041e-01   3.122437e-24   0.000000e+00   3.398311e-25   12
  3.561458e-01   3.769524e-24   0.000000e+00   3.893980e-25   168
  3.566867e-01   5.725505e-24   3.973643e-09   9.392755e-25   24
  3.572267e-01   2.505628e-24   0.000000e+00   3.322361e-25   72
  3.577659e-01   3.611861e-24   0.000000e+00   5.342011e-25   48
  3.583043e-01   2.131140e-24   5.619580e-09   1.812828e-25   96
  3.588419e-01   4.551778e-24   0.000000e+00   5.143608e-25   48
  3.599147e-01   7.147511e-24   5.619580e-09   1.402013e-24   24
  3.604498e-01   2.539304e-24   0.000000e+00   4.724484e-25   36
  3.609842e-01   4.217518e-24   7.078835e-09   4.973924e-25   132
  3.615178e-01   2.639797e-24   7.492773e-09   3.756991e-25   72
  3.620507e-01   3.169588e-24   0.000000e+00   3.157615e-25   24
  3.625827e-01   3.020361e-24   0.000000e+00   2.313273e-25   192
  3.631140e-01   2.721916e-24   0.000000e+00   2.166689e-25   144
  3.641741e-01   1.912314e-24   0.000000e+00   2.391204e-25   72
  3.647031e-01   4.123377e-24   0.000000e+00   5.791511e-25   72
  3.652313e-01   3.769090e-24   5.619580e-09   6.435365e-25   96
  3.657587e-01   3.636238e-24   0.000000e+00   5.185103e-25   72
  3.668112e-01   2.592646e-24   0.000000e+00   2.916249e-25   96
  3.673364e-01   2.943179e-24   0.000000e+00   2.069487e-25   144
  3.683844e-01   1.236173e-24   5.619580e-09   2.222086e-25   24
  3.689073e-01   2.413260e-24   0.000000e+00   1.876445e-25   96
  3.694295e-01   1.971102e-24   6.422377e-09   2.084776e-25   84
  3.699509e-01   3.970327e-24   0.000000e+00   3.964111e-25   96
  3.704716e-01   3.961020e-24   0.000000e+00   4.356041e-25   84
  3.709915e-01   5.980986e-24   3.973643e-09   6.232002e-25   24
  3.715108e-01   1.359387e-24   0.000000e+00   2.077502e-25   24
  3.725471e-01   2.830863e-24   0.000000e+00   3.860543e-25   72
  3.730641e-01   3.008629e-24   0.000000e+00   4.993544e-25   48
  3.736127e-01   2.049296e-24   1.248164e-04   2.045128e-25   128
  3.740961e-01   2.780005e-24   5.619580e-09   5.107808e-25   24
  3.751253e-01   1.885279e-24   5.298191e-09   1.483426e-25   144
  3.756388e-01   1.793399e-24   0.000000e+00   2.152845e-25   96
  3.771752e-01   2.017818e-24   0.000000e+00   1.699095e-25   144
  3.776859e-01   2.097490e-24   5.619580e-09   2.048383e-25   96
  3.781959e-01   1.996947e-24   7.947286e-09   1.874121e-25   96
  3.787053e-01   3.616746e-24   5.619580e-09   4.559865e-25   24
  3.792140e-01   3.787630e-24   0.000000e+00   5.049219e-25   72
  3.797219e-01   2.163132e-24   8.991328e-09   1.887423e-25   120
  3.807359e-01   1.833665e-24   5.619580e-09   1.813482e-25   48
  3.812418e-01   1.628329e-24   0.000000e+00   1.495387e-25   108
  3.817471e-01   3.401206e-24   0.000000e+00   3.865978e-25   72
  3.832590e-01   2.708283e-24   5.298191e-09   2.475664e-25   144
  3.837616e-01   2.439764e-24   5.619580e-09   2.908301e-25   48
  3.847649e-01   1.989959e-24   5.619580e-09   6.841869e-25   12
  3.855656e-01   2.081086e-24   2.449590e-04   2.193764e-25   120
  3.862650e-01   1.928402e-24   5.619580e-09   2.946760e-25   48
  3.867637e-01   1.106319e-24   5.619580e-09   1.866475e-25   24
  3.872618e-01   1.589445e-24   9.733398e-09   1.344772e-25   96
  3.877593e-01   1.073554e-24   0.000000e+00   1.036150e-25   96
  3.887523e-01   2.203057e-24   7.492773e-09   2.625120e-25   36
  3.892478e-01   2.536380e-24   0.000000e+00   3.282574e-25   48
  3.897427e-01   1.858812e-24   0.000000e+00   1.717037e-25   120
  3.902370e-01   2.430346e-24   0.000000e+00   2.620682e-25   96
  3.907307e-01   1.776350e-24   0.000000e+00   2.506905e-25   48
  3.917161e-01   1.343299e-24   0.000000e+00   1.284323e-25   96
  3.931451e-01   2.348031e-24   1.410282e-04   2.029115e-25   132
  3.936796e-01   2.251134e-24   0.000000e+00   4.071399e-25   48
  3.941690e-01   2.151578e-24   0.000000e+00   2.498999e-25   48
  3.946577e-01   1.974167e-24   0.000000e+00   2.471964e-25   72
  3.951458e-01   1.969308e-24   0.000000e+00   1.562783e-25   72
  3.956334e-01   1.004915e-24   5.619580e-09   1.670004e-25   48
  3.966066e-01   2.202719e-24   0.000000e+00   6.216649e-25   24
  3.970924e-01   1.550847e-24   5.619580e-09   3.056839e-25   48
  3.975775e-01   1.563088e-24   9.733398e-09   1.641819e-25   96
  3.980621e-01   8.381241e-25   0.000000e+00   1.808770e-25   24
  3.990294e-01   1.749439e-24   0.000000e+00   3.192549e-25   72
  3.995122e-01   9.024445e-25   0.000000e+00   1.506481e-25   48
  4.004761e-01   3.241445e-24   5.619580e-09   5.881445e-25   24
  4.009571e-01   1.216623e-24   0.000000e+00   1.551852e-25   72
  4.014376e-01   1.534555e-24   0.000000e+00   2.488686e-25   60
  4.019175e-01   1.393230e-24   5.298191e-09   1.841258e-25   72
  4.023968e-01   1.291094e-24   0.000000e+00   1.713151e-25   24
  4.028756e-01   1.048401e-24   0.000000e+00   1.230135e-25   72
  4.033538e-01   2.586498e-24   9.733398e-09   2.917193e-25   48
  4.047849e-01   1.774685e-24   7.064254e-09   1.698999e-25   108
  4.052609e-01   2.436071e-24   0.000000e+00   2.680189e-25   48
  4.057363e-01   7.566847e-25   5.619580e-09   8.891914e-26   48
  4.062111e-01   9.671308e-25   0.000000e+00   1.390872e-25   24
  4.066854e-01   1.758645e-24   7.492773e-09   2.257426e-25   72
  4.071591e-01   1.543289e-24   0.000000e+00   1.390749e-25   96
  4.085095e-01   1.084368e-24   1.651903e-04   1.757105e-25   56
  4.090485e-01   1.215157e-24   0.000000e+00   1.952885e-25   72
  4.099899e-01   9.954621e-25   0.000000e+00   2.230142e-25   24
  4.104598e-01   1.526625e-24   0.000000e+00   1.577176e-25   72
  4.109291e-01   7.071776e-25   5.619580e-09   9.047785e-26   48
  4.121469e-01   1.128804e-24   2.291567e-04   1.311699e-25   120
  4.132680e-01   8.700283e-25   5.619580e-09   1.435612e-25   48
  4.146649e-01   1.006636e-24   0.000000e+00   8.511166e-26   144
  4.160572e-01   1.936156e-24   5.619580e-09   3.391699e-25   24
  4.165203e-01   1.511454e-24   0.000000e+00   1.166392e-25   84
  4.169828e-01   2.268361e-24   0.000000e+00   3.835779e-25   24
  4.174448e-01   8.580740e-25   5.619580e-09   2.501495e-25   12
  4.179064e-01   2.565762e-24   7.947286e-09   3.627516e-25   24
  4.183674e-01   2.722215e-24   0.000000e+00   5.540281e-25   24
  4.195385e-01   9.100041e-25   2.287955e-04   1.018215e-25   132
  4.202064e-01   1.009803e-24   5.298191e-09   1.226805e-25   72
  4.206649e-01   7.557130e-25   5.619580e-09   8.965976e-26   48
  4.215803e-01   1.076978e-24   0.000000e+00   1.220768e-25   96
  4.229499e-01   1.723273e-24   0.000000e+00   3.371464e-25   24
  4.234054e-01   5.865282e-25   0.000000e+00   9.074199e-26   48
  4.238604e-01   9.987983e-25   0.000000e+00   1.571247e-25   24
  4.243149e-01   6.602411e-25   0.000000e+00   1.271485e-25   24
  4.247690e-01   1.266449e-24   0.000000e+00   1.758218e-25   24
  4.252226e-01   6.987344e-25   0.000000e+00   7.724584e-26   48
  4.256757e-01   6.882842e-25   7.947286e-09   9.831070e-26   48
  4.270320e-01   5.914351e-25   7.947286e-09   1.009454e-25   24
  4.274832e-01   8.625762e-25   0.000000e+00   1.334247e-25   24
  4.279339e-01   5.519007e-25   0.000000e+00   6.220361e-26   72
  4.288339e-01   1.192314e-24   5.619580e-09   2.222756e-25   48
  4.306282e-01   1.183119e-24   0.000000e+00   1.575787e-25   36
  4.310756e-01   1.752629e-24   5.619580e-09   3.276241e-25   48
  4.319690e-01   6.273809e-25   0.000000e+00   1.283973e-25   24
  4.324150e-01   1.052272e-24   7.492773e-09   1.735363e-25   72
  4.328606e-01   7.239525e-25   0.000000e+00   1.019079e-25   72
  4.337503e-01   1.192916e-24   0.000000e+00   2.233162e-25   24
  4.345273e-01   8.816172e-25   1.921429e-04   1.017638e-25   96
  4.355244e-01   7.558916e-25   0.000000e+00   1.010742e-25   24
  4.364087e-01   4.240964e-25   0.000000e+00   4.887255e-26   48
  4.377318e-01   2.017948e-24   0.000000e+00   3.554393e-25   24
  4.381719e-01   5.396539e-25   5.619580e-09   1.011930e-25   12
  4.386117e-01   8.249350e-25   5.619580e-09   1.822185e-25   24
