# power spectrum of hij
# redshift z=30.000000
# k              Pk             sigma(k)       sigma(Pk)      count
  3.016379e-01   5.913582e-24   0.000000e+00   6.250434e-25   72
  3.022763e-01   5.601475e-24   0.000000e+00   3.323686e-25   144
  3.029133e-01   5.928865e-24   0.000000e+00   5.798755e-25   96
  3.048165e-01   6.272375e-24   0.000000e+00   4.692273e-25   144
  3.054482e-01   6.676207e-24   0.000000e+00   5.019575e-25   132
  3.060786e-01   6.474772e-24   0.000000e+00   4.644997e-25   104
  3.067078e-01   3.328722e-24   3.746387e-09   2.551215e-25   72
  3.073356e-01   7.095841e-24   6.422377e-09   5.669897e-25   168
  3.079622e-01   4.709182e-24   0.000000e+00   3.780568e-25   144
  3.092116e-01   6.093430e-24   0.000000e+00   4.763169e-25   96
  3.098343e-01   3.795421e-24   0.000000e+00   2.608392e-25   144
  3.104559e-01   6.527260e-24   0.000000e+00   4.248109e-25   144
  3.110762e-01   4.543137e-24   9.082613e-09   3.082368e-25   168
  3.123131e-01   3.737735e-24   0.000000e+00   2.880449e-25   48
  3.129297e-01   5.721130e-24   3.973643e-09   3.270672e-25   192
  3.141593e-01   3.544033e-24   0.000000e+00   2.076703e-24   3
  3.147723e-01   4.362371e-24   5.994218e-09   3.468555e-25   180
  3.153841e-01   4.537398e-24   0.000000e+00   5.989594e-25   84
  3.159947e-01   4.435147e-24   5.619580e-09   3.777901e-25   96
  3.166041e-01   5.333011e-24   0.000000e+00   6.108149e-25   84
  3.172124e-01   5.611546e-24   6.882552e-09   4.591000e-25   192
  3.178195e-01   6.511181e-24   0.000000e+00   7.068373e-25   72
  3.190302e-01   5.077237e-24   6.422377e-09   6.412049e-25   84
  3.196339e-01   7.781971e-24   0.000000e+00   9.819247e-25   84
  3.202364e-01   4.055584e-24   0.000000e+00   3.679478e-25   216
  3.208378e-01   2.641297e-24   0.000000e+00   2.193775e-25   48
  3.214381e-01   3.223095e-24   0.000000e+00   3.342603e-25   24
  3.220372e-01   3.793828e-24   0.000000e+00   2.890505e-25   240
  3.226352e-01   3.716515e-24   0.000000e+00   2.042532e-25   192
  3.238280e-01   4.845827e-24   0.000000e+00   1.087056e-24   36
  3.244227e-01   6.003330e-24   0.000000e+00   7.018333e-25   72
  3.250163e-01   3.909918e-24   0.000000e+00   4.086233e-25   132
  3.256089e-01   4.199082e-24   0.000000e+00   3.443894e-25   120
  3.262004e-01   4.081129e-24   0.000000e+00   4.657268e-25   72
  3.267908e-01   4.426909e-24   0.000000e+00   3.002799e-25   72
  3.273801e-01   3.346478e-24   1.015467e-08   2.253734e-25   168
  3.285556e-01   1.718439e-24   0.000000e+00   1.131859e-25   48
  3.291418e-01   3.436250e-24   6.477696e-09   2.694951e-25   204
  3.297269e-01   4.501447e-24   0.000000e+00   6.214761e-25   72
  3.303111e-01   3.752674e-24   0.000000e+00   4.142197e-25   72
  3.314762e-01   2.496333e-24   0.000000e+00   2.510098e-25   168
  3.320572e-01   2.701376e-24   3.746387e-09   1.895782e-25   144
  3.332162e-01   6.046021e-24   0.000000e+00   9.200714e-25   24
  3.337942e-01   2.077128e-24   3.973643e-09   2.478575e-25   96
  3.343712e-01   3.735239e-24   0.000000e+00   2.256876e-25   192
  3.349472e-01   1.823313e-24   0.000000e+00   1.820537e-25   72
  3.355222e-01   3.547557e-24   5.298191e-09   4.788561e-25   36
  3.360963e-01   2.880768e-24   7.865773e-09   2.180881e-25   168
  3.366693e-01   1.987171e-24   0.000000e+00   1.239521e-25   120
  3.378125e-01   3.696571e-24   6.882552e-09   3.902175e-25   96
  3.383827e-01   3.127015e-24   0.000000e+00   2.957479e-25   144
  3.389519e-01   3.430659e-24   0.000000e+00   2.952204e-25   48
  3.395201e-01   2.030674e-24   1.059638e-08   1.497922e-25   144
  3.400874e-01   1.791574e-24   0.000000e+00   2.482307e-25   56
  3.406537e-01   3.214113e-24   5.298191e-09   4.246681e-25   72
  3.412191e-01   1.444501e-24   3.973643e-09   1.587315e-25   96
  3.423471e-01   1.703414e-24   3.973643e-09   3.265920e-25   24
  3.429097e-01   2.091423e-24   0.000000e+00   1.535492e-25   156
  3.434714e-01   2.079042e-24   4.890638e-09   1.656736e-25   156
  3.440322e-01   3.344848e-24   3.973643e-09   3.501138e-25   48
  3.445920e-01   2.357789e-24   0.000000e+00   3.881250e-25   72
  3.451510e-01   2.654188e-24   0.000000e+00   3.802367e-25   72
  3.457090e-01   2.024207e-24   3.973643e-09   1.529387e-25   96
  3.468224e-01   2.036776e-24   0.000000e+00   2.348927e-25   48
  3.473778e-01   1.360086e-24   6.882552e-09   1.041726e-25   96
  3.479323e-01   1.867696e-24   9.990364e-09   1.396053e-25   216
  3.484859e-01   1.801420e-24   0.000000e+00   1.522223e-25   96
  3.495904e-01   2.050253e-24   0.000000e+00   1.422888e-25   96
  3.501414e-01   1.265106e-24   0.000000e+00   1.046601e-25   96
  3.512407e-01   5.127063e-24   0.000000e+00   4.907838e-25   12
  3.517891e-01   2.041919e-24   0.000000e+00   1.457222e-25   168
  3.523367e-01   1.637634e-24   0.000000e+00   1.156784e-25   96
  3.528833e-01   1.328239e-24   3.973643e-09   2.239981e-25   48
  3.534292e-01   1.695639e-24   6.488932e-09   2.240139e-25   72
  3.539742e-01   1.266823e-24   4.495664e-09   1.146508e-25   120
  3.545183e-01   1.410689e-24   7.947286e-09   9.313412e-26   192
  3.556041e-01   2.870280e-24   0.000000e+00   4.769216e-25   12
  3.561458e-01   1.657295e-24   0.000000e+00   1.304910e-25   168
  3.566867e-01   2.074640e-24   3.973643e-09   2.767001e-25   24
  3.572267e-01   1.288620e-24   0.000000e+00   1.231480e-25   72
  3.577659e-01   1.005306e-24   0.000000e+00   1.237668e-25   48
  3.583043e-01   1.058729e-24   5.619580e-09   7.019552e-26   96
  3.588419e-01   1.830659e-24   0.000000e+00   1.909922e-25   48
  3.599147e-01   2.716693e-24   5.619580e-09   2.440100e-25   24
  3.604498e-01   1.850247e-24   0.000000e+00   3.043840e-25   36
  3.609842e-01   1.653830e-24   7.078835e-09   1.419777e-25   132
  3.615178e-01   1.178637e-24   7.492773e-09   1.157320e-25   72
  3.620507e-01   2.106342e-24   0.000000e+00   2.839186e-25   24
  3.625827e-01   1.566202e-24   0.000000e+00   1.118994e-25   192
  3.631140e-01   9.029745e-25   0.000000e+00   6.311098e-26   144
  3.641741e-01   9.374556e-25   0.000000e+00   9.006424e-26   72
  3.647031e-01   1.225128e-24   0.000000e+00   1.723351e-25   72
  3.652313e-01   1.421511e-24   5.619580e-09   1.764876e-25   96
  3.657587e-01   1.734170e-24   0.000000e+00   1.390082e-25   72
  3.668112e-01   8.198491e-25   0.000000e+00   6.876188e-26   96
  3.673364e-01   1.128622e-24   0.000000e+00   8.568497e-26   144
  3.683844e-01   3.704966e-25   5.619580e-09   5.665686e-26   24
  3.689073e-01   1.275068e-24   0.000000e+00   1.754282e-25   96
  3.694295e-01   6.203028e-25   6.422377e-09   6.928138e-26   84
  3.699509e-01   8.668398e-25   0.000000e+00   6.066374e-26   96
  3.704716e-01   1.733466e-24   0.000000e+00   1.355897e-25   84
  3.709915e-01   1.540833e-24   3.973643e-09   2.017141e-25   24
  3.715108e-01   4.716555e-25   0.000000e+00   8.662351e-26   24
  3.725471e-01   9.960896e-25   0.000000e+00   1.367921e-25   72
  3.730641e-01   9.095770e-25   0.000000e+00   9.019835e-26   48
  3.736127e-01   9.804035e-25   1.248164e-04   8.712503e-26   128
  3.740961e-01   4.421544e-25   5.619580e-09   4.341325e-26   24
  3.751253e-01   7.865729e-25   5.298191e-09   7.211754e-26   144
  3.756388e-01   9.444361e-25   0.000000e+00   8.036883e-26   96
  3.771752e-01   9.580665e-25   0.000000e+00   6.716522e-26   144
  3.776859e-01   8.890648e-25   5.619580e-09   6.957754e-26   96
  3.781959e-01   4.988094e-25   7.947286e-09   4.855859e-26   96
  3.787053e-01   1.538641e-24   5.619580e-09   2.315792e-25   24
  3.792140e-01   1.386950e-24   0.000000e+00   1.324873e-25   72
  3.797219e-01   7.262151e-25   8.991328e-09   5.413780e-26   120
  3.807359e-01   4.958879e-25   5.619580e-09   5.785964e-26   48
  3.812418e-01   5.174347e-25   0.000000e+00   7.038607e-26   108
  3.817471e-01   1.283834e-24   0.000000e+00   1.138426e-25   72
  3.832590e-01   7.330426e-25   5.298191e-09   5.265822e-26   144
  3.837616e-01   7.174910e-25   5.619580e-09   6.170616e-26   48
  3.847649e-01   6.654991e-25   5.619580e-09   8.059542e-26   12
  3.855656e-01   7.053061e-25   2.449590e-04   5.639488e-26   120
  3.862650e-01   4.715920e-25   5.619580e-09   9.325736e-26   48
  3.867637e-01   1.889171e-25   5.619580e-09   3.563124e-26   24
  3.872618e-01   3.838458e-25   9.733398e-09   2.634385e-26   96
  3.877593e-01   3.959831e-25   0.000000e+00   4.181392e-26   96
  3.887523e-01   8.384452e-25   7.492773e-09   1.198134e-25   36
  3.892478e-01   6.634049e-25   0.000000e+00   6.470821e-26   48
  3.897427e-01   5.693019e-25   0.000000e+00   4.868133e-26   120
  3.902370e-01   6.924985e-25   0.000000e+00   6.780058e-26   96
  3.907307e-01   5.700245e-25   0.000000e+00   8.106210e-26   48
  3.917161e-01   6.389757e-25   0.000000e+00   7.026559e-26   96
  3.931451e-01   7.866064e-25   1.410282e-04   5.882390e-26   132
  3.936796e-01   4.731502e-25   0.000000e+00   3.863650e-26   48
  3.941690e-01   9.146498e-25   0.000000e+00   1.395479e-25   48
  3.946577e-01   4.565986e-25   0.000000e+00   5.187144e-26   72
  3.951458e-01   5.591379e-25   0.000000e+00   5.441906e-26   72
  3.956334e-01   3.353360e-25   5.619580e-09   3.592470e-26   48
  3.966066e-01   7.562258e-25   0.000000e+00   9.221772e-26   24
  3.970924e-01   5.806683e-25   5.619580e-09   1.016661e-25   48
  3.975775e-01   5.422540e-25   9.733398e-09   5.066207e-26   96
  3.980621e-01   1.082155e-25   0.000000e+00   1.445143e-26   24
  3.990294e-01   2.260155e-25   0.000000e+00   2.680589e-26   72
  3.995122e-01   3.464681e-25   0.000000e+00   3.182880e-26   48
  4.004761e-01   7.512776e-25   5.619580e-09   1.934810e-25   24
  4.009571e-01   2.443104e-25   0.000000e+00   3.092008e-26   72
  4.014376e-01   3.746062e-25   0.000000e+00   3.739125e-26   60
  4.019175e-01   3.978325e-25   5.298191e-09   3.169751e-26   72
  4.023968e-01   2.973998e-25   0.000000e+00   4.657571e-26   24
  4.028756e-01   4.049481e-25   0.000000e+00   6.990492e-26   72
  4.033538e-01   8.736436e-25   9.733398e-09   8.957118e-26   48
  4.047849e-01   5.182829e-25   7.064254e-09   5.618929e-26   108
  4.052609e-01   7.159198e-25   0.000000e+00   1.220244e-25   48
  4.057363e-01   1.624206e-25   5.619580e-09   1.585637e-26   48
  4.062111e-01   3.367595e-25   0.000000e+00   4.468472e-26   24
  4.066854e-01   3.457684e-25   7.492773e-09   4.825769e-26   72
  4.071591e-01   4.787621e-25   0.000000e+00   5.834917e-26   96
  4.085095e-01   2.116568e-25   1.651903e-04   1.854752e-26   56
  4.090485e-01   3.759640e-25   0.000000e+00   7.251837e-26   72
  4.099899e-01   5.348333e-25   0.000000e+00   8.617959e-26   24
  4.104598e-01   3.978528e-25   0.000000e+00   4.083956e-26   72
  4.109291e-01   1.109912e-25   5.619580e-09   1.222190e-26   48
  4.121469e-01   3.415878e-25   2.291567e-04   3.929044e-26   120
  4.132680e-01   2.232620e-25   5.619580e-09   2.042261e-26   48
  4.146649e-01   2.078290e-25   0.000000e+00   1.627365e-26   144
  4.160572e-01   2.796989e-25   5.619580e-09   2.687169e-26   24
  4.165203e-01   3.475361e-25   0.000000e+00   3.542772e-26   84
  4.169828e-01   4.843728e-25   0.000000e+00   7.397618e-26   24
  4.174448e-01   5.393883e-25   5.619580e-09   7.331551e-26   12
  4.179064e-01   8.365355e-25   7.947286e-09   1.647495e-25   24
  4.183674e-01   3.580736e-25   0.000000e+00   4.137932e-26   24
  4.195385e-01   3.468354e-25   2.287955e-04   3.807841e-26   132
  4.202064e-01   2.022632e-25   5.298191e-09   2.084618e-26   72
  4.206649e-01   3.307357e-25   5.619580e-09   6.562821e-26   48
  4.215803e-01   2.922644e-25   0.000000e+00   3.029595e-26   96
  4.229499e-01   2.500274e-25   0.000000e+00   4.049528e-26   24
  4.234054e-01   1.021499e-25   0.000000e+00   9.369963e-27   48
  4.238604e-01   4.298010e-25   0.000000e+00   5.366618e-26   24
  4.243149e-01   6.806674e-26   0.000000e+00   1.040678e-26   24
  4.247690e-01   4.437848e-25   0.000000e+00   5.711756e-26   24
  4.252226e-01   1.021980e-25   0.000000e+00   9.185450e-27   48
  4.256757e-01   1.975306e-25   7.947286e-09   2.495183e-26   48
  4.270320e-01   8.138726e-26   7.947286e-09   5.333002e-27   24
  4.274832e-01   2.741416e-25   0.000000e+00   2.835259e-26   24
  4.279339e-01   1.878665e-25   0.000000e+00   2.792619e-26   72
  4.288339e-01   3.565926e-25   5.619580e-09   5.902872e-26   48
  4.306282e-01   4.469133e-25   0.000000e+00   7.318168e-26   36
  4.310756e-01   2.771099e-25   5.619580e-09   4.787259e-26   48
  4.319690e-01   5.337940e-26   0.000000e+00   5.744742e-27   24
  4.324150e-01   2.567259e-25   7.492773e-09   3.735143e-26   72
  4.328606e-01   9.034762e-26   0.000000e+00   1.022142e-26   72
  4.337503e-01   2.515825e-25   0.000000e+00   2.771284e-26   24
  4.345273e-01   1.698875e-25   1.921429e-04   1.974975e-26   96
  4.355244e-01   7.412058e-26   0.000000e+00   1.433427e-26   24
  4.364087e-01   7.663132e-26   0.000000e+00   8.155497e-27   48
  4.377318e-01   4.826122e-25   0.000000e+00   7.029128e-26   24
  4.381719e-01   7.265758e-26   5.619580e-09   1.662719e-26   12
  4.386117e-01   1.163351e-25   5.619580e-09   1.853106e-26   24
