# power spectrum of hij
# redshift z=50.000000
# k              Pk             sigma(k)       sigma(Pk)      count
  2.331522e-01   3.814288e-23   0.000000e+00   2.561929e-24   96
  2.339775e-01   3.424315e-23   0.000000e+00   3.220596e-24   48
  2.356194e-01   4.334514e-23   3.178914e-09   5.217219e-24   30
  2.364362e-01   3.289782e-23   2.809790e-09   2.351197e-24   96
  2.372501e-01   3.287988e-23   0.000000e+00   1.866963e-24   192
  2.380612e-01   3.111100e-23   3.973643e-09   3.524515e-24   48
  2.380612e-01   2.409503e-23   0.000000e+00   4.614704e-24   8
  2.388695e-01   5.446597e-23   2.809790e-09   9.549873e-24   24
  2.396752e-01   3.099118e-23   0.000000e+00   1.834621e-24   168
  2.404781e-01   2.459785e-23   0.000000e+00   1.301580e-24   120
  2.420760e-01   2.769525e-23   5.923557e-09   3.495103e-24   72
  2.428710e-01   2.709216e-23   3.746387e-09   1.767452e-24   144
  2.436634e-01   2.676533e-23   0.000000e+00   1.841814e-24   96
  2.444532e-01   2.278104e-23   0.000000e+00   1.752546e-24   96
  2.460253e-01   3.881400e-23   4.588368e-09   3.118858e-24   72
  2.468075e-01   2.303081e-23   3.973643e-09   2.082872e-24   96
  2.483647e-01   2.642699e-23   0.000000e+00   3.971696e-24   24
  2.491396e-01   2.100152e-23   0.000000e+00   1.013802e-24   192
  2.499122e-01   2.311753e-23   3.532127e-09   1.679592e-24   108
  2.506823e-01   1.776583e-23   0.000000e+00   2.064229e-24   24
  2.514501e-01   2.388196e-23   0.000000e+00   1.801648e-24   96
  2.522156e-01   1.845882e-23   0.000000e+00   1.340932e-24   96
  2.529787e-01   1.563224e-23   3.178914e-09   1.102898e-24   120
  2.544981e-01   1.643427e-23   0.000000e+00   1.343261e-24   48
  2.552544e-01   2.757735e-23   5.989783e-09   1.539682e-24   78
  2.560085e-01   2.352148e-23   0.000000e+00   1.622533e-24   144
  2.567603e-01   2.173804e-23   0.000000e+00   1.722063e-24   120
  2.575100e-01   1.656577e-23   4.866699e-09   2.462435e-24   24
  2.582575e-01   2.171696e-23   0.000000e+00   1.187365e-24   168
  2.590028e-01   2.081987e-23   0.000000e+00   1.425035e-24   144
  2.604871e-01   2.037186e-23   4.866699e-09   3.367439e-24   24
  2.612261e-01   1.786218e-23   0.000000e+00   1.663119e-24   48
  2.619630e-01   2.448113e-23   2.809790e-09   1.934956e-24   96
  2.626978e-01   1.973011e-23   0.000000e+00   1.685913e-24   120
  2.634306e-01   1.469399e-23   0.000000e+00   1.198153e-24   72
  2.641613e-01   1.664337e-23   4.495664e-09   1.075943e-24   120
  2.648900e-01   1.879414e-23   0.000000e+00   1.189568e-24   144
  2.663415e-01   1.582250e-23   0.000000e+00   1.353004e-24   48
  2.670642e-01   1.380946e-23   5.619580e-09   7.450820e-25   192
  2.677851e-01   1.867431e-23   0.000000e+00   1.679950e-24   144
  2.685040e-01   1.874995e-23   0.000000e+00   2.172126e-24   48
  2.699360e-01   1.651727e-23   0.000000e+00   9.206731e-25   192
  2.706492e-01   1.403948e-23   0.000000e+00   1.561419e-24   48
  2.720699e-01   8.035049e-24   2.980232e-09   5.494885e-25   8
  2.727775e-01   1.434942e-23   3.973643e-09   1.408773e-24   48
  2.734833e-01   1.455565e-23   8.991328e-09   8.017682e-25   240
  2.741872e-01   1.600141e-23   0.000000e+00   1.255742e-24   96
  2.748894e-01   1.547951e-23   3.532127e-09   1.277864e-24   54
  2.755897e-01   1.763496e-23   0.000000e+00   1.414419e-24   120
  2.762883e-01   1.479348e-23   3.178914e-09   9.066387e-25   120
  2.776802e-01   1.116446e-23   0.000000e+00   1.008872e-24   84
  2.783735e-01   1.401180e-23   0.000000e+00   8.631322e-25   144
  2.790651e-01   1.370942e-23   3.746387e-09   1.226983e-24   72
  2.797550e-01   1.216302e-23   0.000000e+00   1.287421e-24   96
  2.804432e-01   1.622504e-23   0.000000e+00   1.586479e-24   48
  2.811298e-01   1.519527e-23   0.000000e+00   1.256219e-24   96
  2.818146e-01   1.255045e-23   4.495664e-09   5.790523e-25   240
  2.831793e-01   9.424376e-24   3.973643e-09   1.515381e-24   24
  2.838592e-01   1.140475e-23   0.000000e+00   6.727555e-25   240
  2.845375e-01   1.099093e-23   5.619580e-09   8.819075e-25   96
  2.852142e-01   9.509004e-24   0.000000e+00   7.798511e-25   72
  2.858892e-01   1.171058e-23   3.746387e-09   8.986347e-25   72
  2.865627e-01   1.328271e-23   0.000000e+00   1.241963e-24   96
  2.872346e-01   1.960844e-23   0.000000e+00   1.377640e-24   72
  2.885737e-01   1.145401e-23   0.000000e+00   7.899524e-25   96
  2.892409e-01   7.128887e-24   3.973643e-09   4.661733e-25   96
  2.899066e-01   7.640156e-24   7.786718e-09   4.332500e-25   120
  2.905708e-01   9.070450e-24   3.973643e-09   5.776619e-25   96
  2.918946e-01   1.016339e-23   0.000000e+00   5.055347e-25   192
  2.925542e-01   1.178373e-23   3.746387e-09   6.388412e-25   144
  2.938691e-01   5.346808e-24   0.000000e+00   4.761999e-25   48
  2.945243e-01   1.074425e-23   6.229375e-09   7.554711e-25   150
  2.951781e-01   7.351974e-24   5.619580e-09   7.753256e-25   96
  2.958304e-01   8.973933e-24   7.108269e-09   5.935111e-25   120
  2.964813e-01   8.129546e-24   0.000000e+00   1.178454e-24   48
  2.971308e-01   9.627293e-24   5.506041e-09   7.128571e-25   120
  2.977788e-01   9.351295e-24   0.000000e+00   5.725342e-25   240
  2.990707e-01   1.065868e-23   3.973643e-09   1.312948e-24   24
  2.997146e-01   9.125304e-24   0.000000e+00   5.652504e-25   144
  3.003570e-01   7.652385e-24   7.064254e-09   4.081104e-25   216
  3.009981e-01   1.347051e-23   0.000000e+00   1.369352e-24   48
  3.016379e-01   7.536805e-24   0.000000e+00   7.915360e-25   72
  3.022763e-01   7.139181e-24   0.000000e+00   4.118604e-25   144
  3.029133e-01   7.423237e-24   0.000000e+00   7.024707e-25   96
  3.048165e-01   7.953940e-24   0.000000e+00   5.750959e-25   144
  3.054482e-01   8.438982e-24   0.000000e+00   6.122473e-25   132
  3.060786e-01   8.350912e-24   0.000000e+00   5.812302e-25   104
  3.067078e-01   4.365856e-24   3.746387e-09   3.264744e-25   72
  3.073356e-01   8.905234e-24   6.422377e-09   6.786146e-25   168
  3.079622e-01   6.001691e-24   0.000000e+00   4.578192e-25   144
  3.092116e-01   7.785068e-24   0.000000e+00   5.995471e-25   96
  3.098343e-01   4.975346e-24   0.000000e+00   3.322181e-25   144
  3.104559e-01   8.165756e-24   0.000000e+00   5.136547e-25   144
  3.110762e-01   5.886592e-24   9.082613e-09   3.850447e-25   168
  3.123131e-01   4.862657e-24   0.000000e+00   3.719202e-25   48
  3.129297e-01   7.276518e-24   3.973643e-09   3.998061e-25   192
  3.141593e-01   5.167477e-24   0.000000e+00   3.367479e-24   3
  3.147723e-01   5.737127e-24   5.994218e-09   4.400175e-25   180
  3.153841e-01   5.739254e-24   0.000000e+00   6.834165e-25   84
  3.159947e-01   5.599891e-24   5.619580e-09   4.739145e-25   96
  3.166041e-01   6.830606e-24   0.000000e+00   7.402400e-25   84
  3.172124e-01   7.163648e-24   6.882552e-09   5.522668e-25   192
  3.178195e-01   8.293997e-24   0.000000e+00   8.766776e-25   72
  3.190302e-01   6.433427e-24   6.422377e-09   7.657831e-25   84
  3.196339e-01   9.691783e-24   0.000000e+00   1.194383e-24   84
  3.202364e-01   5.236317e-24   0.000000e+00   4.438085e-25   216
  3.208378e-01   3.562790e-24   0.000000e+00   2.979748e-25   48
  3.214381e-01   4.171855e-24   0.000000e+00   4.360849e-25   24
  3.220372e-01   4.947227e-24   0.000000e+00   3.689811e-25   240
  3.226352e-01   4.866294e-24   0.000000e+00   2.630027e-25   192
  3.238280e-01   6.157872e-24   0.000000e+00   1.340870e-24   36
  3.244227e-01   7.359978e-24   0.000000e+00   8.306014e-25   72
  3.250163e-01   5.004219e-24   0.000000e+00   4.861294e-25   132
  3.256089e-01   5.320951e-24   0.000000e+00   4.240002e-25   120
  3.262004e-01   5.108537e-24   0.000000e+00   5.624625e-25   72
  3.267908e-01   5.679315e-24   0.000000e+00   3.943079e-25   72
  3.273801e-01   4.368319e-24   1.015467e-08   2.851385e-25   168
  3.285556e-01   2.376096e-24   0.000000e+00   1.511489e-25   48
  3.291418e-01   4.455682e-24   6.477696e-09   3.322930e-25   204
  3.297269e-01   5.851290e-24   0.000000e+00   7.840965e-25   72
  3.303111e-01   4.819606e-24   0.000000e+00   5.134078e-25   72
  3.314762e-01   3.298481e-24   0.000000e+00   3.147313e-25   168
  3.320572e-01   3.622563e-24   3.746387e-09   2.421925e-25   144
  3.332162e-01   7.882606e-24   0.000000e+00   1.197448e-24   24
  3.337942e-01   2.733458e-24   3.973643e-09   2.983782e-25   96
  3.343712e-01   4.840899e-24   0.000000e+00   2.827909e-25   192
  3.349472e-01   2.377157e-24   0.000000e+00   2.285567e-25   72
  3.355222e-01   4.588773e-24   5.298191e-09   6.153990e-25   36
  3.360963e-01   3.740191e-24   7.865773e-09   2.742964e-25   168
  3.366693e-01   2.651883e-24   0.000000e+00   1.618998e-25   120
  3.378125e-01   4.792586e-24   6.882552e-09   4.835918e-25   96
  3.383827e-01   4.042870e-24   0.000000e+00   3.741441e-25   144
  3.389519e-01   4.429008e-24   0.000000e+00   3.835918e-25   48
  3.395201e-01   2.729217e-24   1.059638e-08   1.963446e-25   144
  3.400874e-01   2.356960e-24   0.000000e+00   3.175590e-25   56
  3.406537e-01   4.162137e-24   5.298191e-09   5.222527e-25   72
  3.412191e-01   2.011449e-24   3.973643e-09   2.198625e-25   96
  3.423471e-01   2.277541e-24   3.973643e-09   4.274325e-25   24
  3.429097e-01   2.829964e-24   0.000000e+00   2.026077e-25   156
  3.434714e-01   2.685053e-24   4.890638e-09   2.079459e-25   156
  3.440322e-01   4.328272e-24   3.973643e-09   4.427884e-25   48
  3.445920e-01   3.138945e-24   0.000000e+00   5.076097e-25   72
  3.451510e-01   3.403767e-24   0.000000e+00   4.565168e-25   72
  3.457090e-01   2.737932e-24   3.973643e-09   1.987918e-25   96
  3.468224e-01   2.679969e-24   0.000000e+00   3.053716e-25   48
  3.473778e-01   1.833948e-24   6.882552e-09   1.299095e-25   96
  3.479323e-01   2.500936e-24   9.990364e-09   1.792079e-25   216
  3.484859e-01   2.357484e-24   0.000000e+00   1.939883e-25   96
  3.495904e-01   2.734273e-24   0.000000e+00   1.875773e-25   96
  3.501414e-01   1.700946e-24   0.000000e+00   1.332564e-25   96
  3.512407e-01   6.528570e-24   0.000000e+00   5.466856e-25   12
  3.517891e-01   2.698759e-24   0.000000e+00   1.859715e-25   168
  3.523367e-01   2.176947e-24   0.000000e+00   1.427823e-25   96
  3.528833e-01   1.858111e-24   3.973643e-09   3.087626e-25   48
  3.534292e-01   2.256210e-24   6.488932e-09   2.836951e-25   72
  3.539742e-01   1.742812e-24   4.495664e-09   1.496876e-25   120
  3.545183e-01   1.913883e-24   7.947286e-09   1.207806e-25   192
  3.556041e-01   3.912378e-24   0.000000e+00   6.666877e-25   12
  3.561458e-01   2.224698e-24   0.000000e+00   1.727685e-25   168
  3.566867e-01   2.798199e-24   3.973643e-09   3.730854e-25   24
  3.572267e-01   1.805237e-24   0.000000e+00   1.691226e-25   72
  3.577659e-01   1.420054e-24   0.000000e+00   1.731327e-25   48
  3.583043e-01   1.449203e-24   5.619580e-09   9.471420e-26   96
  3.588419e-01   2.391631e-24   0.000000e+00   2.480185e-25   48
  3.599147e-01   3.532672e-24   5.619580e-09   3.035754e-25   24
  3.604498e-01   2.459629e-24   0.000000e+00   3.807036e-25   36
  3.609842e-01   2.246311e-24   7.078835e-09   1.803169e-25   132
  3.615178e-01   1.612997e-24   7.492773e-09   1.495356e-25   72
  3.620507e-01   2.814624e-24   0.000000e+00   3.702803e-25   24
  3.625827e-01   2.130621e-24   0.000000e+00   1.470700e-25   192
  3.631140e-01   1.270274e-24   0.000000e+00   8.365758e-26   144
  3.641741e-01   1.278645e-24   0.000000e+00   1.190874e-25   72
  3.647031e-01   1.688086e-24   0.000000e+00   2.320839e-25   72
  3.652313e-01   1.863964e-24   5.619580e-09   2.246735e-25   96
  3.657587e-01   2.263833e-24   0.000000e+00   1.780957e-25   72
  3.668112e-01   1.131250e-24   0.000000e+00   9.214194e-26   96
  3.673364e-01   1.552290e-24   0.000000e+00   1.133682e-25   144
  3.683844e-01   5.425740e-25   5.619580e-09   8.132500e-26   24
  3.689073e-01   1.742473e-24   0.000000e+00   2.292932e-25   96
  3.694295e-01   8.720930e-25   6.422377e-09   9.427799e-26   84
  3.699509e-01   1.221129e-24   0.000000e+00   8.278923e-26   96
  3.704716e-01   2.339044e-24   0.000000e+00   1.741031e-25   84
  3.709915e-01   2.032354e-24   3.973643e-09   2.594424e-25   24
  3.715108e-01   7.030435e-25   0.000000e+00   1.264633e-25   24
  3.725471e-01   1.336462e-24   0.000000e+00   1.798079e-25   72
  3.730641e-01   1.283879e-24   0.000000e+00   1.247867e-25   48
  3.736127e-01   1.343533e-24   1.248164e-04   1.154692e-25   128
  3.740961e-01   6.201482e-25   5.619580e-09   6.048309e-26   24
  3.751253e-01   1.071017e-24   5.298191e-09   9.301566e-26   144
  3.756388e-01   1.295564e-24   0.000000e+00   1.076652e-25   96
  3.771752e-01   1.335840e-24   0.000000e+00   9.120572e-26   144
  3.776859e-01   1.214142e-24   5.619580e-09   9.096006e-26   96
  3.781959e-01   6.977871e-25   7.947286e-09   6.489091e-26   96
  3.787053e-01   2.164072e-24   5.619580e-09   3.187368e-25   24
  3.792140e-01   1.881452e-24   0.000000e+00   1.749085e-25   72
  3.797219e-01   1.020208e-24   8.991328e-09   7.428227e-26   120
  3.807359e-01   7.077967e-25   5.619580e-09   8.165914e-26   48
  3.812418e-01   7.347089e-25   0.000000e+00   8.948928e-26   108
  3.817471e-01   1.713200e-24   0.000000e+00   1.460031e-25   72
  3.832590e-01   1.026556e-24   5.298191e-09   7.215700e-26   144
  3.837616e-01   1.038916e-24   5.619580e-09   8.795340e-26   48
  3.847649e-01   9.619858e-25   5.619580e-09   1.234731e-25   12
  3.855656e-01   9.784793e-25   2.449590e-04   7.514197e-26   120
  3.862650e-01   6.922235e-25   5.619580e-09   1.338322e-25   48
  3.867637e-01   2.980408e-25   5.619580e-09   5.350047e-26   24
  3.872618e-01   5.696694e-25   9.733398e-09   3.855212e-26   96
  3.877593e-01   5.691024e-25   0.000000e+00   5.672883e-26   96
  3.887523e-01   1.188826e-24   7.492773e-09   1.643900e-25   36
  3.892478e-01   9.068951e-25   0.000000e+00   8.497249e-26   48
  3.897427e-01   7.954366e-25   0.000000e+00   6.354159e-26   120
  3.902370e-01   9.659904e-25   0.000000e+00   9.052111e-26   96
  3.907307e-01   7.898764e-25   0.000000e+00   1.023948e-25   48
  3.917161e-01   8.720721e-25   0.000000e+00   9.086821e-26   96
  3.931451e-01   1.075590e-24   1.410282e-04   7.583080e-26   132
  3.936796e-01   6.860378e-25   0.000000e+00   5.709506e-26   48
  3.941690e-01   1.276106e-24   0.000000e+00   1.836952e-25   48
  3.946577e-01   6.377401e-25   0.000000e+00   6.696728e-26   72
  3.951458e-01   7.989600e-25   0.000000e+00   7.555481e-26   72
  3.956334e-01   5.083829e-25   5.619580e-09   5.421052e-26   48
  3.966066e-01   1.083743e-24   0.000000e+00   1.312852e-25   24
  3.970924e-01   8.362218e-25   5.619580e-09   1.376664e-25   48
  3.975775e-01   7.892091e-25   9.733398e-09   7.166218e-26   96
  3.980621e-01   1.663233e-25   0.000000e+00   2.179377e-26   24
  3.990294e-01   3.378050e-25   0.000000e+00   3.825405e-26   72
  3.995122e-01   5.194023e-25   0.000000e+00   4.334383e-26   48
  4.004761e-01   1.038246e-24   5.619580e-09   2.665692e-25   24
  4.009571e-01   3.555293e-25   0.000000e+00   4.157616e-26   72
  4.014376e-01   5.611421e-25   0.000000e+00   5.266981e-26   60
  4.019175e-01   5.791689e-25   5.298191e-09   4.593600e-26   72
  4.023968e-01   4.256392e-25   0.000000e+00   6.511922e-26   24
  4.028756e-01   5.884410e-25   0.000000e+00   9.639833e-26   72
  4.033538e-01   1.217126e-24   9.733398e-09   1.231057e-25   48
  4.047849e-01   7.091617e-25   7.064254e-09   7.079196e-26   108
  4.052609e-01   9.989073e-25   0.000000e+00   1.713178e-25   48
  4.057363e-01   2.508429e-25   5.619580e-09   2.389165e-26   48
  4.062111e-01   4.880695e-25   0.000000e+00   5.918324e-26   24
  4.066854e-01   4.870759e-25   7.492773e-09   6.470763e-26   72
  4.071591e-01   6.868071e-25   0.000000e+00   7.763675e-26   96
  4.085095e-01   3.232892e-25   1.651903e-04   2.947277e-26   56
  4.090485e-01   5.296075e-25   0.000000e+00   9.725757e-26   72
  4.099899e-01   7.558556e-25   0.000000e+00   1.177247e-25   24
  4.104598e-01   5.807649e-25   0.000000e+00   5.871023e-26   72
  4.109291e-01   1.748975e-25   5.619580e-09   1.824132e-26   48
  4.121469e-01   5.116454e-25   2.291567e-04   5.597785e-26   120
  4.132680e-01   3.403109e-25   5.619580e-09   2.967228e-26   48
  4.146649e-01   3.158890e-25   0.000000e+00   2.378346e-26   144
  4.160572e-01   4.081291e-25   5.619580e-09   3.717748e-26   24
  4.165203e-01   5.001516e-25   0.000000e+00   4.895338e-26   84
  4.169828e-01   7.105471e-25   0.000000e+00   1.058463e-25   24
  4.174448e-01   8.194023e-25   5.619580e-09   1.107090e-25   12
  4.179064e-01   1.164099e-24   7.947286e-09   2.283073e-25   24
  4.183674e-01   5.424846e-25   0.000000e+00   6.182899e-26   24
  4.195385e-01   5.021433e-25   2.287955e-04   5.243117e-26   132
  4.202064e-01   3.113300e-25   5.298191e-09   3.053342e-26   72
  4.206649e-01   4.989625e-25   5.619580e-09   9.291895e-26   48
  4.215803e-01   4.324120e-25   0.000000e+00   4.284280e-26   96
  4.229499e-01   3.872902e-25   0.000000e+00   6.161703e-26   24
  4.234054e-01   1.629920e-25   0.000000e+00   1.466515e-26   48
  4.238604e-01   6.107092e-25   0.000000e+00   7.532733e-26   24
  4.243149e-01   1.136839e-25   0.000000e+00   1.684771e-26   24
  4.247690e-01   6.267666e-25   0.000000e+00   7.829610e-26   24
  4.252226e-01   1.615449e-25   0.000000e+00   1.405004e-26   48
  4.256757e-01   2.983292e-25   7.947286e-09   3.593418e-26   48
  4.270320e-01   1.289090e-25   7.947286e-09   8.461168e-27   24
  4.274832e-01   4.081703e-25   0.000000e+00   4.196677e-26   24
  4.279339e-01   2.930774e-25   0.000000e+00   4.162035e-26   72
  4.288339e-01   5.281301e-25   5.619580e-09   8.144139e-26   48
  4.306282e-01   6.551986e-25   0.000000e+00   1.012790e-25   36
  4.310756e-01   3.977340e-25   5.619580e-09   6.760594e-26   48
  4.319690e-01   8.774234e-26   0.000000e+00   9.045697e-27   24
  4.324150e-01   3.847277e-25   7.492773e-09   5.218133e-26   72
  4.328606e-01   1.438999e-25   0.000000e+00   1.531933e-26   72
  4.337503e-01   3.849597e-25   0.000000e+00   4.148639e-26   24
  4.345273e-01   2.637221e-25   1.921429e-04   2.933411e-26   96
  4.355244e-01   1.225210e-25   0.000000e+00   2.357555e-26   24
  4.364087e-01   1.255018e-25   0.000000e+00   1.333057e-26   48
  4.377318e-01   7.018372e-25   0.000000e+00   1.003502e-25   24
  4.381719e-01   1.189225e-25   5.619580e-09   2.734262e-26   12
  4.386117e-01   1.857084e-25   5.619580e-09   2.767125e-26   24
