# power spectrum of hij
# redshift z=10.000000
# k              Pk             sigma(k)       sigma(Pk)      count
  1.469345e-01   2.495284e-22   0.000000e+00   1.759297e-23   48
  1.482407e-01   3.011318e-22   0.000000e+00   2.950122e-23   48
  1.495354e-01   1.990158e-22   1.986821e-09   3.382606e-23   24
  1.508189e-01   2.412368e-22   0.000000e+00   1.606184e-23   72
  1.533539e-01   2.032442e-22   1.873193e-09   2.189909e-23   72
  1.546058e-01   1.745451e-22   0.000000e+00   1.282989e-23   96
  1.570796e-01   2.073107e-22   0.000000e+00   5.114805e-23   6
  1.583021e-01   1.702143e-22   0.000000e+00   1.194410e-23   96
  1.595151e-01   1.884692e-22   1.986821e-09   1.226906e-23   96
  1.607190e-01   2.249854e-22   0.000000e+00   1.714476e-23   24
  1.619140e-01   1.837426e-22   2.809790e-09   1.786688e-23   48
  1.631002e-01   1.373455e-22   0.000000e+00   9.956144e-24   96
  1.642778e-01   1.307645e-22   0.000000e+00   1.101226e-23   48
  1.666081e-01   1.656629e-22   0.000000e+00   1.854593e-23   36
  1.677611e-01   1.515294e-22   3.441276e-09   1.304900e-23   48
  1.689063e-01   1.164530e-22   3.893359e-09   7.960194e-24   120
  1.700437e-01   1.201937e-22   0.000000e+00   1.298948e-23   56
  1.711736e-01   1.148692e-22   1.986821e-09   1.433434e-23   24
  1.722960e-01   1.037017e-22   0.000000e+00   9.161128e-24   96
  1.734112e-01   1.036752e-22   0.000000e+00   1.114460e-23   48
  1.756204e-01   1.556499e-22   0.000000e+00   1.775724e-23   24
  1.767146e-01   9.084344e-23   0.000000e+00   5.706504e-24   102
  1.778021e-01   1.153599e-22   0.000000e+00   1.270526e-23   48
  1.788829e-01   9.817133e-23   0.000000e+00   7.515624e-24   72
  1.799573e-01   8.854370e-23   0.000000e+00   1.181797e-23   48
  1.810253e-01   9.377448e-23   0.000000e+00   9.656596e-24   48
  1.820871e-01   9.685931e-23   4.495664e-09   8.459754e-24   120
  1.841922e-01   5.345626e-23   2.809790e-09   9.245437e-24   24
  1.852358e-01   7.548011e-23   2.649095e-09   4.773595e-24   144
  1.862735e-01   7.362098e-23   3.178914e-09   4.368597e-24   120
  1.873055e-01   8.474557e-23   2.809790e-09   7.730411e-24   48
  1.893526e-01   6.819654e-23   2.809790e-09   5.504051e-24   48
  1.903679e-01   6.206925e-23   2.809790e-09   4.051740e-24   96
  1.923825e-01   4.890995e-23   2.809790e-09   4.760329e-24   24
  1.933819e-01   5.004574e-23   0.000000e+00   5.244906e-24   48
  1.943761e-01   5.223442e-23   3.532127e-09   3.107467e-24   108
  1.953653e-01   5.348720e-23   0.000000e+00   4.624019e-24   72
  1.963495e-01   4.296252e-23   0.000000e+00   3.561193e-24   30
  1.973288e-01   5.174393e-23   0.000000e+00   2.485495e-24   168
  1.983033e-01   4.802872e-23   0.000000e+00   4.986656e-24   48
  2.002380e-01   5.298799e-23   0.000000e+00   4.874208e-24   72
  2.011984e-01   4.717019e-23   0.000000e+00   3.495449e-24   96
  2.021542e-01   4.907300e-23   5.298191e-09   3.744875e-24   72
  2.031055e-01   4.277742e-23   0.000000e+00   2.386374e-24   72
  2.040524e-01   5.292745e-23   2.980232e-09   8.396545e-24   32
  2.049949e-01   3.733315e-23   2.649095e-09   2.770350e-24   72
  2.059331e-01   4.148025e-23   3.746387e-09   3.058996e-24   144
  2.087224e-01   3.871077e-23   6.282881e-09   2.102167e-24   96
  2.096439e-01   2.907890e-23   0.000000e+00   2.307806e-24   96
  2.105614e-01   3.410359e-23   0.000000e+00   4.168255e-24   48
  2.114749e-01   3.530198e-23   0.000000e+00   2.683855e-24   72
  2.123845e-01   3.734504e-23   0.000000e+00   2.672186e-24   120
  2.132902e-01   3.672020e-23   0.000000e+00   2.787513e-24   72
  2.150901e-01   4.394910e-23   0.000000e+00   4.245699e-24   48
  2.159845e-01   3.439630e-23   4.235416e-09   2.819164e-24   78
  2.168752e-01   3.282942e-23   3.178914e-09   2.226054e-24   120
  2.177622e-01   2.776531e-23   3.973643e-09   3.851968e-24   48
  2.195255e-01   3.005134e-23   3.746387e-09   1.887618e-24   144
  2.204018e-01   2.816166e-23   3.746387e-09   1.772138e-24   144
  2.221441e-01   3.623122e-23   0.000000e+00   8.035864e-24   12
  2.230102e-01   2.371026e-23   0.000000e+00   1.472937e-24   144
  2.238729e-01   3.343895e-23   4.866699e-09   4.115111e-24   48
  2.247323e-01   2.752982e-23   3.178914e-09   1.726798e-24   120
  2.255884e-01   2.344709e-23   0.000000e+00   1.772441e-24   48
  2.264413e-01   1.640145e-23   0.000000e+00   1.659362e-24   48
  2.272910e-01   2.353589e-23   0.000000e+00   1.775119e-24   168
  2.289809e-01   1.801548e-23   0.000000e+00   1.704687e-24   48
  2.298212e-01   2.501986e-23   2.809790e-09   1.728907e-24   96
  2.306585e-01   1.931289e-23   2.809790e-09   1.698459e-24   96
  2.314927e-01   2.239708e-23   0.000000e+00   2.345436e-24   72
  2.323239e-01   1.283746e-23   2.809790e-09   1.235238e-24   48
  2.331522e-01   2.242751e-23   0.000000e+00   1.668115e-24   96
  2.339775e-01   1.811506e-23   0.000000e+00   1.698865e-24   48
  2.356194e-01   2.337973e-23   3.178914e-09   3.007231e-24   30
  2.364362e-01   1.933337e-23   2.809790e-09   1.574415e-24   96
  2.372501e-01   1.932610e-23   0.000000e+00   1.191755e-24   192
  2.380612e-01   1.853051e-23   3.973643e-09   2.265480e-24   48
  2.380612e-01   8.367431e-24   0.000000e+00   1.549819e-24   8
  2.388695e-01   3.417286e-23   2.809790e-09   6.236820e-24   24
  2.396752e-01   1.793357e-23   0.000000e+00   1.208954e-24   168
  2.404781e-01   1.403161e-23   0.000000e+00   7.968319e-25   120
  2.420760e-01   1.646861e-23   5.923557e-09   2.196842e-24   72
  2.428710e-01   1.591595e-23   3.746387e-09   1.131125e-24   144
  2.436634e-01   1.513326e-23   0.000000e+00   1.096380e-24   96
  2.444532e-01   1.300454e-23   0.000000e+00   1.089074e-24   96
  2.460253e-01   2.446810e-23   4.588368e-09   2.136523e-24   72
  2.468075e-01   1.311926e-23   3.973643e-09   1.364047e-24   96
  2.483647e-01   1.653349e-23   0.000000e+00   2.122139e-24   24
  2.491396e-01   1.217545e-23   0.000000e+00   6.737849e-25   192
  2.499122e-01   1.331639e-23   3.532127e-09   9.840380e-25   108
  2.506823e-01   9.030392e-24   0.000000e+00   9.626508e-25   24
  2.514501e-01   1.362006e-23   0.000000e+00   1.113187e-24   96
  2.522156e-01   1.012109e-23   0.000000e+00   7.306702e-25   96
  2.529787e-01   8.538523e-24   3.178914e-09   6.266949e-25   120
  2.544981e-01   8.507784e-24   0.000000e+00   7.104376e-25   48
  2.552544e-01   1.699762e-23   5.989783e-09   1.036689e-24   78
  2.560085e-01   1.386247e-23   0.000000e+00   1.075585e-24   144
  2.567603e-01   1.333197e-23   0.000000e+00   1.267487e-24   120
  2.575100e-01   7.908581e-24   4.866699e-09   1.105685e-24   24
  2.582575e-01   1.255037e-23   0.000000e+00   7.964761e-25   168
  2.590028e-01   1.249675e-23   0.000000e+00   9.603358e-25   144
  2.604871e-01   1.197332e-23   4.866699e-09   2.253946e-24   24
  2.612261e-01   1.050479e-23   0.000000e+00   1.192517e-24   48
  2.619630e-01   1.495038e-23   2.809790e-09   1.263837e-24   96
  2.626978e-01   1.188023e-23   0.000000e+00   1.111645e-24   120
  2.634306e-01   8.500722e-24   0.000000e+00   7.405958e-25   72
  2.641613e-01   8.937787e-24   4.495664e-09   6.283518e-25   120
  2.648900e-01   1.105670e-23   0.000000e+00   8.315184e-25   144
  2.663415e-01   9.334444e-24   0.000000e+00   7.693486e-25   48
  2.670642e-01   7.637129e-24   5.619580e-09   4.571299e-25   192
  2.677851e-01   1.100568e-23   0.000000e+00   1.135639e-24   144
  2.685040e-01   1.116954e-23   0.000000e+00   1.542314e-24   48
  2.699360e-01   9.423454e-24   0.000000e+00   6.013574e-25   192
  2.706492e-01   7.048889e-24   0.000000e+00   8.219640e-25   48
  2.720699e-01   3.511011e-24   2.980232e-09   2.773013e-25   8
  2.727775e-01   7.075876e-24   3.973643e-09   8.711101e-25   48
  2.734833e-01   7.979503e-24   8.991328e-09   4.684980e-25   240
  2.741872e-01   9.203237e-24   0.000000e+00   7.796394e-25   96
  2.748894e-01   9.018604e-24   3.532127e-09   8.825307e-25   54
  2.755897e-01   1.005321e-23   0.000000e+00   8.867663e-25   120
  2.762883e-01   8.312783e-24   3.178914e-09   6.010614e-25   120
  2.776802e-01   6.113312e-24   0.000000e+00   6.616200e-25   84
  2.783735e-01   8.208552e-24   0.000000e+00   5.626922e-25   144
  2.790651e-01   6.835684e-24   3.746387e-09   6.456790e-25   72
  2.797550e-01   6.705877e-24   0.000000e+00   7.892734e-25   96
  2.804432e-01   1.077278e-23   0.000000e+00   1.116300e-24   48
  2.811298e-01   8.717277e-24   0.000000e+00   7.994683e-25   96
  2.818146e-01   6.960581e-24   4.495664e-09   3.920116e-25   240
  2.831793e-01   4.849175e-24   3.973643e-09   7.884307e-25   24
  2.838592e-01   6.457290e-24   0.000000e+00   4.359530e-25   240
  2.845375e-01   5.988628e-24   5.619580e-09   5.243276e-25   96
  2.852142e-01   4.701119e-24   0.000000e+00   4.188936e-25   72
  2.858892e-01   6.533047e-24   3.746387e-09   5.461565e-25   72
  2.865627e-01   7.940656e-24   0.000000e+00   9.041974e-25   96
  2.872346e-01   1.172066e-23   0.000000e+00   8.798407e-25   72
  2.885737e-01   6.185834e-24   0.000000e+00   4.574703e-25   96
  2.892409e-01   3.137129e-24   3.973643e-09   2.090899e-25   96
  2.899066e-01   3.694178e-24   7.786718e-09   2.232503e-25   120
  2.905708e-01   4.729255e-24   3.973643e-09   3.526068e-25   96
  2.918946e-01   5.834002e-24   0.000000e+00   3.292157e-25   192
  2.925542e-01   6.537447e-24   3.746387e-09   3.650304e-25   144
  2.938691e-01   2.565892e-24   0.000000e+00   2.253855e-25   48
  2.945243e-01   5.905599e-24   6.229375e-09   4.457228e-25   150
  2.951781e-01   4.269927e-24   5.619580e-09   4.974288e-25   96
  2.958304e-01   4.751425e-24   7.108269e-09   3.505685e-25   120
  2.964813e-01   4.522757e-24   0.000000e+00   7.079030e-25   48
  2.971308e-01   5.205482e-24   5.506041e-09   4.424859e-25   120
  2.977788e-01   5.041523e-24   0.000000e+00   3.211317e-25   240
  2.990707e-01   6.106201e-24   3.973643e-09   7.110003e-25   24
  2.997146e-01   5.285039e-24   0.000000e+00   3.988306e-25   144
  3.003570e-01   3.934889e-24   7.064254e-09   2.425628e-25   216
  3.009981e-01   8.991847e-24   0.000000e+00   1.030450e-24   48
  3.016379e-01   4.032901e-24   0.000000e+00   4.228400e-25   72
  3.022763e-01   3.703380e-24   0.000000e+00   2.346417e-25   144
  3.029133e-01   4.251932e-24   0.000000e+00   4.239676e-25   96
  3.048165e-01   4.210563e-24   0.000000e+00   3.351479e-25   144
  3.054482e-01   4.593641e-24   0.000000e+00   3.679156e-25   132
  3.060786e-01   4.145126e-24   0.000000e+00   3.078663e-25   104
  3.067078e-01   2.139216e-24   3.746387e-09   1.726223e-25   72
  3.073356e-01   4.891015e-24   6.422377e-09   4.211238e-25   168
  3.079622e-01   3.135712e-24   0.000000e+00   2.721531e-25   144
  3.092116e-01   4.047847e-24   0.000000e+00   3.295236e-25   96
  3.098343e-01   2.371590e-24   0.000000e+00   1.719962e-25   144
  3.104559e-01   4.529409e-24   0.000000e+00   3.202021e-25   144
  3.110762e-01   2.977108e-24   9.082613e-09   2.186242e-25   168
  3.123131e-01   2.471873e-24   0.000000e+00   1.853909e-25   48
  3.129297e-01   3.821935e-24   3.973643e-09   2.330363e-25   192
  3.141593e-01   2.185776e-24   0.000000e+00   4.027261e-25   3
  3.147723e-01   2.759157e-24   5.994218e-09   2.450598e-25   180
  3.153841e-01   3.199181e-24   0.000000e+00   5.265563e-25   84
  3.159947e-01   3.171514e-24   5.619580e-09   2.644721e-25   96
  3.166041e-01   3.491159e-24   0.000000e+00   4.377744e-25   84
  3.172124e-01   3.784206e-24   6.882552e-09   3.365379e-25   192
  3.178195e-01   4.431479e-24   0.000000e+00   4.972844e-25   72
  3.190302e-01   3.553295e-24   6.422377e-09   4.855620e-25   84
  3.196339e-01   5.439322e-24   0.000000e+00   7.219370e-25   84
  3.202364e-01   2.674077e-24   0.000000e+00   2.666543e-25   216
  3.208378e-01   1.554482e-24   0.000000e+00   1.188080e-25   48
  3.214381e-01   2.092269e-24   0.000000e+00   2.108183e-25   24
  3.220372e-01   2.419293e-24   0.000000e+00   1.862990e-25   240
  3.226352e-01   2.345868e-24   0.000000e+00   1.316723e-25   192
  3.238280e-01   3.341905e-24   0.000000e+00   7.979752e-25   36
  3.244227e-01   4.483124e-24   0.000000e+00   5.619578e-25   72
  3.250163e-01   2.613135e-24   0.000000e+00   3.102136e-25   132
  3.256089e-01   2.836644e-24   0.000000e+00   2.426938e-25   120
  3.262004e-01   2.819060e-24   0.000000e+00   3.462765e-25   72
  3.267908e-01   2.978155e-24   0.000000e+00   1.894228e-25   72
  3.273801e-01   2.112473e-24   1.015467e-08   1.505870e-25   168
  3.285556e-01   9.399980e-25   0.000000e+00   6.728909e-26   48
  3.291418e-01   2.230143e-24   6.477696e-09   1.937533e-25   204
  3.297269e-01   2.858714e-24   0.000000e+00   4.121897e-25   72
  3.303111e-01   2.441980e-24   0.000000e+00   2.872472e-25   72
  3.314762e-01   1.548228e-24   0.000000e+00   1.644996e-25   168
  3.320572e-01   1.638566e-24   3.746387e-09   1.265794e-25   144
  3.332162e-01   3.863881e-24   0.000000e+00   5.762384e-25   24
  3.337942e-01   1.326694e-24   3.973643e-09   1.915206e-25   96
  3.343712e-01   2.438928e-24   0.000000e+00   1.536638e-25   192
  3.349472e-01   1.165438e-24   0.000000e+00   1.258349e-25   72
  3.355222e-01   2.380064e-24   5.298191e-09   3.299589e-25   36
  3.360963e-01   1.836618e-24   7.865773e-09   1.442188e-25   168
  3.366693e-01   1.209932e-24   0.000000e+00   7.936991e-26   120
  3.378125e-01   2.328461e-24   6.882552e-09   2.577339e-25   96
  3.383827e-01   2.011911e-24   0.000000e+00   1.876213e-25   144
  3.389519e-01   2.297319e-24   0.000000e+00   2.031404e-25   48
  3.395201e-01   1.219147e-24   1.059638e-08   9.199759e-26   144
  3.400874e-01   1.154748e-24   0.000000e+00   1.649354e-25   56
  3.406537e-01   2.079510e-24   5.298191e-09   3.006123e-25   72
  3.412191e-01   7.746689e-25   3.973643e-09   8.055500e-26   96
  3.423471e-01   1.050964e-24   3.973643e-09   2.093437e-25   24
  3.429097e-01   1.243709e-24   0.000000e+00   9.536966e-26   156
  3.434714e-01   1.379499e-24   4.890638e-09   1.169487e-25   156
  3.440322e-01   2.168503e-24   3.973643e-09   2.274170e-25   48
  3.445920e-01   1.431427e-24   0.000000e+00   2.374286e-25   72
  3.451510e-01   1.785807e-24   0.000000e+00   2.905525e-25   72
  3.457090e-01   1.210480e-24   3.973643e-09   1.028124e-25   96
  3.468224e-01   1.269055e-24   0.000000e+00   1.499779e-25   48
  3.473778e-01   8.162130e-25   6.882552e-09   7.573295e-26   96
  3.479323e-01   1.136695e-24   9.990364e-09   9.299081e-26   216
  3.484859e-01   1.130505e-24   0.000000e+00   9.986460e-26   96
  3.495904e-01   1.279528e-24   0.000000e+00   8.623723e-26   96
  3.501414e-01   7.840284e-25   0.000000e+00   7.681620e-26   96
  3.512407e-01   3.494860e-24   0.000000e+00   4.490180e-25   12
  3.517891e-01   1.313221e-24   0.000000e+00   1.028195e-25   168
  3.523367e-01   1.039972e-24   0.000000e+00   8.558426e-26   96
  3.528833e-01   7.228649e-25   3.973643e-09   1.279853e-25   48
  3.534292e-01   1.059542e-24   6.488932e-09   1.562162e-25   72
  3.539742e-01   7.280002e-25   4.495664e-09   7.426121e-26   120
  3.545183e-01   8.173807e-25   7.947286e-09   5.830863e-26   192
  3.556041e-01   1.779467e-24   0.000000e+00   2.216125e-25   12
  3.561458e-01   1.006208e-24   0.000000e+00   8.111562e-26   168
  3.566867e-01   1.270639e-24   3.973643e-09   1.431267e-25   24
  3.572267e-01   6.942085e-25   0.000000e+00   6.738733e-26   72
  3.577659e-01   5.316689e-25   0.000000e+00   6.185607e-26   48
  3.583043e-01   6.041093e-25   5.619580e-09   4.120767e-26   96
  3.588419e-01   1.192819e-24   0.000000e+00   1.255066e-25   48
  3.599147e-01   1.736747e-24   5.619580e-09   1.943516e-25   24
  3.604498e-01   1.189198e-24   0.000000e+00   2.180814e-25   36
  3.609842e-01   9.753212e-25   7.078835e-09   9.251899e-26   132
  3.615178e-01   6.797414e-25   7.492773e-09   7.476462e-26   72
  3.620507e-01   1.272816e-24   0.000000e+00   1.766339e-25   24
  3.625827e-01   9.220506e-25   0.000000e+00   7.012711e-26   192
  3.631140e-01   4.850980e-25   0.000000e+00   3.790695e-26   144
  3.641741e-01   5.550259e-25   0.000000e+00   5.864329e-26   72
  3.647031e-01   6.647456e-25   0.000000e+00   9.329956e-26   72
  3.652313e-01   9.033882e-25   5.619580e-09   1.145066e-25   96
  3.657587e-01   1.146361e-24   0.000000e+00   9.174344e-26   72
  3.668112e-01   4.717867e-25   0.000000e+00   4.145162e-26   96
  3.673364e-01   6.634168e-25   0.000000e+00   5.454097e-26   144
  3.683844e-01   1.796591e-25   5.619580e-09   2.614742e-26   24
  3.689073e-01   7.474956e-25   0.000000e+00   1.068928e-25   96
  3.694295e-01   3.417773e-25   6.422377e-09   4.087929e-26   84
  3.699509e-01   4.771586e-25   0.000000e+00   3.565699e-26   96
  3.704716e-01   1.048801e-24   0.000000e+00   9.514902e-26   84
  3.709915e-01   9.826329e-25   3.973643e-09   1.276736e-25   24
  3.715108e-01   2.202170e-25   0.000000e+00   3.913155e-26   24
  3.725471e-01   6.306874e-25   0.000000e+00   8.859949e-26   72
  3.730641e-01   4.894789e-25   0.000000e+00   4.881711e-26   48
  3.736127e-01   5.692238e-25   1.248164e-04   5.283475e-26   128
  3.740961e-01   2.591032e-25   5.619580e-09   2.426420e-26   24
  3.751253e-01   4.828033e-25   5.298191e-09   4.880184e-26   144
  3.756388e-01   5.565511e-25   0.000000e+00   4.865869e-26   96
  3.771752e-01   5.440541e-25   0.000000e+00   4.011216e-26   144
  3.776859e-01   5.265964e-25   5.619580e-09   4.655460e-26   96
  3.781959e-01   2.815800e-25   7.947286e-09   3.026782e-26   96
  3.787053e-01   7.899487e-25   5.619580e-09   1.297360e-25   24
  3.792140e-01   8.392935e-25   0.000000e+00   8.197061e-26   72
  3.797219e-01   4.079290e-25   8.991328e-09   3.232065e-26   120
  3.807359e-01   2.689640e-25   5.619580e-09   3.155473e-26   48
  3.812418e-01   2.811724e-25   0.000000e+00   5.055943e-26   108
  3.817471e-01   7.896125e-25   0.000000e+00   7.471302e-26   72
  3.832590e-01   4.082213e-25   5.298191e-09   2.970134e-26   144
  3.837616e-01   3.737453e-25   5.619580e-09   3.330468e-26   48
  3.847649e-01   3.582354e-25   5.619580e-09   3.664192e-26   12
  3.855656e-01   4.059057e-25   2.449590e-04   3.494655e-26   120
  3.862650e-01   2.252453e-25   5.619580e-09   4.470259e-26   48
  3.867637e-01   7.811769e-26   5.619580e-09   1.570053e-26   24
  3.872618e-01   1.805376e-25   9.733398e-09   1.204114e-26   96
  3.877593e-01   2.088219e-25   0.000000e+00   2.434307e-26   96
  3.887523e-01   4.619206e-25   7.492773e-09   6.758188e-26   36
  3.892478e-01   4.001148e-25   0.000000e+00   4.304834e-26   48
  3.897427e-01   3.269566e-25   0.000000e+00   3.249692e-26   120
  3.902370e-01   4.043704e-25   0.000000e+00   4.263194e-26   96
  3.907307e-01   3.215453e-25   0.000000e+00   5.404164e-26   48
  3.917161e-01   3.862967e-25   0.000000e+00   4.649243e-26   96
  3.931451e-01   4.679925e-25   1.410282e-04   3.981564e-26   132
  3.936796e-01   2.517608e-25   0.000000e+00   2.202150e-26   48
  3.941690e-01   5.071647e-25   0.000000e+00   8.017350e-26   48
  3.946577e-01   2.724960e-25   0.000000e+00   3.748477e-26   72
  3.951458e-01   2.970583e-25   0.000000e+00   3.015594e-26   72
  3.956334e-01   1.529071e-25   5.619580e-09   1.528180e-26   48
  3.966066e-01   3.922689e-25   0.000000e+00   4.803589e-26   24
  3.970924e-01   2.937966e-25   5.619580e-09   5.787904e-26   48
  3.975775e-01   2.753432e-25   9.733398e-09   2.631611e-26   96
  3.980621e-01   4.933417e-26   0.000000e+00   6.349952e-27   24
  3.990294e-01   1.065643e-25   0.000000e+00   1.365300e-26   72
  3.995122e-01   1.648639e-25   0.000000e+00   2.006640e-26   48
  4.004761e-01   4.424269e-25   5.619580e-09   1.122148e-25   24
  4.009571e-01   1.263675e-25   0.000000e+00   1.846673e-26   72
  4.014376e-01   1.802491e-25   0.000000e+00   1.997239e-26   60
  4.019175e-01   2.039721e-25   5.298191e-09   1.590437e-26   72
  4.023968e-01   1.605876e-25   0.000000e+00   2.406239e-26   24
  4.028756e-01   2.113452e-25   0.000000e+00   3.934982e-26   72
  4.033538e-01   5.020550e-25   9.733398e-09   5.658140e-26   48
  4.047849e-01   3.184978e-25   7.064254e-09   4.057532e-26   108
  4.052609e-01   4.059923e-25   0.000000e+00   6.333942e-26   48
  4.057363e-01   7.525847e-26   5.619580e-09   7.748309e-27   48
  4.062111e-01   1.758615e-25   0.000000e+00   2.726004e-26   24
  4.066854e-01   1.995495e-25   7.492773e-09   3.072036e-26   72
  4.071591e-01   2.633605e-25   0.000000e+00   3.503547e-26   96
  4.085095e-01   9.663695e-26   1.651903e-04   7.424404e-27   56
  4.090485e-01   2.088329e-25   0.000000e+00   4.308071e-26   72
  4.099899e-01   3.014150e-25   0.000000e+00   5.131469e-26   24
  4.104598e-01   2.076658e-25   0.000000e+00   2.099247e-26   72
  4.109291e-01   4.667433e-26   5.619580e-09   5.628584e-27   48
  4.121469e-01   1.648286e-25   2.291567e-04   2.039882e-26   120
  4.132680e-01   1.047113e-25   5.619580e-09   1.019410e-26   48
  4.146649e-01   9.945340e-26   0.000000e+00   8.157242e-27   144
  4.160572e-01   1.344420e-25   5.619580e-09   1.618833e-26   24
  4.165203e-01   1.857164e-25   0.000000e+00   2.084915e-26   84
  4.169828e-01   2.781811e-25   0.000000e+00   4.119108e-26   24
  4.174448e-01   2.554853e-25   5.619580e-09   3.453793e-26   12
  4.179064e-01   4.813381e-25   7.947286e-09   9.293249e-26   24
  4.183674e-01   1.906099e-25   0.000000e+00   2.588591e-26   24
  4.195385e-01   1.849520e-25   2.287955e-04   2.193651e-26   132
  4.202064e-01   9.235777e-26   5.298191e-09   1.053246e-26   72
  4.206649e-01   1.682209e-25   5.619580e-09   3.755125e-26   48
  4.215803e-01   1.496754e-25   0.000000e+00   1.731825e-26   96
  4.229499e-01   1.068124e-25   0.000000e+00   1.647952e-26   24
  4.234054e-01   4.361617e-26   0.000000e+00   4.170337e-27   48
  4.238604e-01   2.459844e-25   0.000000e+00   3.264305e-26   24
  4.243149e-01   2.470093e-26   0.000000e+00   3.486531e-27   24
  4.247690e-01   2.572646e-25   0.000000e+00   3.537008e-26   24
  4.252226e-01   4.359982e-26   0.000000e+00   4.001502e-27   48
  4.256757e-01   9.791969e-26   7.947286e-09   1.286797e-26   48
  4.270320e-01   3.402713e-26   7.947286e-09   2.342256e-27   24
  4.274832e-01   1.351549e-25   0.000000e+00   1.385282e-26   24
  4.279339e-01   8.164485e-26   0.000000e+00   1.248059e-26   72
  4.288339e-01   1.765473e-25   5.619580e-09   3.163533e-26   48
  4.306282e-01   2.313066e-25   0.000000e+00   4.353512e-26   36
  4.310756e-01   1.560588e-25   5.619580e-09   2.712550e-26   48
  4.319690e-01   2.194289e-26   0.000000e+00   2.595394e-27   24
  4.324150e-01   1.246723e-25   7.492773e-09   1.896838e-26   72
  4.328606e-01   3.758484e-26   0.000000e+00   5.077525e-27   72
  4.337503e-01   1.197669e-25   0.000000e+00   1.407491e-26   24
  4.345273e-01   7.845881e-26   1.921429e-04   1.028293e-26   96
  4.355244e-01   2.822151e-26   0.000000e+00   4.747790e-27   24
  4.364087e-01   3.068218e-26   0.000000e+00   3.070548e-27   48
  4.377318e-01   2.578025e-25   0.000000e+00   3.597260e-26   24
  4.381719e-01   2.904686e-26   5.619580e-09   6.424402e-27   12
  4.386117e-01   5.155474e-26   5.619580e-09   9.261884e-27   24
