# power spectrum of chi
# redshift z=10.000000
# k              Pk             sigma(k)       sigma(Pk)      count
  2.818146e-01   2.241916e-23   4.495664e-09   1.437012e-24   240
  2.831793e-01   2.092914e-23   3.973643e-09   3.400933e-24   24
  2.838592e-01   2.431051e-23   0.000000e+00   1.824590e-24   240
  2.845375e-01   2.190709e-23   5.619580e-09   2.112836e-24   96
  2.852142e-01   1.782901e-23   0.000000e+00   2.165039e-24   72
  2.858892e-01   1.576244e-23   3.746387e-09   1.963973e-24   72
  2.865627e-01   2.238312e-23   0.000000e+00   2.139398e-24   96
  2.872346e-01   2.715809e-23   0.000000e+00   2.750903e-24   72
  2.885737e-01   1.962988e-23   0.000000e+00   2.484129e-24   96
  2.892409e-01   1.365360e-23   3.973643e-09   1.455872e-24   96
  2.899066e-01   1.552407e-23   7.786718e-09   1.628425e-24   120
  2.905708e-01   1.991160e-23   3.973643e-09   2.204738e-24   96
  2.918946e-01   2.140748e-23   0.000000e+00   1.642623e-24   192
  2.925542e-01   1.912633e-23   3.746387e-09   1.501353e-24   144
  2.938691e-01   9.871401e-24   0.000000e+00   1.090261e-24   48
  2.945243e-01   1.623879e-23   6.229375e-09   1.295016e-24   150
  2.951781e-01   1.435152e-23   5.619580e-09   1.399738e-24   96
  2.958304e-01   1.198623e-23   7.108269e-09   1.172884e-24   120
  2.964813e-01   1.609871e-23   0.000000e+00   2.760905e-24   48
  2.971308e-01   1.502179e-23   5.506041e-09   1.899966e-24   120
  2.977788e-01   1.554879e-23   0.000000e+00   1.171176e-24   240
  2.990707e-01   1.743082e-23   3.973643e-09   2.654727e-24   24
  2.997146e-01   1.487629e-23   0.000000e+00   1.192635e-24   144
  3.003570e-01   1.212219e-23   7.064254e-09   9.687036e-25   216
  3.009981e-01   1.743218e-23   0.000000e+00   2.281723e-24   48
  3.016379e-01   1.160368e-23   0.000000e+00   1.609304e-24   72
  3.022763e-01   1.718548e-23   0.000000e+00   2.032008e-24   144
  3.029133e-01   1.686593e-23   0.000000e+00   1.503279e-24   96
  3.048165e-01   1.337894e-23   0.000000e+00   1.138845e-24   144
  3.054482e-01   1.556784e-23   0.000000e+00   1.167123e-24   132
  3.060786e-01   1.165210e-23   0.000000e+00   1.009318e-24   104
  3.067078e-01   9.752729e-24   3.746387e-09   1.069198e-24   72
  3.073356e-01   1.501909e-23   6.422377e-09   1.281723e-24   168
  3.079622e-01   1.306808e-23   0.000000e+00   1.157855e-24   144
  3.092116e-01   1.163258e-23   0.000000e+00   1.121736e-24   96
  3.098343e-01   8.919143e-24   0.000000e+00   6.649250e-25   144
  3.104559e-01   1.402287e-23   0.000000e+00   1.246948e-24   144
  3.110762e-01   1.011452e-23   9.082613e-09   8.407124e-25   168
  3.123131e-01   1.038035e-23   0.000000e+00   1.129039e-24   48
  3.129297e-01   1.146025e-23   3.973643e-09   8.493259e-25   192
  3.141593e-01   3.600664e-23   0.000000e+00   1.567439e-23   3
  3.147723e-01   8.561540e-24   5.994218e-09   6.880117e-25   180
  3.153841e-01   5.900382e-24   0.000000e+00   5.500216e-25   84
  3.159947e-01   9.780399e-24   5.619580e-09   7.691858e-25   96
  3.166041e-01   1.043461e-23   0.000000e+00   1.093718e-24   84
  3.172124e-01   7.786715e-24   6.882552e-09   5.836682e-25   192
  3.178195e-01   1.116336e-23   0.000000e+00   1.193967e-24   72
  3.190302e-01   6.634768e-24   6.422377e-09   7.698478e-25   84
  3.196339e-01   1.501232e-23   0.000000e+00   1.886409e-24   84
  3.202364e-01   7.571117e-24   0.000000e+00   4.913462e-25   216
  3.208378e-01   6.323092e-24   0.000000e+00   8.383362e-25   48
  3.214381e-01   7.150508e-24   0.000000e+00   6.701070e-25   24
  3.220372e-01   7.039119e-24   0.000000e+00   5.156024e-25   240
  3.226352e-01   7.698320e-24   0.000000e+00   5.393767e-25   192
  3.238280e-01   1.151465e-23   0.000000e+00   2.020710e-24   36
  3.244227e-01   1.207476e-23   0.000000e+00   1.977766e-24   72
  3.250163e-01   7.605256e-24   0.000000e+00   8.028244e-25   132
  3.256089e-01   7.583556e-24   0.000000e+00   8.352570e-25   120
  3.262004e-01   7.316497e-24   0.000000e+00   7.949904e-25   72
  3.267908e-01   9.529807e-24   0.000000e+00   1.168644e-24   72
  3.273801e-01   7.463024e-24   1.015467e-08   5.521243e-25   168
  3.285556e-01   3.537502e-24   0.000000e+00   4.704625e-25   48
  3.291418e-01   7.186170e-24   6.477696e-09   5.684785e-25   204
  3.297269e-01   7.952446e-24   0.000000e+00   1.190795e-24   72
  3.303111e-01   7.184470e-24   0.000000e+00   8.804424e-25   72
  3.314762e-01   5.212498e-24   0.000000e+00   5.912173e-25   168
  3.320572e-01   4.562401e-24   3.746387e-09   3.587314e-25   144
  3.332162e-01   9.806363e-24   0.000000e+00   1.457278e-24   24
  3.337942e-01   3.646169e-24   3.973643e-09   3.959522e-25   96
  3.343712e-01   7.395236e-24   0.000000e+00   6.929570e-25   192
  3.349472e-01   3.856007e-24   0.000000e+00   5.497509e-25   72
  3.355222e-01   9.047198e-24   5.298191e-09   1.371847e-24   36
  3.360963e-01   5.800889e-24   7.865773e-09   5.842300e-25   168
  3.366693e-01   3.995063e-24   0.000000e+00   3.707318e-25   120
  3.378125e-01   6.955051e-24   6.882552e-09   7.965527e-25   96
  3.383827e-01   6.078006e-24   0.000000e+00   6.996824e-25   144
  3.389519e-01   4.519233e-24   0.000000e+00   6.297439e-25   48
  3.395201e-01   4.902801e-24   1.059638e-08   4.708588e-25   144
  3.400874e-01   3.124908e-24   0.000000e+00   4.763587e-25   56
  3.406537e-01   7.014331e-24   5.298191e-09   1.301363e-24   72
  3.412191e-01   2.958350e-24   3.973643e-09   3.250543e-25   96
  3.423471e-01   3.346884e-24   3.973643e-09   5.640045e-25   24
  3.429097e-01   4.496422e-24   0.000000e+00   3.887213e-25   156
  3.434714e-01   4.684528e-24   4.890638e-09   5.893662e-25   156
  3.440322e-01   5.275358e-24   3.973643e-09   7.834289e-25   48
  3.445920e-01   4.520925e-24   0.000000e+00   6.426023e-25   72
  3.451510e-01   5.726659e-24   0.000000e+00   8.025684e-25   72
  3.457090e-01   3.555552e-24   3.973643e-09   3.182254e-25   96
  3.468224e-01   4.082317e-24   0.000000e+00   4.572245e-25   48
  3.473778e-01   2.530048e-24   6.882552e-09   2.701512e-25   96
  3.479323e-01   3.666265e-24   9.990364e-09   3.173952e-25   216
  3.484859e-01   3.114628e-24   0.000000e+00   2.896240e-25   96
  3.495904e-01   4.252861e-24   0.000000e+00   3.932991e-25   96
  3.501414e-01   2.032018e-24   0.000000e+00   1.623600e-25   96
  3.512407e-01   7.541259e-24   0.000000e+00   1.731194e-24   12
  3.517891e-01   4.241413e-24   0.000000e+00   3.168240e-25   168
  3.523367e-01   3.021839e-24   0.000000e+00   2.872665e-25   96
  3.528833e-01   2.468069e-24   3.973643e-09   3.853049e-25   48
  3.534292e-01   3.262592e-24   6.488932e-09   3.706620e-25   72
  3.539742e-01   2.524495e-24   4.495664e-09   2.706402e-25   120
  3.545183e-01   2.916376e-24   7.947286e-09   2.114197e-25   192
  3.556041e-01   4.340608e-24   0.000000e+00   7.368489e-25   12
  3.561458e-01   3.065883e-24   0.000000e+00   2.720093e-25   168
  3.566867e-01   5.974539e-24   3.973643e-09   1.036605e-24   24
  3.572267e-01   2.215866e-24   0.000000e+00   3.419403e-25   72
  3.577659e-01   1.913585e-24   0.000000e+00   2.416862e-25   48
  3.583043e-01   1.919954e-24   5.619580e-09   1.495885e-25   96
  3.588419e-01   3.007889e-24   0.000000e+00   4.114109e-25   48
  3.599147e-01   4.753871e-24   5.619580e-09   7.367229e-25   24
  3.604498e-01   2.469971e-24   0.000000e+00   6.937153e-25   36
  3.609842e-01   3.128209e-24   7.078835e-09   2.842215e-25   132
  3.615178e-01   2.137747e-24   7.492773e-09   2.586042e-25   72
  3.620507e-01   4.651510e-24   0.000000e+00   1.021002e-24   24
  3.625827e-01   2.897328e-24   0.000000e+00   1.785321e-25   192
  3.631140e-01   1.933577e-24   0.000000e+00   1.530482e-25   144
  3.641741e-01   1.924373e-24   0.000000e+00   2.296722e-25   72
  3.647031e-01   2.576853e-24   0.000000e+00   3.854014e-25   72
  3.652313e-01   2.565777e-24   5.619580e-09   3.725344e-25   96
  3.657587e-01   2.678725e-24   0.000000e+00   3.634384e-25   72
  3.668112e-01   1.507669e-24   0.000000e+00   1.848262e-25   96
  3.673364e-01   1.783227e-24   0.000000e+00   1.872919e-25   144
  3.683844e-01   1.172507e-24   5.619580e-09   1.672425e-25   24
  3.689073e-01   2.131325e-24   0.000000e+00   3.707064e-25   96
  3.694295e-01   1.203293e-24   6.422377e-09   1.373695e-25   84
  3.699509e-01   2.062140e-24   0.000000e+00   1.833445e-25   96
  3.704716e-01   3.061137e-24   0.000000e+00   4.074948e-25   84
  3.709915e-01   3.267275e-24   3.973643e-09   5.218904e-25   24
  3.715108e-01   8.477422e-25   0.000000e+00   1.401870e-25   24
  3.725471e-01   1.694648e-24   0.000000e+00   2.223522e-25   72
  3.730641e-01   1.489629e-24   0.000000e+00   1.769080e-25   48
  3.736127e-01   2.025815e-24   1.248164e-04   2.132318e-25   128
  3.740961e-01   8.173152e-25   5.619580e-09   1.858531e-25   24
  3.751253e-01   1.370726e-24   5.298191e-09   1.137470e-25   144
  3.756388e-01   1.727522e-24   0.000000e+00   1.794285e-25   96
  3.771752e-01   1.500958e-24   0.000000e+00   1.600824e-25   144
  3.776859e-01   1.826514e-24   5.619580e-09   1.823885e-25   96
  3.781959e-01   1.024772e-24   7.947286e-09   1.296159e-25   96
  3.787053e-01   2.264161e-24   5.619580e-09   5.212636e-25   24
  3.792140e-01   2.828743e-24   0.000000e+00   3.090735e-25   72
  3.797219e-01   1.241128e-24   8.991328e-09   1.108671e-25   120
  3.807359e-01   1.370407e-24   5.619580e-09   2.224960e-25   48
  3.812418e-01   8.998677e-25   0.000000e+00   1.002957e-25   108
  3.817471e-01   2.237654e-24   0.000000e+00   2.653667e-25   72
  3.832590e-01   1.169926e-24   5.298191e-09   1.015965e-25   144
  3.837616e-01   1.020527e-24   5.619580e-09   1.222538e-25   48
  3.847649e-01   1.252321e-24   5.619580e-09   2.865850e-25   12
  3.855656e-01   1.279283e-24   2.449590e-04   9.209233e-26   120
  3.862650e-01   1.039929e-24   5.619580e-09   2.190259e-25   48
  3.867637e-01   4.178115e-25   5.619580e-09   4.745267e-26   24
  3.872618e-01   6.230980e-25   9.733398e-09   8.345609e-26   96
  3.877593e-01   7.049151e-25   0.000000e+00   6.575244e-26   96
  3.887523e-01   1.554095e-24   7.492773e-09   2.197053e-25   36
  3.892478e-01   1.105783e-24   0.000000e+00   1.320339e-25   48
  3.897427e-01   8.771849e-25   0.000000e+00   8.853771e-26   120
  3.902370e-01   1.130429e-24   0.000000e+00   1.168314e-25   96
  3.907307e-01   9.214369e-25   0.000000e+00   1.471909e-25   48
  3.917161e-01   1.071933e-24   0.000000e+00   1.218652e-25   96
  3.931451e-01   1.420838e-24   1.410282e-04   1.300102e-25   132
  3.936796e-01   1.108340e-24   0.000000e+00   1.398102e-25   48
  3.941690e-01   1.548125e-24   0.000000e+00   2.000822e-25   48
  3.946577e-01   6.556067e-25   0.000000e+00   7.112837e-26   72
  3.951458e-01   1.175841e-24   0.000000e+00   1.477103e-25   72
  3.956334e-01   6.334307e-25   5.619580e-09   9.822103e-26   48
  3.966066e-01   1.331136e-24   0.000000e+00   2.470875e-25   24
  3.970924e-01   1.351828e-24   5.619580e-09   2.629400e-25   48
  3.975775e-01   1.055112e-24   9.733398e-09   9.322697e-26   96
  3.980621e-01   3.738719e-25   0.000000e+00   9.874218e-26   24
  3.990294e-01   5.739101e-25   0.000000e+00   7.171899e-26   72
  3.995122e-01   5.615501e-25   0.000000e+00   6.824063e-26   48
  4.004761e-01   1.331999e-24   5.619580e-09   3.475101e-25   24
  4.009571e-01   7.271883e-25   0.000000e+00   9.246255e-26   72
  4.014376e-01   6.892585e-25   0.000000e+00   8.519688e-26   60
  4.019175e-01   5.546513e-25   5.298191e-09   6.374572e-26   72
  4.023968e-01   9.444124e-25   0.000000e+00   1.177588e-25   24
  4.028756e-01   6.593735e-25   0.000000e+00   1.497199e-25   72
  4.033538e-01   1.219261e-24   9.733398e-09   1.561736e-25   48
  4.047849e-01   8.710699e-25   7.064254e-09   8.085245e-26   108
  4.052609e-01   1.370316e-24   0.000000e+00   2.894296e-25   48
  4.057363e-01   3.983143e-25   5.619580e-09   4.595577e-26   48
  4.062111e-01   4.116403e-25   0.000000e+00   9.730211e-26   24
  4.066854e-01   6.383976e-25   7.492773e-09   1.047441e-25   72
  4.071591e-01   7.182909e-25   0.000000e+00   1.001475e-25   96
  4.085095e-01   4.181304e-25   1.651903e-04   4.872368e-26   56
  4.090485e-01   8.149017e-25   0.000000e+00   1.645094e-25   72
  4.099899e-01   9.345387e-25   0.000000e+00   1.796610e-25   24
  4.104598e-01   6.240132e-25   0.000000e+00   8.739726e-26   72
  4.109291e-01   2.653766e-25   5.619580e-09   4.216839e-26   48
  4.121469e-01   6.760846e-25   2.291567e-04   7.666776e-26   120
  4.132680e-01   3.145154e-25   5.619580e-09   3.380871e-26   48
  4.146649e-01   3.554028e-25   0.000000e+00   3.131093e-26   144
  4.160572e-01   4.187222e-25   5.619580e-09   6.530448e-26   24
  4.165203e-01   4.747393e-25   0.000000e+00   3.814647e-26   84
  4.169828e-01   6.476849e-25   0.000000e+00   1.486135e-25   24
  4.174448e-01   6.472437e-25   5.619580e-09   1.650176e-25   12
  4.179064e-01   1.361970e-24   7.947286e-09   2.538615e-25   24
  4.183674e-01   6.107712e-25   0.000000e+00   8.079378e-26   24
  4.195385e-01   5.305420e-25   2.287955e-04   7.226618e-26   132
  4.202064e-01   3.772147e-25   5.298191e-09   5.053999e-26   72
  4.206649e-01   4.623253e-25   5.619580e-09   8.728714e-26   48
  4.215803e-01   6.157078e-25   0.000000e+00   6.900016e-26   96
  4.229499e-01   4.432598e-25   0.000000e+00   6.585571e-26   24
  4.234054e-01   1.561596e-25   0.000000e+00   1.950289e-26   48
  4.238604e-01   4.836303e-25   0.000000e+00   8.237598e-26   24
  4.243149e-01   9.870733e-26   0.000000e+00   1.890208e-26   24
  4.247690e-01   3.166722e-25   0.000000e+00   5.712951e-26   24
  4.252226e-01   2.804737e-25   0.000000e+00   4.192062e-26   48
  4.256757e-01   2.430865e-25   7.947286e-09   3.683594e-26   48
  4.270320e-01   9.834146e-26   7.947286e-09   1.599204e-26   24
  4.274832e-01   5.844540e-25   0.000000e+00   9.151056e-26   24
  4.279339e-01   3.776411e-25   0.000000e+00   4.724125e-26   72
  4.288339e-01   5.619918e-25   5.619580e-09   9.118250e-26   48
  4.306282e-01   5.288343e-25   0.000000e+00   7.482689e-26   36
  4.310756e-01   3.473041e-25   5.619580e-09   5.686505e-26   48
  4.319690e-01   1.235935e-25   0.000000e+00   2.237597e-26   24
  4.324150e-01   3.756598e-25   7.492773e-09   6.162588e-26   72
  4.328606e-01   1.477740e-25   0.000000e+00   2.122124e-26   72
  4.337503e-01   4.400880e-25   0.000000e+00   1.009335e-25   24
  4.345273e-01   2.792286e-25   1.921429e-04   2.686703e-26   96
  4.355244e-01   1.562465e-25   0.000000e+00   2.618780e-26   24
  4.364087e-01   1.243668e-25   0.000000e+00   2.383446e-26   48
  4.377318e-01   7.623391e-25   0.000000e+00   1.598436e-25   24
  4.381719e-01   2.540071e-25   5.619580e-09   6.300278e-26   12
  4.386117e-01   1.755773e-25   5.619580e-09   3.804034e-26   24
