# power spectrum of hij
# redshift z=0.000000
# k              Pk             sigma(k)       sigma(Pk)      count
  2.865627e-01   4.765966e-24   0.000000e+00   5.816637e-25   96
  2.872346e-01   5.429168e-24   0.000000e+00   5.324476e-25   72
  2.885737e-01   4.079793e-24   0.000000e+00   3.476268e-25   96
  2.892409e-01   2.578839e-24   3.973643e-09   1.824325e-25   96
  2.899066e-01   2.551401e-24   7.786718e-09   1.474228e-25   120
  2.905708e-01   3.278652e-24   3.973643e-09   2.415626e-25   96
  2.918946e-01   3.738728e-24   0.000000e+00   2.263600e-25   192
  2.925542e-01   4.459496e-24   3.746387e-09   3.704449e-25   144
  2.938691e-01   2.399589e-24   0.000000e+00   2.809805e-25   48
  2.945243e-01   4.689561e-24   6.229375e-09   3.873559e-25   150
  2.951781e-01   3.836364e-24   5.619580e-09   4.570823e-25   96
  2.958304e-01   3.179192e-24   7.108269e-09   2.395269e-25   120
  2.964813e-01   3.197719e-24   0.000000e+00   3.821281e-25   48
  2.971308e-01   3.894502e-24   5.506041e-09   4.016985e-25   120
  2.977788e-01   4.579990e-24   0.000000e+00   3.772142e-25   240
  2.990707e-01   2.691886e-24   3.973643e-09   2.646229e-25   24
  2.997146e-01   5.290044e-24   0.000000e+00   7.077853e-25   144
  3.003570e-01   3.306719e-24   7.064254e-09   2.647716e-25   216
  3.009981e-01   1.008698e-23   0.000000e+00   1.130665e-24   48
  3.016379e-01   3.469873e-24   0.000000e+00   4.089331e-25   72
  3.022763e-01   2.610193e-24   0.000000e+00   1.560365e-25   144
  3.029133e-01   6.349258e-24   0.000000e+00   9.080687e-25   96
  3.048165e-01   3.648928e-24   0.000000e+00   3.181564e-25   144
  3.054482e-01   3.808428e-24   0.000000e+00   3.405897e-25   132
  3.060786e-01   3.419396e-24   0.000000e+00   3.770009e-25   104
  3.067078e-01   1.527773e-24   3.746387e-09   1.217775e-25   72
  3.073356e-01   3.546765e-24   6.422377e-09   3.343435e-25   168
  3.079622e-01   2.408720e-24   0.000000e+00   1.356861e-25   144
  3.092116e-01   2.257435e-24   0.000000e+00   1.714195e-25   96
  3.098343e-01   1.998044e-24   0.000000e+00   1.427963e-25   144
  3.104559e-01   3.907569e-24   0.000000e+00   2.482162e-25   144
  3.110762e-01   2.784617e-24   9.082613e-09   2.020233e-25   168
  3.123131e-01   1.582382e-24   0.000000e+00   1.471160e-25   48
  3.129297e-01   3.117104e-24   3.973643e-09   1.901388e-25   192
  3.141593e-01   7.803888e-24   0.000000e+00   3.917882e-24   3
  3.147723e-01   2.600750e-24   5.994218e-09   2.573467e-25   180
  3.153841e-01   3.257169e-24   0.000000e+00   4.919754e-25   84
  3.159947e-01   3.174203e-24   5.619580e-09   2.854883e-25   96
  3.166041e-01   2.953040e-24   0.000000e+00   3.601445e-25   84
  3.172124e-01   3.829551e-24   6.882552e-09   3.827101e-25   192
  3.178195e-01   2.695384e-24   0.000000e+00   2.368443e-25   72
  3.190302e-01   3.108621e-24   6.422377e-09   2.686276e-25   84
  3.196339e-01   3.674699e-24   0.000000e+00   5.222015e-25   84
  3.202364e-01   2.970626e-24   0.000000e+00   2.276269e-25   216
  3.208378e-01   1.730112e-24   0.000000e+00   1.568437e-25   48
  3.214381e-01   1.957106e-24   0.000000e+00   2.601919e-25   24
  3.220372e-01   2.620920e-24   0.000000e+00   1.859283e-25   240
  3.226352e-01   2.093405e-24   0.000000e+00   1.254478e-25   192
  3.238280e-01   3.166042e-24   0.000000e+00   7.146525e-25   36
  3.244227e-01   5.040279e-24   0.000000e+00   8.804799e-25   72
  3.250163e-01   2.337550e-24   0.000000e+00   2.810060e-25   132
  3.256089e-01   2.656682e-24   0.000000e+00   1.708974e-25   120
  3.262004e-01   4.288731e-24   0.000000e+00   4.038790e-25   72
  3.267908e-01   2.585283e-24   0.000000e+00   1.930983e-25   72
  3.273801e-01   1.966227e-24   1.015467e-08   1.004709e-25   168
  3.285556e-01   1.151157e-24   0.000000e+00   1.235614e-25   48
  3.291418e-01   2.239614e-24   6.477696e-09   1.882597e-25   204
  3.297269e-01   2.742388e-24   0.000000e+00   4.469525e-25   72
  3.303111e-01   2.619540e-24   0.000000e+00   2.541340e-25   72
  3.314762e-01   2.381253e-24   0.000000e+00   3.158185e-25   168
  3.320572e-01   2.050954e-24   3.746387e-09   1.491173e-25   144
  3.332162e-01   5.071568e-24   0.000000e+00   8.582930e-25   24
  3.337942e-01   1.379222e-24   3.973643e-09   8.934425e-26   96
  3.343712e-01   2.819405e-24   0.000000e+00   1.867565e-25   192
  3.349472e-01   1.358373e-24   0.000000e+00   1.169892e-25   72
  3.355222e-01   2.059910e-24   5.298191e-09   5.858506e-25   36
  3.360963e-01   2.276093e-24   7.865773e-09   1.630049e-25   168
  3.366693e-01   1.306464e-24   0.000000e+00   1.053265e-25   120
  3.378125e-01   2.519522e-24   6.882552e-09   2.661477e-25   96
  3.383827e-01   2.600487e-24   0.000000e+00   2.149310e-25   144
  3.389519e-01   2.374640e-24   0.000000e+00   2.596903e-25   48
  3.395201e-01   1.411933e-24   1.059638e-08   8.899724e-26   144
  3.400874e-01   1.445992e-24   0.000000e+00   1.123626e-25   56
  3.406537e-01   1.899694e-24   5.298191e-09   2.292447e-25   72
  3.412191e-01   1.158895e-24   3.973643e-09   8.042986e-26   96
  3.423471e-01   1.241472e-24   3.973643e-09   1.757210e-25   24
  3.429097e-01   1.673862e-24   0.000000e+00   1.224124e-25   156
  3.434714e-01   1.947084e-24   4.890638e-09   1.585860e-25   156
  3.440322e-01   2.255119e-24   3.973643e-09   1.919375e-25   48
  3.445920e-01   1.849314e-24   0.000000e+00   2.049156e-25   72
  3.451510e-01   1.805165e-24   0.000000e+00   2.487127e-25   72
  3.457090e-01   2.083905e-24   3.973643e-09   1.456785e-25   96
  3.468224e-01   1.171427e-24   0.000000e+00   1.212417e-25   48
  3.473778e-01   1.240573e-24   6.882552e-09   8.600996e-26   96
  3.479323e-01   1.356365e-24   9.990364e-09   7.803825e-26   216
  3.484859e-01   1.596488e-24   0.000000e+00   1.250732e-25   96
  3.495904e-01   1.856732e-24   0.000000e+00   1.588136e-25   96
  3.501414e-01   1.240678e-24   0.000000e+00   8.038271e-26   96
  3.512407e-01   2.775157e-24   0.000000e+00   3.496957e-25   12
  3.517891e-01   1.605135e-24   0.000000e+00   9.788244e-26   168
  3.523367e-01   1.746163e-24   0.000000e+00   1.150406e-25   96
  3.528833e-01   1.119704e-24   3.973643e-09   1.347536e-25   48
  3.534292e-01   1.791941e-24   6.488932e-09   2.536120e-25   72
  3.539742e-01   1.303066e-24   4.495664e-09   9.382656e-26   120
  3.545183e-01   1.301372e-24   7.947286e-09   7.644056e-26   192
  3.556041e-01   1.870276e-24   0.000000e+00   2.843034e-25   12
  3.561458e-01   1.655987e-24   0.000000e+00   1.082844e-25   168
  3.566867e-01   2.773333e-24   3.973643e-09   3.130325e-25   24
  3.572267e-01   1.344890e-24   0.000000e+00   1.304884e-25   72
  3.577659e-01   1.365239e-24   0.000000e+00   1.077114e-25   48
  3.583043e-01   9.469232e-25   5.619580e-09   6.389151e-26   96
  3.588419e-01   1.724024e-24   0.000000e+00   1.541585e-25   48
  3.599147e-01   1.869638e-24   5.619580e-09   3.331551e-25   24
  3.604498e-01   8.758225e-25   0.000000e+00   1.000110e-25   36
  3.609842e-01   1.220430e-24   7.078835e-09   8.156722e-26   132
  3.615178e-01   9.844409e-25   7.492773e-09   1.249191e-25   72
  3.620507e-01   1.373592e-24   0.000000e+00   1.518776e-25   24
  3.625827e-01   1.376931e-24   0.000000e+00   8.555550e-26   192
  3.631140e-01   1.098910e-24   0.000000e+00   6.423030e-26   144
  3.641741e-01   1.033802e-24   0.000000e+00   8.320696e-26   72
  3.647031e-01   1.086489e-24   0.000000e+00   9.288837e-26   72
  3.652313e-01   1.268314e-24   5.619580e-09   9.890054e-26   96
  3.657587e-01   1.047751e-24   0.000000e+00   8.174169e-26   72
  3.668112e-01   9.719162e-25   0.000000e+00   6.278319e-26   96
  3.673364e-01   1.099589e-24   0.000000e+00   6.683817e-26   144
  3.683844e-01   5.759717e-25   5.619580e-09   7.888997e-26   24
  3.689073e-01   1.128628e-24   0.000000e+00   8.112504e-26   96
  3.694295e-01   9.832298e-25   6.422377e-09   9.738761e-26   84
  3.699509e-01   1.499686e-24   0.000000e+00   1.046569e-25   96
  3.704716e-01   1.187294e-24   0.000000e+00   7.793497e-26   84
  3.709915e-01   1.590869e-24   3.973643e-09   2.075383e-25   24
  3.715108e-01   7.433229e-25   0.000000e+00   7.597874e-26   24
  3.725471e-01   1.379416e-24   0.000000e+00   1.740495e-25   72
  3.730641e-01   1.158511e-24   0.000000e+00   1.167675e-25   48
  3.736127e-01   1.020957e-24   1.248164e-04   6.944634e-26   128
  3.740961e-01   6.830172e-25   5.619580e-09   4.598777e-26   24
  3.751253e-01   8.999357e-25   5.298191e-09   6.278417e-26   144
  3.756388e-01   8.060710e-25   0.000000e+00   5.180415e-26   96
  3.771752e-01   9.546706e-25   0.000000e+00   5.967405e-26   144
  3.776859e-01   1.294246e-24   5.619580e-09   1.041379e-25   96
  3.781959e-01   7.744203e-25   7.947286e-09   6.725347e-26   96
  3.787053e-01   1.754163e-24   5.619580e-09   2.318668e-25   24
  3.792140e-01   1.264984e-24   0.000000e+00   8.380649e-26   72
  3.797219e-01   9.423290e-25   8.991328e-09   6.233137e-26   120
  3.807359e-01   8.676996e-25   5.619580e-09   9.310102e-26   48
  3.812418e-01   7.005096e-25   0.000000e+00   4.845745e-26   108
  3.817471e-01   1.382337e-24   0.000000e+00   1.172739e-25   72
  3.832590e-01   9.250180e-25   5.298191e-09   5.555170e-26   144
  3.837616e-01   1.224499e-24   5.619580e-09   1.090893e-25   48
  3.847649e-01   2.195798e-24   5.619580e-09   3.918396e-25   12
  3.855656e-01   1.171327e-24   2.449590e-04   7.560913e-26   120
  3.862650e-01   8.412176e-25   5.619580e-09   6.420651e-26   48
  3.867637e-01   5.433103e-25   5.619580e-09   4.949325e-26   24
  3.872618e-01   7.041031e-25   9.733398e-09   4.759699e-26   96
  3.877593e-01   5.446323e-25   0.000000e+00   3.639655e-26   96
  3.887523e-01   1.714693e-24   7.492773e-09   1.845265e-25   36
  3.892478e-01   8.211944e-25   0.000000e+00   7.411186e-26   48
  3.897427e-01   8.930958e-25   0.000000e+00   6.419379e-26   120
  3.902370e-01   9.565192e-25   0.000000e+00   7.164185e-26   96
  3.907307e-01   8.711343e-25   0.000000e+00   6.959811e-26   48
  3.917161e-01   5.999911e-25   0.000000e+00   4.959524e-26   96
  3.931451e-01   9.538031e-25   1.410282e-04   5.868272e-26   132
  3.936796e-01   1.083476e-24   0.000000e+00   1.671291e-25   48
  3.941690e-01   1.034075e-24   0.000000e+00   7.371072e-26   48
  3.946577e-01   8.995928e-25   0.000000e+00   7.968628e-26   72
  3.951458e-01   8.546447e-25   0.000000e+00   5.709806e-26   72
  3.956334e-01   6.184206e-25   5.619580e-09   5.205335e-26   48
  3.966066e-01   9.535878e-25   0.000000e+00   8.035383e-26   24
  3.970924e-01   7.950317e-25   5.619580e-09   1.022504e-25   48
  3.975775e-01   7.992037e-25   9.733398e-09   6.011696e-26   96
  3.980621e-01   4.429787e-25   0.000000e+00   6.348842e-26   24
  3.990294e-01   5.740958e-25   0.000000e+00   5.437896e-26   72
  3.995122e-01   5.065200e-25   0.000000e+00   4.598243e-26   48
