# power spectrum of B
# redshift z=1.000000
# k              Pk             sigma(k)       sigma(Pk)      count
  2.852142e-01   4.660912e-19   0.000000e+00   3.510713e-20   72
  2.858892e-01   1.850474e-18   3.746387e-09   2.671804e-19   72
  2.865627e-01   2.587836e-18   0.000000e+00   3.269988e-19   96
  2.872346e-01   2.336233e-18   0.000000e+00   2.711443e-19   72
  2.885737e-01   1.946375e-18   0.000000e+00   2.244641e-19   96
  2.892409e-01   4.367211e-19   3.973643e-09   4.416492e-20   96
  2.899066e-01   5.980048e-19   7.786718e-09   4.317755e-20   120
  2.905708e-01   7.156702e-19   3.973643e-09   6.043813e-20   96
  2.918946e-01   1.159777e-18   0.000000e+00   9.891101e-20   192
  2.925542e-01   1.161467e-18   3.746387e-09   8.001331e-20   144
  2.938691e-01   5.789708e-19   0.000000e+00   7.842990e-20   48
  2.945243e-01   1.145142e-18   6.229375e-09   1.037512e-19   150
  2.951781e-01   1.681578e-18   5.619580e-09   3.373784e-19   96
  2.958304e-01   1.545098e-18   7.108269e-09   2.348547e-19   120
  2.964813e-01   1.134567e-18   0.000000e+00   1.657880e-19   48
  2.971308e-01   1.129538e-18   5.506041e-09   1.768640e-19   120
  2.977788e-01   1.441659e-18   0.000000e+00   1.305212e-19   240
  2.990707e-01   1.982680e-18   3.973643e-09   2.585730e-19   24
  2.997146e-01   1.170082e-18   0.000000e+00   1.380448e-19   144
  3.003570e-01   9.158964e-19   7.064254e-09   1.226472e-19   216
  3.009981e-01   5.004829e-18   0.000000e+00   4.583563e-19   48
  3.016379e-01   7.966172e-19   0.000000e+00   7.305442e-20   72
  3.022763e-01   7.213227e-19   0.000000e+00   6.095180e-20   144
  3.029133e-01   1.884206e-18   0.000000e+00   2.351862e-19   96
  3.048165e-01   1.035050e-18   0.000000e+00   1.351548e-19   144
  3.054482e-01   1.215771e-18   0.000000e+00   1.413667e-19   132
  3.060786e-01   8.216859e-19   0.000000e+00   1.109060e-19   104
  3.067078e-01   2.944822e-19   3.746387e-09   2.889093e-20   72
  3.073356e-01   8.987425e-19   6.422377e-09   8.706660e-20   168
  3.079622e-01   5.528528e-19   0.000000e+00   5.038096e-20   144
  3.092116e-01   5.393679e-19   0.000000e+00   4.045737e-20   96
  3.098343e-01   3.580124e-19   0.000000e+00   3.149330e-20   144
  3.104559e-01   7.996946e-19   0.000000e+00   7.852245e-20   144
  3.110762e-01   6.764843e-19   9.082613e-09   6.825169e-20   168
  3.123131e-01   2.375582e-19   0.000000e+00   2.326303e-20   48
  3.129297e-01   7.565999e-19   3.973643e-09   5.894400e-20   192
  3.141593e-01   2.655857e-18   0.000000e+00   3.352167e-19   3
  3.147723e-01   7.142512e-19   5.994218e-09   9.847195e-20   180
  3.153841e-01   6.335228e-19   0.000000e+00   1.101324e-19   84
  3.159947e-01   8.474622e-19   5.619580e-09   8.330335e-20   96
  3.166041e-01   9.437860e-19   0.000000e+00   2.370602e-19   84
  3.172124e-01   1.124565e-18   6.882552e-09   1.434526e-19   192
