# power spectrum of phi
# redshift z=3.000000
# k              Pk             sigma(k)       sigma(Pk)      count
  2.380612e-01   7.062373e-13   3.973643e-09   8.678518e-14   48
  2.380612e-01   1.434406e-13   0.000000e+00   1.781612e-14   8
  2.388695e-01   2.094013e-12   2.809790e-09   5.218591e-13   24
  2.396752e-01   4.322756e-13   0.000000e+00   4.719244e-14   168
  2.404781e-01   4.175733e-13   0.000000e+00   3.442579e-14   120
  2.420760e-01   6.961833e-13   5.923557e-09   1.266602e-13   72
  2.428710e-01   4.746141e-13   3.746387e-09   6.184491e-14   144
  2.436634e-01   6.876474e-13   0.000000e+00   1.032212e-13   96
  2.444532e-01   2.103771e-13   0.000000e+00   2.434740e-14   96
  2.460253e-01   9.295731e-13   4.588368e-09   1.060785e-13   72
  2.468075e-01   3.166960e-13   3.973643e-09   4.167009e-14   96
  2.483647e-01   7.573832e-13   0.000000e+00   1.099281e-13   24
  2.491396e-01   3.758652e-13   0.000000e+00   3.519958e-14   192
  2.499122e-01   2.882297e-13   3.532127e-09   3.821503e-14   108
  2.506823e-01   1.509731e-13   0.000000e+00   2.495109e-14   24
  2.514501e-01   4.011544e-13   0.000000e+00   6.399175e-14   96
  2.522156e-01   1.531040e-13   0.000000e+00   1.177574e-14   96
  2.529787e-01   1.945222e-13   3.178914e-09   2.367713e-14   120
  2.544981e-01   1.504139e-13   0.000000e+00   1.835818e-14   48
  2.552544e-01   5.378548e-13   5.989783e-09   7.422066e-14   78
  2.560085e-01   4.861428e-13   0.000000e+00   5.384555e-14   144
  2.567603e-01   3.684938e-13   0.000000e+00   7.185970e-14   120
  2.575100e-01   1.506708e-13   4.866699e-09   2.714597e-14   24
  2.582575e-01   4.712602e-13   0.000000e+00   7.928977e-14   168
  2.590028e-01   6.906432e-13   0.000000e+00   1.128742e-13   144
  2.604871e-01   2.654463e-13   4.866699e-09   3.336699e-14   24
  2.612261e-01   8.671613e-13   0.000000e+00   1.650243e-13   48
  2.619630e-01   4.959721e-13   2.809790e-09   6.101974e-14   96
  2.626978e-01   7.170951e-13   0.000000e+00   9.277647e-14   120
  2.634306e-01   1.196166e-13   0.000000e+00   9.839120e-15   72
  2.641613e-01   1.658298e-13   4.495664e-09   1.333632e-14   120
  2.648900e-01   3.678013e-13   0.000000e+00   5.078670e-14   144
  2.663415e-01   2.532154e-13   0.000000e+00   4.330986e-14   48
  2.670642e-01   1.885791e-13   5.619580e-09   1.669846e-14   192
  2.677851e-01   3.254118e-13   0.000000e+00   4.229523e-14   144
  2.685040e-01   3.818863e-13   0.000000e+00   6.649738e-14   48
  2.699360e-01   2.595455e-13   0.000000e+00   2.282828e-14   192
  2.706492e-01   9.501715e-14   0.000000e+00   1.128061e-14   48
  2.720699e-01   7.545092e-14   2.980232e-09   2.483745e-14   8
  2.727775e-01   1.308055e-13   3.973643e-09   1.867580e-14   48
  2.734833e-01   1.985899e-13   8.991328e-09   1.538249e-14   240
  2.741872e-01   3.082613e-13   0.000000e+00   3.317778e-14   96
  2.748894e-01   3.658399e-13   3.532127e-09   9.815538e-14   54
  2.755897e-01   3.523994e-13   0.000000e+00   4.844523e-14   120
  2.762883e-01   4.887140e-13   3.178914e-09   8.376071e-14   120
  2.776802e-01   4.095841e-13   0.000000e+00   9.378738e-14   84
  2.783735e-01   4.623106e-13   0.000000e+00   6.163937e-14   144
  2.790651e-01   1.217171e-13   3.746387e-09   1.721094e-14   72
  2.797550e-01   2.272840e-13   0.000000e+00   2.831332e-14   96
  2.804432e-01   5.970308e-13   0.000000e+00   1.278574e-13   48
  2.811298e-01   4.649579e-13   0.000000e+00   8.902145e-14   96
  2.818146e-01   3.114704e-13   4.495664e-09   4.528160e-14   240
  2.831793e-01   1.093558e-13   3.973643e-09   2.158709e-14   24
  2.838592e-01   2.982383e-13   0.000000e+00   3.502243e-14   240
  2.845375e-01   1.383059e-13   5.619580e-09   1.355316e-14   96
  2.852142e-01   7.913960e-14   0.000000e+00   1.029123e-14   72
  2.858892e-01   3.083256e-13   3.746387e-09   6.853281e-14   72
  2.865627e-01   2.876277e-13   0.000000e+00   4.110063e-14   96
  2.872346e-01   3.220520e-13   0.000000e+00   3.312998e-14   72
  2.885737e-01   1.974988e-13   0.000000e+00   2.579246e-14   96
  2.892409e-01   6.565881e-14   3.973643e-09   6.257876e-15   96
  2.899066e-01   7.919112e-14   7.786718e-09   1.160598e-14   120
  2.905708e-01   1.430133e-13   3.973643e-09   1.421721e-14   96
  2.918946e-01   2.713288e-13   0.000000e+00   2.979183e-14   192
  2.925542e-01   2.060075e-13   3.746387e-09   1.879917e-14   144
  2.938691e-01   6.595751e-14   0.000000e+00   9.058640e-15   48
  2.945243e-01   3.408803e-14   6.229375e-09   4.912044e-15   150
  2.951781e-01   4.790001e-14   5.619580e-09   1.287113e-14   96
  2.958304e-01   2.784387e-14   7.108269e-09   4.738102e-15   120
  2.964813e-01   1.864286e-14   0.000000e+00   3.623085e-15   48
  2.971308e-01   3.271223e-14   5.506041e-09   5.393541e-15   120
  2.977788e-01   3.201743e-14   0.000000e+00   3.497218e-15   240
  2.990707e-01   3.752574e-14   3.973643e-09   1.060370e-14   24
  2.997146e-01   4.014567e-14   0.000000e+00   5.104088e-15   144
  3.003570e-01   2.022261e-14   7.064254e-09   2.006823e-15   216
  3.009981e-01   7.853025e-14   0.000000e+00   1.128023e-14   48
  3.016379e-01   1.783625e-14   0.000000e+00   2.440012e-15   72
  3.022763e-01   2.190402e-14   0.000000e+00   2.076717e-15   144
  3.029133e-01   4.255645e-14   0.000000e+00   6.196755e-15   96
  3.048165e-01   2.336464e-14   0.000000e+00   2.596817e-15   144
  3.054482e-01   3.570376e-14   0.000000e+00   4.355909e-15   132
  3.060786e-01   1.785567e-14   0.000000e+00   2.245479e-15   104
  3.067078e-01   1.013889e-14   3.746387e-09   1.477488e-15   72
  3.073356e-01   2.645186e-14   6.422377e-09   2.706145e-15   168
  3.079622e-01   2.011197e-14   0.000000e+00   1.843904e-15   144
  3.092116e-01   1.434257e-14   0.000000e+00   1.585558e-15   96
  3.098343e-01   1.408528e-14   0.000000e+00   1.424683e-15   144
  3.104559e-01   2.764106e-14   0.000000e+00   2.744409e-15   144
  3.110762e-01   2.113380e-14   9.082613e-09   2.452604e-15   168
  3.123131e-01   1.245314e-14   0.000000e+00   1.899191e-15   48
  3.129297e-01   2.118431e-14   3.973643e-09   1.940514e-15   192
  3.141593e-01   7.981217e-14   0.000000e+00   3.114160e-14   3
  3.147723e-01   1.893838e-14   5.994218e-09   2.143559e-15   180
  3.153841e-01   4.130436e-14   0.000000e+00   1.494449e-14   84
  3.159947e-01   2.170799e-14   5.619580e-09   2.744722e-15   96
  3.166041e-01   2.773583e-14   0.000000e+00   5.632413e-15   84
  3.172124e-01   1.774193e-14   6.882552e-09   1.928825e-15   192
  3.178195e-01   1.882196e-14   0.000000e+00   3.104538e-15   72
  3.190302e-01   1.370031e-14   6.422377e-09   2.468822e-15   84
  3.196339e-01   3.183567e-14   0.000000e+00   6.749369e-15   84
  3.202364e-01   2.124076e-14   0.000000e+00   2.839522e-15   216
  3.208378e-01   1.013478e-14   0.000000e+00   1.185153e-15   48
  3.214381e-01   1.038900e-14   0.000000e+00   1.633845e-15   24
  3.220372e-01   1.636002e-14   0.000000e+00   2.355145e-15   240
  3.226352e-01   1.485097e-14   0.000000e+00   1.511209e-15   192
  3.238280e-01   3.696713e-14   0.000000e+00   1.157026e-14   36
  3.244227e-01   3.144025e-14   0.000000e+00   8.893426e-15   72
  3.250163e-01   1.287421e-14   0.000000e+00   1.475737e-15   132
  3.256089e-01   1.311493e-14   0.000000e+00   1.004203e-15   120
  3.262004e-01   2.792812e-14   0.000000e+00   4.811045e-15   72
  3.267908e-01   1.841553e-14   0.000000e+00   2.611912e-15   72
  3.273801e-01   1.424356e-14   1.015467e-08   1.344729e-15   168
  3.285556e-01   5.129120e-15   0.000000e+00   9.055936e-16   48
  3.291418e-01   1.783451e-14   6.477696e-09   2.219043e-15   204
  3.297269e-01   2.200006e-14   0.000000e+00   3.833120e-15   72
  3.303111e-01   1.600256e-14   0.000000e+00   2.272083e-15   72
  3.314762e-01   1.333390e-14   0.000000e+00   1.786225e-15   168
  3.320572e-01   8.875619e-15   3.746387e-09   7.562547e-16   144
  3.332162e-01   3.620510e-14   0.000000e+00   1.011748e-14   24
  3.337942e-01   8.441410e-15   3.973643e-09   1.067781e-15   96
  3.343712e-01   1.522575e-14   0.000000e+00   1.499739e-15   192
  3.349472e-01   5.473774e-15   0.000000e+00   6.216506e-16   72
  3.355222e-01   2.232299e-14   5.298191e-09   3.667629e-15   36
  3.360963e-01   1.144199e-14   7.865773e-09   1.181311e-15   168
  3.366693e-01   5.956099e-15   0.000000e+00   4.918571e-16   120
  3.378125e-01   1.650736e-14   6.882552e-09   2.607302e-15   96
  3.383827e-01   1.226625e-14   0.000000e+00   1.483546e-15   144
  3.389519e-01   1.246070e-14   0.000000e+00   2.024166e-15   48
  3.395201e-01   7.043637e-15   1.059638e-08   7.700687e-16   144
  3.400874e-01   5.765671e-15   0.000000e+00   9.055861e-16   56
  3.406537e-01   1.154003e-14   5.298191e-09   2.025166e-15   72
  3.412191e-01   4.863115e-15   3.973643e-09   6.155823e-16   96
  3.423471e-01   4.575643e-15   3.973643e-09   1.014162e-15   24
  3.429097e-01   6.926885e-15   0.000000e+00   7.312151e-16   156
  3.434714e-01   8.120654e-15   4.890638e-09   1.267236e-15   156
  3.440322e-01   1.253579e-14   3.973643e-09   1.520633e-15   48
  3.445920e-01   8.281513e-15   0.000000e+00   1.437782e-15   72
  3.451510e-01   1.242118e-14   0.000000e+00   2.517838e-15   72
  3.457090e-01   9.385813e-15   3.973643e-09   8.875991e-16   96
  3.468224e-01   5.866000e-15   0.000000e+00   6.507093e-16   48
  3.473778e-01   4.484027e-15   6.882552e-09   3.590415e-16   96
  3.479323e-01   6.804430e-15   9.990364e-09   6.703857e-16   216
  3.484859e-01   6.353444e-15   0.000000e+00   6.593840e-16   96
  3.495904e-01   7.001214e-15   0.000000e+00   7.880432e-16   96
  3.501414e-01   4.331033e-15   0.000000e+00   4.310340e-16   96
  3.512407e-01   1.842959e-14   0.000000e+00   5.352523e-15   12
  3.517891e-01   7.938866e-15   0.000000e+00   7.826879e-16   168
  3.523367e-01   5.656298e-15   0.000000e+00   6.020876e-16   96
  3.528833e-01   4.498570e-15   3.973643e-09   6.840988e-16   48
  3.534292e-01   5.453325e-15   6.488932e-09   7.262911e-16   72
  3.539742e-01   4.709944e-15   4.495664e-09   5.465876e-16   120
  3.545183e-01   6.391209e-15   7.947286e-09   4.741138e-16   192
  3.556041e-01   1.843383e-14   0.000000e+00   4.869605e-15   12
  3.561458e-01   5.428333e-15   0.000000e+00   5.940226e-16   168
  3.566867e-01   9.824760e-15   3.973643e-09   2.216988e-15   24
  3.572267e-01   4.168805e-15   0.000000e+00   7.155153e-16   72
  3.577659e-01   3.923495e-15   0.000000e+00   6.754202e-16   48
  3.583043e-01   3.490513e-15   5.619580e-09   3.545444e-16   96
  3.588419e-01   5.714063e-15   0.000000e+00   8.558069e-16   48
  3.599147e-01   1.374048e-14   5.619580e-09   2.398064e-15   24
  3.604498e-01   4.954069e-15   0.000000e+00   1.251496e-15   36
  3.609842e-01   6.229223e-15   7.078835e-09   7.418574e-16   132
  3.615178e-01   3.903586e-15   7.492773e-09   5.982407e-16   72
  3.620507e-01   8.659949e-15   0.000000e+00   2.121570e-15   24
  3.625827e-01   5.205052e-15   0.000000e+00   4.032354e-16   192
  3.631140e-01   4.150775e-15   0.000000e+00   3.371399e-16   144
  3.641741e-01   3.755312e-15   0.000000e+00   4.082416e-16   72
  3.647031e-01   6.394627e-15   0.000000e+00   1.078232e-15   72
  3.652313e-01   4.871925e-15   5.619580e-09   7.779788e-16   96
  3.657587e-01   5.856111e-15   0.000000e+00   7.094074e-16   72
  3.668112e-01   3.100585e-15   0.000000e+00   4.549410e-16   96
  3.673364e-01   3.562343e-15   0.000000e+00   3.440491e-16   144
  3.683844e-01   1.625565e-15   5.619580e-09   1.972810e-16   24
  3.689073e-01   4.446608e-15   0.000000e+00   7.536447e-16   96
  3.694295e-01   2.590066e-15   6.422377e-09   3.264969e-16   84
  3.699509e-01   4.302284e-15   0.000000e+00   4.767425e-16   96
  3.704716e-01   5.070669e-15   0.000000e+00   5.225940e-16   84
  3.709915e-01   1.020401e-14   3.973643e-09   1.881001e-15   24
  3.715108e-01   1.988368e-15   0.000000e+00   3.898169e-16   24
  3.725471e-01   3.959720e-15   0.000000e+00   6.729180e-16   72
  3.730641e-01   3.004075e-15   0.000000e+00   4.124202e-16   48
  3.736127e-01   3.887394e-15   1.248164e-04   3.948135e-16   128
  3.740961e-01   2.434281e-15   5.619580e-09   5.169468e-16   24
  3.751253e-01   2.915362e-15   5.298191e-09   2.933519e-16   144
  3.756388e-01   3.082028e-15   0.000000e+00   3.053267e-16   96
  3.771752e-01   3.371275e-15   0.000000e+00   3.766129e-16   144
  3.776859e-01   3.948675e-15   5.619580e-09   4.133346e-16   96
  3.781959e-01   1.888754e-15   7.947286e-09   1.824735e-16   96
  3.787053e-01   6.736545e-15   5.619580e-09   1.446614e-15   24
  3.792140e-01   5.977751e-15   0.000000e+00   7.978030e-16   72
  3.797219e-01   2.309130e-15   8.991328e-09   2.068456e-16   120
  3.807359e-01   2.697563e-15   5.619580e-09   3.926279e-16   48
  3.812418e-01   2.237198e-15   0.000000e+00   3.701859e-16   108
  3.817471e-01   4.650120e-15   0.000000e+00   6.404631e-16   72
  3.832590e-01   2.740029e-15   5.298191e-09   2.820016e-16   144
  3.837616e-01   2.619761e-15   5.619580e-09   3.104400e-16   48
  3.847649e-01   2.425346e-15   5.619580e-09   7.369163e-16   12
  3.855656e-01   2.865730e-15   2.449590e-04   2.710026e-16   120
  3.862650e-01   1.781908e-15   5.619580e-09   2.612126e-16   48
  3.867637e-01   7.222800e-16   5.619580e-09   1.272089e-16   24
  3.872618e-01   1.440886e-15   9.733398e-09   1.748913e-16   96
  3.877593e-01   1.400052e-15   0.000000e+00   1.732108e-16   96
  3.887523e-01   3.658564e-15   7.492773e-09   5.686416e-16   36
  3.892478e-01   3.511020e-15   0.000000e+00   3.057081e-16   48
  3.897427e-01   2.156055e-15   0.000000e+00   1.856675e-16   120
  3.902370e-01   2.795377e-15   0.000000e+00   3.755114e-16   96
  3.907307e-01   1.897410e-15   0.000000e+00   3.001611e-16   48
  3.917161e-01   2.458467e-15   0.000000e+00   2.896565e-16   96
  3.931451e-01   3.260450e-15   1.410282e-04   3.365250e-16   132
  3.936796e-01   3.309464e-15   0.000000e+00   5.204364e-16   48
  3.941690e-01   3.868607e-15   0.000000e+00   6.822898e-16   48
  3.946577e-01   1.759584e-15   0.000000e+00   2.522913e-16   72
  3.951458e-01   2.435725e-15   0.000000e+00   2.763541e-16   72
  3.956334e-01   1.303686e-15   5.619580e-09   1.898976e-16   48
  3.966066e-01   2.692774e-15   0.000000e+00   5.091091e-16   24
  3.970924e-01   3.210019e-15   5.619580e-09   6.300748e-16   48
  3.975775e-01   2.711706e-15   9.733398e-09   3.044872e-16   96
  3.980621e-01   8.403199e-16   0.000000e+00   1.843727e-16   24
  3.990294e-01   1.315474e-15   0.000000e+00   1.728993e-16   72
  3.995122e-01   1.457909e-15   0.000000e+00   2.060164e-16   48
  4.004761e-01   2.178455e-15   5.619580e-09   3.880942e-16   24
  4.009571e-01   1.393111e-15   0.000000e+00   2.533677e-16   72
  4.014376e-01   9.876008e-16   0.000000e+00   9.938036e-17   60
  4.019175e-01   1.641000e-15   5.298191e-09   2.331338e-16   72
  4.023968e-01   2.400602e-15   0.000000e+00   4.630140e-16   24
  4.028756e-01   1.737949e-15   0.000000e+00   3.438368e-16   72
  4.033538e-01   4.114103e-15   9.733398e-09   5.213243e-16   48
  4.047849e-01   1.963505e-15   7.064254e-09   2.103983e-16   108
  4.052609e-01   3.016531e-15   0.000000e+00   4.265941e-16   48
  4.057363e-01   9.008513e-16   5.619580e-09   1.661434e-16   48
  4.062111e-01   1.025813e-15   0.000000e+00   1.861506e-16   24
  4.066854e-01   1.444195e-15   7.492773e-09   2.130913e-16   72
  4.071591e-01   1.370994e-15   0.000000e+00   1.790415e-16   96
  4.085095e-01   1.141955e-15   1.651903e-04   1.502940e-16   56
  4.090485e-01   2.051522e-15   0.000000e+00   4.698939e-16   72
  4.099899e-01   2.244455e-15   0.000000e+00   4.857175e-16   24
  4.104598e-01   1.835428e-15   0.000000e+00   2.050033e-16   72
  4.109291e-01   5.376938e-16   5.619580e-09   7.055162e-17   48
  4.121469e-01   1.556224e-15   2.291567e-04   1.937683e-16   120
  4.132680e-01   9.487315e-16   5.619580e-09   1.277269e-16   48
  4.146649e-01   9.356294e-16   0.000000e+00   9.705550e-17   144
  4.160572e-01   1.391472e-15   5.619580e-09   1.946601e-16   24
  4.165203e-01   9.628563e-16   0.000000e+00   8.596595e-17   84
  4.169828e-01   2.544425e-15   0.000000e+00   4.225755e-16   24
  4.174448e-01   1.446186e-15   5.619580e-09   3.913705e-16   12
  4.179064e-01   2.654442e-15   7.947286e-09   4.031033e-16   24
  4.183674e-01   2.553764e-15   0.000000e+00   5.491877e-16   24
  4.195385e-01   1.261671e-15   2.287955e-04   1.342539e-16   132
  4.202064e-01   8.148986e-16   5.298191e-09   1.196911e-16   72
  4.206649e-01   1.336193e-15   5.619580e-09   2.061111e-16   48
  4.215803e-01   1.922316e-15   0.000000e+00   2.795739e-16   96
  4.229499e-01   1.206350e-15   0.000000e+00   2.336940e-16   24
  4.234054e-01   4.696252e-16   0.000000e+00   5.775223e-17   48
  4.238604e-01   2.092498e-15   0.000000e+00   4.567174e-16   24
  4.243149e-01   5.373585e-16   0.000000e+00   8.966172e-17   24
  4.247690e-01   1.518539e-15   0.000000e+00   3.353029e-16   24
  4.252226e-01   6.945557e-16   0.000000e+00   1.115993e-16   48
  4.256757e-01   8.193493e-16   7.947286e-09   1.060089e-16   48
  4.270320e-01   5.224653e-16   7.947286e-09   1.656641e-16   24
  4.274832e-01   1.656164e-15   0.000000e+00   3.974892e-16   24
  4.279339e-01   9.410745e-16   0.000000e+00   1.716977e-16   72
  4.288339e-01   1.632527e-15   5.619580e-09   2.121592e-16   48
  4.306282e-01   1.422479e-15   0.000000e+00   2.528753e-16   36
  4.310756e-01   1.035502e-15   5.619580e-09   1.688365e-16   48
  4.319690e-01   4.468112e-16   0.000000e+00   6.600358e-17   24
  4.324150e-01   2.067109e-15   7.492773e-09   3.893632e-16   72
  4.328606e-01   4.822545e-16   0.000000e+00   5.871610e-17   72
  4.337503e-01   1.338462e-15   0.000000e+00   3.113971e-16   24
  4.345273e-01   1.088399e-15   1.921429e-04   1.076100e-16   96
  4.355244e-01   3.189165e-16   0.000000e+00   8.258786e-17   24
  4.364087e-01   4.102345e-16   0.000000e+00   7.210045e-17   48
  4.377318e-01   2.105382e-15   0.000000e+00   3.759205e-16   24
  4.381719e-01   9.871199e-16   5.619580e-09   2.507933e-16   12
  4.386117e-01   8.511213e-16   5.619580e-09   1.211729e-16   24
