# power spectrum of hij
# redshift z=3.000000
# k              Pk             sigma(k)       sigma(Pk)      count
  2.865627e-01   8.170456e-24   0.000000e+00   1.014835e-24   96
  2.872346e-01   1.047507e-23   0.000000e+00   1.024942e-24   72
  2.885737e-01   6.575477e-24   0.000000e+00   4.857516e-25   96
  2.892409e-01   4.572515e-24   3.973643e-09   3.487886e-25   96
  2.899066e-01   5.288569e-24   7.786718e-09   3.140885e-25   120
  2.905708e-01   6.016393e-24   3.973643e-09   3.973472e-25   96
  2.918946e-01   6.226579e-24   0.000000e+00   3.893539e-25   192
  2.925542e-01   7.397683e-24   3.746387e-09   5.795835e-25   144
  2.938691e-01   3.608217e-24   0.000000e+00   3.757236e-25   48
  2.945243e-01   6.776521e-24   6.229375e-09   5.241202e-25   150
  2.951781e-01   5.140546e-24   5.619580e-09   4.143859e-25   96
  2.958304e-01   5.849480e-24   7.108269e-09   4.430373e-25   120
  2.964813e-01   6.615074e-24   0.000000e+00   9.439604e-25   48
  2.971308e-01   5.757607e-24   5.506041e-09   5.510335e-25   120
  2.977788e-01   6.461651e-24   0.000000e+00   3.628782e-25   240
  2.990707e-01   1.011822e-23   3.973643e-09   9.988575e-25   24
  2.997146e-01   6.127543e-24   0.000000e+00   3.843855e-25   144
  3.003570e-01   5.419343e-24   7.064254e-09   3.240807e-25   216
  3.009981e-01   1.092265e-23   0.000000e+00   1.217127e-24   48
  3.016379e-01   5.636570e-24   0.000000e+00   5.592430e-25   72
  3.022763e-01   5.332081e-24   0.000000e+00   3.023950e-25   144
  3.029133e-01   7.300495e-24   0.000000e+00   9.147345e-25   96
  3.048165e-01   5.889635e-24   0.000000e+00   4.027246e-25   144
  3.054482e-01   6.084231e-24   0.000000e+00   4.830674e-25   132
  3.060786e-01   5.793269e-24   0.000000e+00   5.220383e-25   104
  3.067078e-01   2.749987e-24   3.746387e-09   2.433992e-25   72
  3.073356e-01   5.636157e-24   6.422377e-09   4.160359e-25   168
  3.079622e-01   4.046617e-24   0.000000e+00   2.517278e-25   144
  3.092116e-01   4.747847e-24   0.000000e+00   3.601496e-25   96
  3.098343e-01   3.757606e-24   0.000000e+00   2.388007e-25   144
  3.104559e-01   6.244689e-24   0.000000e+00   3.840649e-25   144
  3.110762e-01   5.096395e-24   9.082613e-09   4.049264e-25   168
  3.123131e-01   2.768445e-24   0.000000e+00   2.515131e-25   48
  3.129297e-01   5.419069e-24   3.973643e-09   3.426193e-25   192
  3.141593e-01   2.456142e-24   0.000000e+00   8.728339e-25   3
  3.147723e-01   3.710510e-24   5.994218e-09   2.813628e-25   180
  3.153841e-01   3.988317e-24   0.000000e+00   4.938485e-25   84
  3.159947e-01   5.118907e-24   5.619580e-09   3.986299e-25   96
  3.166041e-01   5.316456e-24   0.000000e+00   7.098330e-25   84
  3.172124e-01   5.075451e-24   6.882552e-09   3.991481e-25   192
  3.178195e-01   5.717088e-24   0.000000e+00   5.446989e-25   72
  3.190302e-01   3.976109e-24   6.422377e-09   4.000997e-25   84
  3.196339e-01   7.183970e-24   0.000000e+00   5.892974e-25   84
  3.202364e-01   4.657249e-24   0.000000e+00   3.470032e-25   216
  3.208378e-01   2.667978e-24   0.000000e+00   2.878623e-25   48
  3.214381e-01   3.531370e-24   0.000000e+00   4.178134e-25   24
  3.220372e-01   4.039605e-24   0.000000e+00   2.945867e-25   240
  3.226352e-01   4.057216e-24   0.000000e+00   2.349625e-25   192
  3.238280e-01   4.084806e-24   0.000000e+00   6.402401e-25   36
  3.244227e-01   5.848952e-24   0.000000e+00   9.541119e-25   72
  3.250163e-01   3.210788e-24   0.000000e+00   2.846379e-25   132
  3.256089e-01   5.778121e-24   0.000000e+00   3.982793e-25   120
  3.262004e-01   7.162435e-24   0.000000e+00   8.938567e-25   72
  3.267908e-01   5.087444e-24   0.000000e+00   3.774934e-25   72
  3.273801e-01   4.043282e-24   1.015467e-08   2.624823e-25   168
  3.285556e-01   1.760086e-24   0.000000e+00   1.543235e-25   48
  3.291418e-01   3.489686e-24   6.477696e-09   2.862286e-25   204
  3.297269e-01   5.019851e-24   0.000000e+00   5.768891e-25   72
  3.303111e-01   5.303878e-24   0.000000e+00   4.914110e-25   72
  3.314762e-01   3.171400e-24   0.000000e+00   3.245625e-25   168
  3.320572e-01   3.759905e-24   3.746387e-09   2.132288e-25   144
  3.332162e-01   6.356861e-24   0.000000e+00   1.478909e-24   24
  3.337942e-01   2.329064e-24   3.973643e-09   1.586621e-25   96
  3.343712e-01   4.729709e-24   0.000000e+00   2.743653e-25   192
  3.349472e-01   2.327332e-24   0.000000e+00   1.786189e-25   72
  3.355222e-01   4.892244e-24   5.298191e-09   7.141064e-25   36
  3.360963e-01   3.912253e-24   7.865773e-09   2.649287e-25   168
  3.366693e-01   2.406355e-24   0.000000e+00   1.492816e-25   120
  3.378125e-01   4.199779e-24   6.882552e-09   4.384605e-25   96
  3.383827e-01   4.144210e-24   0.000000e+00   2.634759e-25   144
  3.389519e-01   5.344556e-24   0.000000e+00   4.996116e-25   48
  3.395201e-01   2.581647e-24   1.059638e-08   1.759683e-25   144
  3.400874e-01   2.303668e-24   0.000000e+00   2.052127e-25   56
  3.406537e-01   3.404426e-24   5.298191e-09   3.854223e-25   72
  3.412191e-01   2.170685e-24   3.973643e-09   2.053501e-25   96
  3.423471e-01   1.956862e-24   3.973643e-09   2.399870e-25   24
  3.429097e-01   3.130031e-24   0.000000e+00   2.402115e-25   156
  3.434714e-01   3.165241e-24   4.890638e-09   2.276457e-25   156
  3.440322e-01   4.477576e-24   3.973643e-09   4.074410e-25   48
  3.445920e-01   3.864005e-24   0.000000e+00   4.926451e-25   72
  3.451510e-01   3.301227e-24   0.000000e+00   5.396084e-25   72
  3.457090e-01   3.206523e-24   3.973643e-09   2.058066e-25   96
  3.468224e-01   2.642243e-24   0.000000e+00   2.619015e-25   48
  3.473778e-01   1.967550e-24   6.882552e-09   1.314554e-25   96
  3.479323e-01   2.399221e-24   9.990364e-09   1.394311e-25   216
  3.484859e-01   2.759252e-24   0.000000e+00   3.012527e-25   96
  3.495904e-01   3.099587e-24   0.000000e+00   2.844910e-25   96
  3.501414e-01   2.068958e-24   0.000000e+00   1.488063e-25   96
  3.512407e-01   5.984840e-24   0.000000e+00   1.570741e-24   12
  3.517891e-01   2.871844e-24   0.000000e+00   2.290908e-25   168
  3.523367e-01   2.552603e-24   0.000000e+00   1.737189e-25   96
  3.528833e-01   2.058988e-24   3.973643e-09   2.566830e-25   48
  3.534292e-01   2.553459e-24   6.488932e-09   2.443681e-25   72
  3.539742e-01   1.997141e-24   4.495664e-09   1.718048e-25   120
  3.545183e-01   2.123591e-24   7.947286e-09   9.990286e-26   192
  3.556041e-01   3.153063e-24   0.000000e+00   4.033496e-25   12
  3.561458e-01   2.165935e-24   0.000000e+00   1.504189e-25   168
  3.566867e-01   4.840680e-24   3.973643e-09   6.295296e-25   24
  3.572267e-01   2.118495e-24   0.000000e+00   1.784858e-25   72
  3.577659e-01   2.005135e-24   0.000000e+00   1.603727e-25   48
  3.583043e-01   1.596079e-24   5.619580e-09   7.995774e-26   96
  3.588419e-01   3.254246e-24   0.000000e+00   3.556460e-25   48
  3.599147e-01   4.153309e-24   5.619580e-09   4.619326e-25   24
  3.604498e-01   3.349502e-24   0.000000e+00   5.642704e-25   36
  3.609842e-01   2.360848e-24   7.078835e-09   2.147116e-25   132
  3.615178e-01   1.157619e-24   7.492773e-09   1.186283e-25   72
  3.620507e-01   2.034087e-24   0.000000e+00   1.823612e-25   24
  3.625827e-01   2.459036e-24   0.000000e+00   1.791855e-25   192
  3.631140e-01   1.778601e-24   0.000000e+00   1.227710e-25   144
  3.641741e-01   1.481294e-24   0.000000e+00   1.311118e-25   72
  3.647031e-01   2.044562e-24   0.000000e+00   2.194513e-25   72
  3.652313e-01   1.833058e-24   5.619580e-09   1.460534e-25   96
  3.657587e-01   2.560892e-24   0.000000e+00   2.257277e-25   72
  3.668112e-01   1.510433e-24   0.000000e+00   9.747541e-26   96
  3.673364e-01   1.769955e-24   0.000000e+00   1.038408e-25   144
  3.683844e-01   9.944096e-25   5.619580e-09   1.243215e-25   24
  3.689073e-01   2.179932e-24   0.000000e+00   2.082627e-25   96
  3.694295e-01   1.585185e-24   6.422377e-09   1.680689e-25   84
  3.699509e-01   1.919071e-24   0.000000e+00   1.173652e-25   96
  3.704716e-01   2.381099e-24   0.000000e+00   2.767725e-25   84
  3.709915e-01   2.547851e-24   3.973643e-09   1.750095e-25   24
  3.715108e-01   1.109208e-24   0.000000e+00   2.086878e-25   24
  3.725471e-01   1.668754e-24   0.000000e+00   2.294470e-25   72
  3.730641e-01   2.400291e-24   0.000000e+00   2.239239e-25   48
  3.736127e-01   1.610786e-24   1.248164e-04   1.199204e-25   128
  3.740961e-01   1.678218e-24   5.619580e-09   2.440211e-25   24
  3.751253e-01   1.494255e-24   5.298191e-09   1.043421e-25   144
  3.756388e-01   1.324972e-24   0.000000e+00   1.048518e-25   96
  3.771752e-01   1.657670e-24   0.000000e+00   1.104900e-25   144
  3.776859e-01   1.843655e-24   5.619580e-09   1.356557e-25   96
  3.781959e-01   1.279440e-24   7.947286e-09   9.025944e-26   96
  3.787053e-01   3.146470e-24   5.619580e-09   3.769008e-25   24
  3.792140e-01   2.185110e-24   0.000000e+00   1.486021e-25   72
  3.797219e-01   1.472978e-24   8.991328e-09   1.216608e-25   120
  3.807359e-01   1.092006e-24   5.619580e-09   9.752721e-26   48
  3.812418e-01   1.188427e-24   0.000000e+00   9.792462e-26   108
  3.817471e-01   2.276423e-24   0.000000e+00   1.931426e-25   72
  3.832590e-01   1.745174e-24   5.298191e-09   1.332256e-25   144
  3.837616e-01   2.015607e-24   5.619580e-09   2.105863e-25   48
  3.847649e-01   1.883178e-24   5.619580e-09   3.991493e-25   12
  3.855656e-01   1.828540e-24   2.449590e-04   1.340680e-25   120
  3.862650e-01   1.121899e-24   5.619580e-09   8.869885e-26   48
  3.867637e-01   8.048928e-25   5.619580e-09   8.797054e-26   24
  3.872618e-01   1.041552e-24   9.733398e-09   6.620775e-26   96
  3.877593e-01   1.104500e-24   0.000000e+00   8.992859e-26   96
  3.887523e-01   1.972760e-24   7.492773e-09   2.713241e-25   36
  3.892478e-01   1.869936e-24   0.000000e+00   1.591876e-25   48
  3.897427e-01   1.435504e-24   0.000000e+00   1.120356e-25   120
  3.902370e-01   1.763188e-24   0.000000e+00   1.195453e-25   96
  3.907307e-01   1.518168e-24   0.000000e+00   1.668866e-25   48
  3.917161e-01   1.418325e-24   0.000000e+00   1.215034e-25   96
  3.931451e-01   1.868126e-24   1.410282e-04   1.331722e-25   132
  3.936796e-01   1.647309e-24   0.000000e+00   2.204562e-25   48
  3.941690e-01   2.216227e-24   0.000000e+00   2.219537e-25   48
  3.946577e-01   1.518681e-24   0.000000e+00   1.780824e-25   72
  3.951458e-01   1.532593e-24   0.000000e+00   1.458083e-25   72
  3.956334e-01   8.539994e-25   5.619580e-09   8.618123e-26   48
  3.966066e-01   1.222121e-24   0.000000e+00   1.602352e-25   24
  3.970924e-01   1.498110e-24   5.619580e-09   1.810691e-25   48
  3.975775e-01   1.341263e-24   9.733398e-09   1.260723e-25   96
  3.980621e-01   9.239464e-25   0.000000e+00   1.212941e-25   24
  3.990294e-01   9.951508e-25   0.000000e+00   1.263574e-25   72
  3.995122e-01   9.596320e-25   0.000000e+00   9.443783e-26   48
  4.004761e-01   1.363360e-24   5.619580e-09   2.653878e-25   24
  4.009571e-01   9.518307e-25   0.000000e+00   6.142339e-26   72
  4.014376e-01   1.016169e-24   0.000000e+00   8.569843e-26   60
  4.019175e-01   1.431849e-24   5.298191e-09   1.055681e-25   72
  4.023968e-01   1.380113e-24   0.000000e+00   1.281757e-25   24
  4.028756e-01   1.240726e-24   0.000000e+00   1.053488e-25   72
  4.033538e-01   1.709795e-24   9.733398e-09   2.098257e-25   48
  4.047849e-01   1.458015e-24   7.064254e-09   1.009395e-25   108
  4.052609e-01   1.933314e-24   0.000000e+00   2.243864e-25   48
  4.057363e-01   8.937178e-25   5.619580e-09   8.621154e-26   48
  4.062111e-01   1.085235e-24   0.000000e+00   1.901794e-25   24
  4.066854e-01   1.037232e-24   7.492773e-09   9.721532e-26   72
  4.071591e-01   1.444113e-24   0.000000e+00   1.301520e-25   96
  4.085095e-01   9.948480e-25   1.651903e-04   7.602407e-26   56
  4.090485e-01   1.084881e-24   0.000000e+00   1.534281e-25   72
  4.099899e-01   1.631947e-24   0.000000e+00   2.923737e-25   24
  4.104598e-01   1.140784e-24   0.000000e+00   1.088545e-25   72
  4.109291e-01   8.012641e-25   5.619580e-09   6.890745e-26   48
  4.121469e-01   1.062176e-24   2.291567e-04   7.098955e-26   120
  4.132680e-01   1.105361e-24   5.619580e-09   1.314167e-25   48
  4.146649e-01   1.013000e-24   0.000000e+00   6.543910e-26   144
  4.160572e-01   1.162960e-24   5.619580e-09   2.212402e-25   24
  4.165203e-01   1.192298e-24   0.000000e+00   1.293512e-25   84
  4.169828e-01   1.832897e-24   0.000000e+00   2.441083e-25   24
  4.174448e-01   1.804438e-24   5.619580e-09   3.837779e-25   12
  4.179064e-01   1.778042e-24   7.947286e-09   2.916685e-25   24
  4.183674e-01   2.144498e-24   0.000000e+00   2.204111e-25   24
  4.195385e-01   1.112072e-24   2.287955e-04   6.742385e-26   132
  4.202064e-01   8.551328e-25   5.298191e-09   5.995808e-26   72
  4.206649e-01   1.132875e-24   5.619580e-09   1.673517e-25   48
  4.215803e-01   1.279538e-24   0.000000e+00   1.028277e-25   96
  4.229499e-01   1.250393e-24   0.000000e+00   2.315450e-25   24
  4.234054e-01   5.981101e-25   0.000000e+00   3.860900e-26   48
  4.238604e-01   2.140690e-24   0.000000e+00   2.315976e-25   24
  4.243149e-01   8.118509e-25   0.000000e+00   9.606484e-26   24
  4.247690e-01   1.430593e-24   0.000000e+00   1.478099e-25   24
  4.252226e-01   8.960880e-25   0.000000e+00   9.200113e-26   48
  4.256757e-01   9.754172e-25   7.947286e-09   9.684242e-26   48
  4.270320e-01   6.831331e-25   7.947286e-09   8.823147e-26   24
  4.274832e-01   8.734863e-25   0.000000e+00   8.575925e-26   24
  4.279339e-01   1.027650e-24   0.000000e+00   8.831068e-26   72
  4.288339e-01   1.076810e-24   5.619580e-09   1.490364e-25   48
  4.306282e-01   1.389422e-24   0.000000e+00   1.977190e-25   36
  4.310756e-01   1.357250e-24   5.619580e-09   1.878838e-25   48
  4.319690e-01   5.870951e-25   0.000000e+00   8.818200e-26   24
  4.324150e-01   1.141276e-24   7.492773e-09   1.279375e-25   72
  4.328606e-01   7.516009e-25   0.000000e+00   6.005027e-26   72
  4.337503e-01   1.222154e-24   0.000000e+00   1.219375e-25   24
  4.345273e-01   9.566150e-25   1.921429e-04   6.916178e-26   96
  4.355244e-01   5.677087e-25   0.000000e+00   8.965576e-26   24
  4.364087e-01   7.666858e-25   0.000000e+00   8.064747e-26   48
  4.377318e-01   1.970303e-24   0.000000e+00   3.050607e-25   24
  4.381719e-01   1.042957e-24   5.619580e-09   2.091243e-25   12
  4.386117e-01   7.363355e-25   5.619580e-09   7.664802e-26   24
