# power spectrum of phi
# redshift z=0.000000
# k              Pk             sigma(k)       sigma(Pk)      count
  2.021542e-01   4.485202e-13   5.298191e-09   4.542985e-14   72
  2.031055e-01   4.178909e-13   0.000000e+00   4.842052e-14   72
  2.040524e-01   4.309069e-13   2.980232e-09   5.302442e-14   32
  2.049949e-01   4.369409e-13   2.649095e-09   4.321918e-14   72
  2.059331e-01   4.397444e-13   3.746387e-09   4.643800e-14   144
  2.087224e-01   6.040907e-13   6.282881e-09   6.869658e-14   96
  2.096439e-01   2.476646e-13   0.000000e+00   2.433639e-14   96
  2.105614e-01   2.121778e-13   0.000000e+00   2.599017e-14   48
  2.114749e-01   2.588896e-13   0.000000e+00   3.368005e-14   72
  2.123845e-01   3.620094e-13   0.000000e+00   3.687336e-14   120
  2.132902e-01   3.583358e-13   0.000000e+00   3.116424e-14   72
  2.150901e-01   6.695394e-13   0.000000e+00   9.357621e-14   48
  2.159845e-01   2.254047e-13   4.235416e-09   2.348489e-14   78
  2.168752e-01   3.018360e-13   3.178914e-09   3.191311e-14   120
  2.177622e-01   4.089848e-13   3.973643e-09   7.759415e-14   48
  2.195255e-01   4.286626e-13   3.746387e-09   6.332912e-14   144
  2.204018e-01   4.435844e-13   3.746387e-09   3.390478e-14   144
  2.221441e-01   2.643438e-13   0.000000e+00   7.309002e-14   12
  2.230102e-01   3.224803e-13   0.000000e+00   2.907417e-14   144
  2.238729e-01   3.072144e-13   4.866699e-09   4.590240e-14   48
  2.247323e-01   3.103485e-13   3.178914e-09   3.031113e-14   120
  2.255884e-01   2.484696e-13   0.000000e+00   3.441009e-14   48
  2.264413e-01   1.479219e-13   0.000000e+00   1.868315e-14   48
  2.272910e-01   2.642112e-13   0.000000e+00   2.192180e-14   168
  2.289809e-01   2.057478e-13   0.000000e+00   2.945217e-14   48
  2.298212e-01   2.332381e-13   2.809790e-09   3.006333e-14   96
  2.306585e-01   2.801167e-13   2.809790e-09   3.281457e-14   96
  2.314927e-01   2.026707e-13   0.000000e+00   2.391913e-14   72
  2.323239e-01   2.339141e-13   2.809790e-09   3.343495e-14   48
  2.331522e-01   2.707864e-13   0.000000e+00   2.575631e-14   96
  2.339775e-01   1.070016e-13   0.000000e+00   1.150287e-14   48
  2.356194e-01   1.253319e-13   3.178914e-09   2.111521e-14   30
  2.364362e-01   3.460023e-13   2.809790e-09   4.037870e-14   96
  2.372501e-01   2.358950e-13   0.000000e+00   2.501356e-14   192
  2.380612e-01   4.342350e-13   3.973643e-09   6.445347e-14   48
  2.380612e-01   6.210907e-14   0.000000e+00   1.655650e-14   8
  2.388695e-01   4.171817e-13   2.809790e-09   8.535468e-14   24
  2.396752e-01   2.362653e-13   0.000000e+00   1.913137e-14   168
  2.404781e-01   1.998404e-13   0.000000e+00   1.920315e-14   120
  2.420760e-01   2.073118e-13   5.923557e-09   3.191071e-14   72
  2.428710e-01   1.891268e-13   3.746387e-09   1.937174e-14   144
  2.436634e-01   2.865829e-13   0.000000e+00   3.542280e-14   96
  2.444532e-01   1.463311e-13   0.000000e+00   1.813833e-14   96
  2.460253e-01   4.620465e-13   4.588368e-09   5.196502e-14   72
  2.468075e-01   1.536495e-13   3.973643e-09   1.976210e-14   96
  2.483647e-01   4.246739e-13   0.000000e+00   1.207720e-13   24
  2.491396e-01   1.864234e-13   0.000000e+00   1.462403e-14   192
  2.499122e-01   1.518086e-13   3.532127e-09   1.789236e-14   108
  2.506823e-01   1.634578e-13   0.000000e+00   2.759898e-14   24
  2.514501e-01   1.885953e-13   0.000000e+00   1.721609e-14   96
  2.522156e-01   1.214453e-13   0.000000e+00   1.547018e-14   96
  2.529787e-01   1.088536e-13   3.178914e-09   1.583416e-14   120
  2.544981e-01   1.390282e-13   0.000000e+00   1.712490e-14   48
  2.552544e-01   2.463499e-13   5.989783e-09   3.082906e-14   78
  2.560085e-01   2.554530e-13   0.000000e+00   3.009004e-14   144
  2.567603e-01   1.586486e-13   0.000000e+00   2.442283e-14   120
  2.575100e-01   7.907609e-14   4.866699e-09   1.583203e-14   24
  2.582575e-01   2.268337e-13   0.000000e+00   3.263257e-14   168
  2.590028e-01   2.874448e-13   0.000000e+00   4.113881e-14   144
  2.604871e-01   1.461422e-13   4.866699e-09   3.260247e-14   24
  2.612261e-01   2.723968e-13   0.000000e+00   4.840621e-14   48
  2.619630e-01   1.955793e-13   2.809790e-09   2.094679e-14   96
  2.626978e-01   2.765299e-13   0.000000e+00   4.444358e-14   120
  2.634306e-01   9.935307e-14   0.000000e+00   9.105974e-15   72
  2.641613e-01   1.014940e-13   4.495664e-09   7.963603e-15   120
  2.648900e-01   1.841771e-13   0.000000e+00   1.932736e-14   144
  2.663415e-01   1.216951e-13   0.000000e+00   2.098674e-14   48
  2.670642e-01   1.119387e-13   5.619580e-09   8.865543e-15   192
  2.677851e-01   1.710858e-13   0.000000e+00   1.621327e-14   144
  2.685040e-01   1.667443e-13   0.000000e+00   3.818839e-14   48
  2.699360e-01   1.399151e-13   0.000000e+00   1.514178e-14   192
  2.706492e-01   6.337490e-14   0.000000e+00   1.016187e-14   48
  2.720699e-01   3.620291e-14   2.980232e-09   6.338827e-15   8
  2.727775e-01   7.879287e-14   3.973643e-09   8.491879e-15   48
  2.734833e-01   1.240542e-13   8.991328e-09   1.295299e-14   240
  2.741872e-01   1.324407e-13   0.000000e+00   1.469068e-14   96
  2.748894e-01   1.027582e-13   3.532127e-09   1.599683e-14   54
  2.755897e-01   1.592785e-13   0.000000e+00   2.767840e-14   120
  2.762883e-01   2.105739e-13   3.178914e-09   2.985060e-14   120
  2.776802e-01   1.388116e-13   0.000000e+00   2.144503e-14   84
  2.783735e-01   1.646324e-13   0.000000e+00   1.994669e-14   144
  2.790651e-01   7.455939e-14   3.746387e-09   1.054238e-14   72
  2.797550e-01   9.771289e-14   0.000000e+00   1.294238e-14   96
  2.804432e-01   1.801663e-13   0.000000e+00   3.703447e-14   48
  2.811298e-01   1.577919e-13   0.000000e+00   3.334366e-14   96
  2.818146e-01   1.105885e-13   4.495664e-09   1.213370e-14   240
  2.831793e-01   9.272136e-14   3.973643e-09   1.898578e-14   24
  2.838592e-01   1.178651e-13   0.000000e+00   1.217683e-14   240
  2.845375e-01   7.742289e-14   5.619580e-09   9.727360e-15   96
  2.852142e-01   5.746121e-14   0.000000e+00   6.584186e-15   72
  2.858892e-01   1.382886e-13   3.746387e-09   2.556286e-14   72
  2.865627e-01   1.205358e-13   0.000000e+00   1.323276e-14   96
  2.872346e-01   1.302826e-13   0.000000e+00   1.377176e-14   72
  2.885737e-01   1.297035e-13   0.000000e+00   1.753862e-14   96
  2.892409e-01   5.626463e-14   3.973643e-09   5.329176e-15   96
  2.899066e-01   5.222256e-14   7.786718e-09   4.406508e-15   120
  2.905708e-01   7.183667e-14   3.973643e-09   1.241589e-14   96
  2.918946e-01   1.389690e-13   0.000000e+00   1.473388e-14   192
  2.925542e-01   1.228931e-13   3.746387e-09   1.050910e-14   144
  2.938691e-01   5.220352e-14   0.000000e+00   6.008954e-15   48
  2.945243e-01   8.945937e-14   6.229375e-09   1.094967e-14   150
  2.951781e-01   1.106544e-13   5.619580e-09   1.683800e-14   96
  2.958304e-01   1.309946e-13   7.108269e-09   2.329154e-14   120
  2.964813e-01   1.137760e-13   0.000000e+00   2.355075e-14   48
  2.971308e-01   1.246728e-13   5.506041e-09   2.307742e-14   120
  2.977788e-01   1.043059e-13   0.000000e+00   1.015095e-14   240
  2.990707e-01   1.370987e-13   3.973643e-09   2.357963e-14   24
  2.997146e-01   1.292880e-13   0.000000e+00   1.593053e-14   144
  3.003570e-01   7.069072e-14   7.064254e-09   8.909566e-15   216
  3.009981e-01   2.442869e-13   0.000000e+00   3.780565e-14   48
  3.016379e-01   6.826473e-14   0.000000e+00   7.722593e-15   72
  3.022763e-01   7.225900e-14   0.000000e+00   6.305239e-15   144
  3.029133e-01   1.452465e-13   0.000000e+00   1.841493e-14   96
  3.048165e-01   8.346093e-14   0.000000e+00   8.347641e-15   144
  3.054482e-01   8.005520e-14   0.000000e+00   8.985054e-15   132
  3.060786e-01   6.739935e-14   0.000000e+00   1.137020e-14   104
  3.067078e-01   3.497868e-14   3.746387e-09   4.108895e-15   72
  3.073356e-01   7.900087e-14   6.422377e-09   8.017761e-15   168
  3.079622e-01   4.307753e-14   0.000000e+00   4.718158e-15   144
  3.092116e-01   6.250910e-14   0.000000e+00   6.971670e-15   96
  3.098343e-01   4.596811e-14   0.000000e+00   4.230408e-15   144
  3.104559e-01   8.424050e-14   0.000000e+00   1.000466e-14   144
  3.110762e-01   6.121554e-14   9.082613e-09   5.520913e-15   168
  3.123131e-01   2.239486e-14   0.000000e+00   2.391459e-15   48
  3.129297e-01   7.709784e-14   3.973643e-09   7.565895e-15   192
  3.141593e-01   2.981836e-13   0.000000e+00   1.309364e-13   3
  3.147723e-01   6.936174e-14   5.994218e-09   9.361938e-15   180
  3.153841e-01   7.322064e-14   0.000000e+00   1.213497e-14   84
  3.159947e-01   6.649577e-14   5.619580e-09   1.241036e-14   96
  3.166041e-01   8.021659e-14   0.000000e+00   1.409824e-14   84
  3.172124e-01   7.515970e-14   6.882552e-09   9.650100e-15   192
  3.178195e-01   8.357658e-14   0.000000e+00   1.503885e-14   72
  3.190302e-01   6.415065e-14   6.422377e-09   1.182352e-14   84
  3.196339e-01   1.236745e-13   0.000000e+00   1.566840e-14   84
  3.202364e-01   6.279861e-14   0.000000e+00   7.225833e-15   216
  3.208378e-01   2.182035e-14   0.000000e+00   4.048744e-15   48
  3.214381e-01   5.344929e-14   0.000000e+00   1.362670e-14   24
  3.220372e-01   6.032372e-14   0.000000e+00   7.726049e-15   240
  3.226352e-01   3.964273e-14   0.000000e+00   3.359323e-15   192
  3.238280e-01   3.971097e-14   0.000000e+00   1.060587e-14   36
  3.244227e-01   1.345323e-13   0.000000e+00   2.800222e-14   72
  3.250163e-01   4.580941e-14   0.000000e+00   6.665364e-15   132
  3.256089e-01   6.409718e-14   0.000000e+00   6.528035e-15   120
  3.262004e-01   1.101474e-13   0.000000e+00   2.331965e-14   72
  3.267908e-01   4.559048e-14   0.000000e+00   4.263863e-15   72
  3.273801e-01   5.677938e-14   1.015467e-08   4.823841e-15   168
  3.285556e-01   1.552899e-14   0.000000e+00   1.685467e-15   48
  3.291418e-01   4.739202e-14   6.477696e-09   5.770474e-15   204
  3.297269e-01   7.697589e-14   0.000000e+00   1.234310e-14   72
  3.303111e-01   4.705760e-14   0.000000e+00   7.443163e-15   72
  3.314762e-01   4.535552e-14   0.000000e+00   6.156357e-15   168
  3.320572e-01   3.396262e-14   3.746387e-09   3.144133e-15   144
  3.332162e-01   3.999168e-14   0.000000e+00   4.926607e-15   24
  3.337942e-01   3.014131e-14   3.973643e-09   3.490229e-15   96
  3.343712e-01   4.236319e-14   0.000000e+00   3.763385e-15   192
  3.349472e-01   2.589463e-14   0.000000e+00   2.853548e-15   72
  3.355222e-01   6.447927e-14   5.298191e-09   1.536012e-14   36
  3.360963e-01   3.708453e-14   7.865773e-09   3.707660e-15   168
  3.366693e-01   2.008287e-14   0.000000e+00   1.647352e-15   120
  3.378125e-01   4.246666e-14   6.882552e-09   4.489018e-15   96
  3.383827e-01   3.630429e-14   0.000000e+00   3.431280e-15   144
  3.389519e-01   6.668345e-14   0.000000e+00   8.256125e-15   48
  3.395201e-01   2.493273e-14   1.059638e-08   3.085607e-15   144
  3.400874e-01   2.118487e-14   0.000000e+00   2.797778e-15   56
  3.406537e-01   3.063205e-14   5.298191e-09   5.126822e-15   72
  3.412191e-01   1.457178e-14   3.973643e-09   2.081172e-15   96
  3.423471e-01   1.803153e-14   3.973643e-09   2.096702e-15   24
  3.429097e-01   2.702136e-14   0.000000e+00   2.968064e-15   156
  3.434714e-01   3.996411e-14   4.890638e-09   4.137103e-15   156
  3.440322e-01   4.919216e-14   3.973643e-09   6.130773e-15   48
  3.445920e-01   3.559951e-14   0.000000e+00   7.259064e-15   72
  3.451510e-01   4.775264e-14   0.000000e+00   1.135148e-14   72
  3.457090e-01   2.824240e-14   3.973643e-09   2.341497e-15   96
  3.468224e-01   3.395656e-14   0.000000e+00   4.523366e-15   48
  3.473778e-01   1.889247e-14   6.882552e-09   1.784031e-15   96
  3.479323e-01   2.324465e-14   9.990364e-09   2.297592e-15   216
  3.484859e-01   2.099920e-14   0.000000e+00   2.378258e-15   96
  3.495904e-01   2.400898e-14   0.000000e+00   2.541258e-15   96
  3.501414e-01   1.478581e-14   0.000000e+00   1.646277e-15   96
  3.512407e-01   3.081226e-14   0.000000e+00   6.610840e-15   12
  3.517891e-01   2.739820e-14   0.000000e+00   2.400010e-15   168
  3.523367e-01   2.519731e-14   0.000000e+00   2.942510e-15   96
  3.528833e-01   1.461057e-14   3.973643e-09   2.317508e-15   48
  3.534292e-01   2.654749e-14   6.488932e-09   4.654176e-15   72
  3.539742e-01   1.826446e-14   4.495664e-09   2.018388e-15   120
  3.545183e-01   1.796014e-14   7.947286e-09   1.486875e-15   192
  3.556041e-01   1.759721e-14   0.000000e+00   3.087987e-15   12
  3.561458e-01   2.328806e-14   0.000000e+00   2.297876e-15   168
  3.566867e-01   3.022614e-14   3.973643e-09   5.585144e-15   24
  3.572267e-01   1.522348e-14   0.000000e+00   2.127875e-15   72
  3.577659e-01   1.771348e-14   0.000000e+00   2.861153e-15   48
  3.583043e-01   1.443250e-14   5.619580e-09   1.541359e-15   96
  3.588419e-01   2.343069e-14   0.000000e+00   2.588505e-15   48
  3.599147e-01   4.999078e-14   5.619580e-09   9.055471e-15   24
  3.604498e-01   2.222652e-14   0.000000e+00   5.024787e-15   36
  3.609842e-01   2.303193e-14   7.078835e-09   2.235647e-15   132
  3.615178e-01   1.576461e-14   7.492773e-09   2.864809e-15   72
  3.620507e-01   1.631638e-14   0.000000e+00   1.645709e-15   24
  3.625827e-01   1.985215e-14   0.000000e+00   2.015003e-15   192
  3.631140e-01   1.622717e-14   0.000000e+00   1.445790e-15   144
  3.641741e-01   1.268667e-14   0.000000e+00   1.380886e-15   72
  3.647031e-01   2.444252e-14   0.000000e+00   3.889466e-15   72
  3.652313e-01   2.409859e-14   5.619580e-09   3.560101e-15   96
  3.657587e-01   2.062090e-14   0.000000e+00   2.353340e-15   72
  3.668112e-01   1.364175e-14   0.000000e+00   1.399609e-15   96
  3.673364e-01   1.660345e-14   0.000000e+00   1.295451e-15   144
  3.683844e-01   7.853017e-15   5.619580e-09   1.397043e-15   24
  3.689073e-01   1.496690e-14   0.000000e+00   1.796332e-15   96
  3.694295e-01   1.448838e-14   6.422377e-09   1.682121e-15   84
  3.699509e-01   2.104561e-14   0.000000e+00   1.897847e-15   96
  3.704716e-01   2.093099e-14   0.000000e+00   1.995050e-15   84
  3.709915e-01   2.959239e-14   3.973643e-09   2.750930e-15   24
  3.715108e-01   9.621218e-15   0.000000e+00   1.421951e-15   24
  3.725471e-01   1.820309e-14   0.000000e+00   2.997302e-15   72
  3.730641e-01   1.836944e-14   0.000000e+00   2.594856e-15   48
  3.736127e-01   1.219679e-14   1.248164e-04   9.681620e-16   128
  3.740961e-01   1.564646e-14   5.619580e-09   3.553028e-15   24
  3.751253e-01   1.324002e-14   5.298191e-09   1.289257e-15   144
  3.756388e-01   1.291300e-14   0.000000e+00   1.545656e-15   96
  3.771752e-01   1.231297e-14   0.000000e+00   1.294973e-15   144
  3.776859e-01   1.329736e-14   5.619580e-09   1.463284e-15   96
  3.781959e-01   1.086154e-14   7.947286e-09   1.008367e-15   96
  3.787053e-01   2.495359e-14   5.619580e-09   4.862654e-15   24
  3.792140e-01   2.495851e-14   0.000000e+00   4.014864e-15   72
  3.797219e-01   1.348078e-14   8.991328e-09   1.113598e-15   120
  3.807359e-01   1.048704e-14   5.619580e-09   1.238274e-15   48
  3.812418e-01   8.646979e-15   0.000000e+00   9.215124e-16   108
  3.817471e-01   2.635601e-14   0.000000e+00   2.855721e-15   72
  3.832590e-01   1.559313e-14   5.298191e-09   1.456411e-15   144
  3.837616e-01   1.382243e-14   5.619580e-09   1.617248e-15   48
  3.847649e-01   1.065079e-14   5.619580e-09   2.649521e-15   12
  3.855656e-01   1.495454e-14   2.449590e-04   1.646781e-15   120
  3.862650e-01   9.191736e-15   5.619580e-09   1.367992e-15   48
  3.867637e-01   5.548977e-15   5.619580e-09   8.035260e-16   24
  3.872618e-01   9.513358e-15   9.733398e-09   8.668220e-16   96
  3.877593e-01   6.771164e-15   0.000000e+00   8.909071e-16   96
  3.887523e-01   1.407192e-14   7.492773e-09   2.068149e-15   36
  3.892478e-01   1.334457e-14   0.000000e+00   1.638453e-15   48
  3.897427e-01   1.076470e-14   0.000000e+00   8.714208e-16   120
  3.902370e-01   1.273571e-14   0.000000e+00   1.037249e-15   96
  3.907307e-01   1.100660e-14   0.000000e+00   1.768186e-15   48
  3.917161e-01   7.864459e-15   0.000000e+00   6.560610e-16   96
  3.931451e-01   1.216084e-14   1.410282e-04   1.061386e-15   132
  3.936796e-01   1.209874e-14   0.000000e+00   2.436158e-15   48
  3.941690e-01   1.309876e-14   0.000000e+00   1.489961e-15   48
  3.946577e-01   9.373823e-15   0.000000e+00   1.500902e-15   72
  3.951458e-01   1.026894e-14   0.000000e+00   1.311717e-15   72
  3.956334e-01   5.100796e-15   5.619580e-09   6.136830e-16   48
  3.966066e-01   1.325055e-14   0.000000e+00   2.794054e-15   24
  3.970924e-01   9.958444e-15   5.619580e-09   2.134224e-15   48
  3.975775e-01   1.005064e-14   9.733398e-09   8.924874e-16   96
  3.980621e-01   5.834949e-15   0.000000e+00   1.163529e-15   24
  3.990294e-01   1.073743e-14   0.000000e+00   2.115484e-15   72
  3.995122e-01   6.370810e-15   0.000000e+00   9.236848e-16   48
  4.004761e-01   2.294954e-14   5.619580e-09   3.768545e-15   24
  4.009571e-01   6.786368e-15   0.000000e+00   6.854000e-16   72
  4.014376e-01   7.790682e-15   0.000000e+00   9.649887e-16   60
  4.019175e-01   1.076508e-14   5.298191e-09   1.303839e-15   72
  4.023968e-01   9.699288e-15   0.000000e+00   1.585919e-15   24
  4.028756e-01   7.210665e-15   0.000000e+00   1.019054e-15   72
  4.033538e-01   1.421124e-14   9.733398e-09   1.251302e-15   48
  4.047849e-01   9.629123e-15   7.064254e-09   9.436484e-16   108
  4.052609e-01   1.283452e-14   0.000000e+00   1.877709e-15   48
  4.057363e-01   4.396955e-15   5.619580e-09   4.612727e-16   48
  4.062111e-01   4.922884e-15   0.000000e+00   9.888742e-16   24
  4.066854e-01   7.911615e-15   7.492773e-09   9.998927e-16   72
  4.071591e-01   1.053136e-14   0.000000e+00   1.019493e-15   96
  4.085095e-01   7.894550e-15   1.651903e-04   1.135763e-15   56
  4.090485e-01   7.527483e-15   0.000000e+00   1.240237e-15   72
  4.099899e-01   5.638654e-15   0.000000e+00   1.305596e-15   24
  4.104598e-01   9.382193e-15   0.000000e+00   1.170958e-15   72
  4.109291e-01   4.486359e-15   5.619580e-09   5.116684e-16   48
  4.121469e-01   6.634668e-15   2.291567e-04   8.701172e-16   120
  4.132680e-01   8.161568e-15   5.619580e-09   1.210454e-15   48
  4.146649e-01   5.921256e-15   0.000000e+00   4.820807e-16   144
  4.160572e-01   9.159778e-15   5.619580e-09   1.778404e-15   24
  4.165203e-01   6.610465e-15   0.000000e+00   6.958975e-16   84
  4.169828e-01   1.481378e-14   0.000000e+00   2.654485e-15   24
  4.174448e-01   4.221289e-15   5.619580e-09   1.364794e-15   12
  4.179064e-01   1.519674e-14   7.947286e-09   2.452911e-15   24
  4.183674e-01   1.246709e-14   0.000000e+00   2.567818e-15   24
  4.195385e-01   5.660406e-15   2.287955e-04   5.982340e-16   132
  4.202064e-01   6.478977e-15   5.298191e-09   8.889078e-16   72
  4.206649e-01   4.393939e-15   5.619580e-09   4.200198e-16   48
  4.215803e-01   8.260449e-15   0.000000e+00   1.087339e-15   96
  4.229499e-01   6.841549e-15   0.000000e+00   1.078991e-15   24
  4.234054e-01   3.522221e-15   0.000000e+00   6.042682e-16   48
  4.238604e-01   1.091117e-14   0.000000e+00   1.930151e-15   24
  4.243149e-01   3.624839e-15   0.000000e+00   8.029891e-16   24
  4.247690e-01   5.648480e-15   0.000000e+00   1.366476e-15   24
  4.252226e-01   3.593668e-15   0.000000e+00   5.903367e-16   48
  4.256757e-01   5.467157e-15   7.947286e-09   7.519852e-16   48
  4.270320e-01   5.522674e-15   7.947286e-09   1.059416e-15   24
  4.274832e-01   7.812041e-15   0.000000e+00   1.570417e-15   24
  4.279339e-01   5.611682e-15   0.000000e+00   6.228754e-16   72
  4.288339e-01   9.203474e-15   5.619580e-09   2.028859e-15   48
  4.306282e-01   5.367977e-15   0.000000e+00   7.436938e-16   36
  4.310756e-01   7.670147e-15   5.619580e-09   1.315858e-15   48
  4.319690e-01   3.440844e-15   0.000000e+00   6.733433e-16   24
  4.324150e-01   6.951845e-15   7.492773e-09   9.566267e-16   72
  4.328606e-01   4.601056e-15   0.000000e+00   6.800347e-16   72
  4.337503e-01   6.710368e-15   0.000000e+00   1.514696e-15   24
  4.345273e-01   4.290012e-15   1.921429e-04   5.104961e-16   96
  4.355244e-01   4.111984e-15   0.000000e+00   7.794067e-16   24
  4.364087e-01   3.157220e-15   0.000000e+00   5.773715e-16   48
  4.377318e-01   7.601480e-15   0.000000e+00   1.118303e-15   24
  4.381719e-01   2.887932e-15   5.619580e-09   9.559192e-16   12
  4.386117e-01   5.129138e-15   5.619580e-09   1.262762e-15   24
