# power spectrum of chi
# redshift z=0.000000
# k              Pk             sigma(k)       sigma(Pk)      count
  1.788829e-01   1.157462e-22   0.000000e+00   1.047687e-23   72
  1.799573e-01   1.294144e-22   0.000000e+00   1.957746e-23   48
  1.810253e-01   9.619312e-23   0.000000e+00   1.228420e-23   48
  1.820871e-01   8.927580e-23   4.495664e-09   8.701914e-24   120
  1.841922e-01   9.871290e-23   2.809790e-09   1.468303e-23   24
  1.852358e-01   9.486290e-23   2.649095e-09   9.029432e-24   144
  1.862735e-01   7.877445e-23   3.178914e-09   5.946487e-24   120
  1.873055e-01   7.040486e-23   2.809790e-09   8.395672e-24   48
  1.893526e-01   6.474615e-23   2.809790e-09   6.939142e-24   48
  1.903679e-01   5.503223e-23   2.809790e-09   6.326670e-24   96
  1.923825e-01   4.860603e-23   2.809790e-09   9.851546e-24   24
  1.933819e-01   7.142948e-23   0.000000e+00   9.119879e-24   48
  1.943761e-01   7.873263e-23   3.532127e-09   6.346016e-24   108
  1.953653e-01   6.848511e-23   0.000000e+00   6.183303e-24   72
  1.963495e-01   4.962160e-23   0.000000e+00   5.858095e-24   30
  1.973288e-01   7.097324e-23   0.000000e+00   5.748188e-24   168
  1.983033e-01   8.571732e-23   0.000000e+00   9.116585e-24   48
  2.002380e-01   6.623315e-23   0.000000e+00   9.884488e-24   72
  2.011984e-01   6.977024e-23   0.000000e+00   6.783786e-24   96
  2.021542e-01   8.032702e-23   5.298191e-09   6.959614e-24   72
  2.031055e-01   6.464440e-23   0.000000e+00   5.861788e-24   72
  2.040524e-01   6.030863e-23   2.980232e-09   6.787767e-24   32
  2.049949e-01   7.216722e-23   2.649095e-09   7.970261e-24   72
  2.059331e-01   5.626602e-23   3.746387e-09   4.482856e-24   144
  2.087224e-01   5.723985e-23   6.282881e-09   5.583531e-24   96
  2.096439e-01   3.817421e-23   0.000000e+00   3.014684e-24   96
  2.105614e-01   3.531729e-23   0.000000e+00   4.422832e-24   48
  2.114749e-01   3.776060e-23   0.000000e+00   4.176207e-24   72
  2.123845e-01   5.348093e-23   0.000000e+00   4.667698e-24   120
  2.132902e-01   4.005604e-23   0.000000e+00   4.852342e-24   72
  2.150901e-01   5.860970e-23   0.000000e+00   6.206657e-24   48
  2.159845e-01   4.425553e-23   4.235416e-09   4.622046e-24   78
  2.168752e-01   3.993817e-23   3.178914e-09   3.766587e-24   120
  2.177622e-01   3.802016e-23   3.973643e-09   4.317770e-24   48
  2.195255e-01   4.566674e-23   3.746387e-09   3.622121e-24   144
  2.204018e-01   4.315145e-23   3.746387e-09   3.154846e-24   144
  2.221441e-01   3.064350e-23   0.000000e+00   4.912931e-24   12
  2.230102e-01   3.767796e-23   0.000000e+00   3.619353e-24   144
  2.238729e-01   3.639476e-23   4.866699e-09   6.795189e-24   48
  2.247323e-01   3.584649e-23   3.178914e-09   3.037622e-24   120
  2.255884e-01   3.132685e-23   0.000000e+00   3.411544e-24   48
  2.264413e-01   3.806312e-23   0.000000e+00   4.982673e-24   48
  2.272910e-01   3.251149e-23   0.000000e+00   2.202781e-24   168
  2.289809e-01   3.433461e-23   0.000000e+00   3.680153e-24   48
  2.298212e-01   4.146766e-23   2.809790e-09   3.417144e-24   96
  2.306585e-01   3.547747e-23   2.809790e-09   3.459125e-24   96
  2.314927e-01   2.757583e-23   0.000000e+00   2.986410e-24   72
  2.323239e-01   4.623985e-23   2.809790e-09   6.379505e-24   48
  2.331522e-01   3.874940e-23   0.000000e+00   3.520375e-24   96
  2.339775e-01   2.077541e-23   0.000000e+00   2.399081e-24   48
  2.356194e-01   1.910766e-23   3.178914e-09   2.517241e-24   30
  2.364362e-01   3.178255e-23   2.809790e-09   2.537069e-24   96
  2.372501e-01   3.060383e-23   0.000000e+00   1.839564e-24   192
  2.380612e-01   2.787720e-23   3.973643e-09   4.557416e-24   48
  2.380612e-01   2.124014e-23   0.000000e+00   4.514232e-24   8
  2.388695e-01   3.255953e-23   2.809790e-09   6.052976e-24   24
  2.396752e-01   3.272553e-23   0.000000e+00   2.812097e-24   168
  2.404781e-01   2.448590e-23   0.000000e+00   2.016363e-24   120
  2.420760e-01   2.288297e-23   5.923557e-09   2.228261e-24   72
  2.428710e-01   3.052198e-23   3.746387e-09   2.559403e-24   144
  2.436634e-01   2.637989e-23   0.000000e+00   2.396766e-24   96
  2.444532e-01   2.243364e-23   0.000000e+00   2.731143e-24   96
  2.460253e-01   3.230053e-23   4.588368e-09   2.833008e-24   72
  2.468075e-01   2.907412e-23   3.973643e-09   3.387012e-24   96
  2.483647e-01   3.248635e-23   0.000000e+00   9.670886e-24   24
  2.491396e-01   1.995026e-23   0.000000e+00   1.157624e-24   192
  2.499122e-01   2.025220e-23   3.532127e-09   2.246897e-24   108
  2.506823e-01   2.620619e-23   0.000000e+00   6.257914e-24   24
  2.514501e-01   2.499414e-23   0.000000e+00   2.314193e-24   96
  2.522156e-01   2.003897e-23   0.000000e+00   2.265563e-24   96
  2.529787e-01   1.619827e-23   3.178914e-09   1.778028e-24   120
  2.544981e-01   2.590400e-23   0.000000e+00   3.582449e-24   48
  2.552544e-01   2.541762e-23   5.989783e-09   2.497065e-24   78
  2.560085e-01   2.492820e-23   0.000000e+00   2.034485e-24   144
  2.567603e-01   1.820374e-23   0.000000e+00   1.963672e-24   120
  2.575100e-01   2.129572e-23   4.866699e-09   6.183109e-24   24
  2.582575e-01   2.179534e-23   0.000000e+00   1.473537e-24   168
  2.590028e-01   2.881670e-23   0.000000e+00   2.611653e-24   144
  2.604871e-01   2.733243e-23   4.866699e-09   4.621391e-24   24
  2.612261e-01   2.425034e-23   0.000000e+00   3.944800e-24   48
  2.619630e-01   1.867878e-23   2.809790e-09   2.147016e-24   96
  2.626978e-01   1.637144e-23   0.000000e+00   1.414570e-24   120
  2.634306e-01   1.535938e-23   0.000000e+00   1.741404e-24   72
  2.641613e-01   1.902705e-23   4.495664e-09   1.646429e-24   120
  2.648900e-01   1.819780e-23   0.000000e+00   1.475865e-24   144
  2.663415e-01   2.087900e-23   0.000000e+00   5.463845e-24   48
  2.670642e-01   1.763900e-23   5.619580e-09   1.325873e-24   192
  2.677851e-01   1.949887e-23   0.000000e+00   1.412465e-24   144
  2.685040e-01   1.688978e-23   0.000000e+00   2.682917e-24   48
  2.699360e-01   1.756469e-23   0.000000e+00   1.175969e-24   192
  2.706492e-01   1.646989e-23   0.000000e+00   2.486765e-24   48
  2.720699e-01   9.484187e-24   2.980232e-09   2.809706e-24   8
  2.727775e-01   1.397554e-23   3.973643e-09   2.096921e-24   48
  2.734833e-01   1.485643e-23   8.991328e-09   1.247797e-24   240
  2.741872e-01   1.580797e-23   0.000000e+00   1.470294e-24   96
  2.748894e-01   1.613980e-23   3.532127e-09   1.717512e-24   54
  2.755897e-01   1.223059e-23   0.000000e+00   9.192344e-25   120
  2.762883e-01   1.254069e-23   3.178914e-09   1.046033e-24   120
  2.776802e-01   1.278454e-23   0.000000e+00   1.125516e-24   84
  2.783735e-01   1.352392e-23   0.000000e+00   9.518541e-25   144
  2.790651e-01   1.520350e-23   3.746387e-09   1.519951e-24   72
  2.797550e-01   1.387239e-23   0.000000e+00   1.292061e-24   96
  2.804432e-01   1.651538e-23   0.000000e+00   2.125018e-24   48
  2.811298e-01   1.155947e-23   0.000000e+00   1.167172e-24   96
  2.818146e-01   1.278619e-23   4.495664e-09   9.523572e-25   240
  2.831793e-01   1.225706e-23   3.973643e-09   1.966406e-24   24
  2.838592e-01   1.150121e-23   0.000000e+00   8.706734e-25   240
  2.845375e-01   1.012646e-23   5.619580e-09   8.922778e-25   96
  2.852142e-01   1.209494e-23   0.000000e+00   1.398377e-24   72
  2.858892e-01   1.631104e-23   3.746387e-09   1.744253e-24   72
  2.865627e-01   1.643830e-23   0.000000e+00   1.493222e-24   96
  2.872346e-01   1.562103e-23   0.000000e+00   1.621890e-24   72
  2.885737e-01   1.363955e-23   0.000000e+00   1.465367e-24   96
  2.892409e-01   9.567758e-24   3.973643e-09   9.939363e-25   96
  2.899066e-01   8.125439e-24   7.786718e-09   6.945080e-25   120
  2.905708e-01   1.084737e-23   3.973643e-09   1.038146e-24   96
  2.918946e-01   1.069609e-23   0.000000e+00   6.685006e-25   192
  2.925542e-01   1.532562e-23   3.746387e-09   1.173793e-24   144
  2.938691e-01   1.288469e-23   0.000000e+00   1.288548e-24   48
  2.945243e-01   1.138983e-23   6.229375e-09   1.240187e-24   150
  2.951781e-01   1.053078e-23   5.619580e-09   8.842214e-25   96
  2.958304e-01   8.702541e-24   7.108269e-09   7.092343e-25   120
  2.964813e-01   1.312019e-23   0.000000e+00   2.105798e-24   48
  2.971308e-01   1.223237e-23   5.506041e-09   1.521468e-24   120
  2.977788e-01   1.205310e-23   0.000000e+00   8.890157e-25   240
  2.990707e-01   1.645166e-23   3.973643e-09   3.132746e-24   24
  2.997146e-01   1.310494e-23   0.000000e+00   1.329401e-24   144
  3.003570e-01   9.356839e-24   7.064254e-09   7.016011e-25   216
  3.009981e-01   2.042800e-23   0.000000e+00   3.662073e-24   48
  3.016379e-01   1.111924e-23   0.000000e+00   1.674661e-24   72
  3.022763e-01   8.656903e-24   0.000000e+00   6.254759e-25   144
  3.029133e-01   9.539884e-24   0.000000e+00   1.178641e-24   96
  3.048165e-01   1.287827e-23   0.000000e+00   1.196989e-24   144
  3.054482e-01   8.892970e-24   0.000000e+00   8.248511e-25   132
  3.060786e-01   7.868086e-24   0.000000e+00   8.037578e-25   104
  3.067078e-01   8.342221e-24   3.746387e-09   9.032014e-25   72
  3.073356e-01   9.770390e-24   6.422377e-09   8.628152e-25   168
  3.079622e-01   7.905813e-24   0.000000e+00   6.055213e-25   144
  3.092116e-01   1.011982e-23   0.000000e+00   8.303335e-25   96
  3.098343e-01   6.655659e-24   0.000000e+00   6.018727e-25   144
  3.104559e-01   1.118916e-23   0.000000e+00   1.042360e-24   144
  3.110762e-01   9.574265e-24   9.082613e-09   7.384360e-25   168
  3.123131e-01   5.894050e-24   0.000000e+00   9.214676e-25   48
  3.129297e-01   1.130242e-23   3.973643e-09   9.429450e-25   192
  3.141593e-01   1.363790e-23   0.000000e+00   7.517890e-24   3
  3.147723e-01   7.929045e-24   5.994218e-09   5.111827e-25   180
  3.153841e-01   8.002793e-24   0.000000e+00   6.802761e-25   84
  3.159947e-01   8.174241e-24   5.619580e-09   7.783475e-25   96
  3.166041e-01   8.817545e-24   0.000000e+00   1.021997e-24   84
  3.172124e-01   1.015225e-23   6.882552e-09   8.644386e-25   192
  3.178195e-01   1.275416e-23   0.000000e+00   1.435845e-24   72
  3.190302e-01   8.594972e-24   6.422377e-09   8.537529e-25   84
  3.196339e-01   1.319860e-23   0.000000e+00   1.587635e-24   84
  3.202364e-01   7.956069e-24   0.000000e+00   5.827316e-25   216
  3.208378e-01   4.991308e-24   0.000000e+00   7.574358e-25   48
  3.214381e-01   1.197805e-23   0.000000e+00   3.167052e-24   24
  3.220372e-01   7.817838e-24   0.000000e+00   5.371430e-25   240
  3.226352e-01   6.590601e-24   0.000000e+00   4.795023e-25   192
  3.238280e-01   6.293072e-24   0.000000e+00   8.496566e-25   36
  3.244227e-01   1.178206e-23   0.000000e+00   1.885634e-24   72
  3.250163e-01   6.471788e-24   0.000000e+00   9.011330e-25   132
  3.256089e-01   8.785169e-24   0.000000e+00   8.020567e-25   120
  3.262004e-01   1.035306e-23   0.000000e+00   1.365461e-24   72
  3.267908e-01   5.968815e-24   0.000000e+00   9.074215e-25   72
  3.273801e-01   8.413810e-24   1.015467e-08   7.058080e-25   168
  3.285556e-01   4.299284e-24   0.000000e+00   5.407110e-25   48
  3.291418e-01   7.522658e-24   6.477696e-09   7.318035e-25   204
  3.297269e-01   1.154085e-23   0.000000e+00   1.335840e-24   72
  3.303111e-01   6.876155e-24   0.000000e+00   8.066988e-25   72
  3.314762e-01   6.622624e-24   0.000000e+00   7.103789e-25   168
  3.320572e-01   7.692803e-24   3.746387e-09   6.973001e-25   144
  3.332162e-01   5.019396e-24   0.000000e+00   1.114886e-24   24
  3.337942e-01   5.210723e-24   3.973643e-09   4.980852e-25   96
  3.343712e-01   7.825872e-24   0.000000e+00   5.711922e-25   192
  3.349472e-01   6.455911e-24   0.000000e+00   7.790819e-25   72
  3.355222e-01   6.571041e-24   5.298191e-09   1.137836e-24   36
  3.360963e-01   5.765233e-24   7.865773e-09   4.782584e-25   168
  3.366693e-01   5.021920e-24   0.000000e+00   4.408627e-25   120
  3.378125e-01   6.020272e-24   6.882552e-09   8.312865e-25   96
  3.383827e-01   5.573751e-24   0.000000e+00   4.139965e-25   144
  3.389519e-01   9.838308e-24   0.000000e+00   1.420302e-24   48
  3.395201e-01   5.884358e-24   1.059638e-08   5.301189e-25   144
  3.400874e-01   4.084357e-24   0.000000e+00   6.055529e-25   56
  3.406537e-01   5.065702e-24   5.298191e-09   5.114630e-25   72
  3.412191e-01   4.091153e-24   3.973643e-09   4.205462e-25   96
  3.423471e-01   4.229929e-24   3.973643e-09   5.108062e-25   24
  3.429097e-01   5.872032e-24   0.000000e+00   4.905081e-25   156
  3.434714e-01   7.011358e-24   4.890638e-09   5.289642e-25   156
  3.440322e-01   8.802614e-24   3.973643e-09   1.320693e-24   48
  3.445920e-01   5.791026e-24   0.000000e+00   1.121369e-24   72
  3.451510e-01   7.490625e-24   0.000000e+00   1.042430e-24   72
  3.457090e-01   7.089147e-24   3.973643e-09   6.314883e-25   96
  3.468224e-01   6.744101e-24   0.000000e+00   1.267554e-24   48
  3.473778e-01   3.635796e-24   6.882552e-09   3.775700e-25   96
  3.479323e-01   4.803400e-24   9.990364e-09   4.185160e-25   216
  3.484859e-01   3.725578e-24   0.000000e+00   3.271990e-25   96
  3.495904e-01   5.300968e-24   0.000000e+00   6.274517e-25   96
  3.501414e-01   4.033917e-24   0.000000e+00   4.769958e-25   96
  3.512407e-01   4.655991e-24   0.000000e+00   1.676933e-24   12
  3.517891e-01   5.457698e-24   0.000000e+00   4.008760e-25   168
  3.523367e-01   5.316952e-24   0.000000e+00   5.326491e-25   96
  3.528833e-01   4.496503e-24   3.973643e-09   6.821172e-25   48
  3.534292e-01   5.224317e-24   6.488932e-09   5.712592e-25   72
  3.539742e-01   5.375101e-24   4.495664e-09   5.662593e-25   120
  3.545183e-01   4.094756e-24   7.947286e-09   2.780984e-25   192
  3.556041e-01   6.448557e-24   0.000000e+00   1.314662e-24   12
  3.561458e-01   5.016906e-24   0.000000e+00   4.516547e-25   168
  3.566867e-01   3.953733e-24   3.973643e-09   5.978092e-25   24
  3.572267e-01   4.074081e-24   0.000000e+00   6.176024e-25   72
  3.577659e-01   3.992688e-24   0.000000e+00   6.537318e-25   48
  3.583043e-01   3.659065e-24   5.619580e-09   5.206979e-25   96
  3.588419e-01   6.315098e-24   0.000000e+00   8.376349e-25   48
  3.599147e-01   7.217384e-24   5.619580e-09   1.215611e-24   24
  3.604498e-01   5.535473e-24   0.000000e+00   9.326414e-25   36
  3.609842e-01   6.281109e-24   7.078835e-09   6.502823e-25   132
  3.615178e-01   3.516672e-24   7.492773e-09   4.985203e-25   72
  3.620507e-01   2.625722e-24   0.000000e+00   3.128510e-25   24
  3.625827e-01   4.081317e-24   0.000000e+00   3.358053e-25   192
  3.631140e-01   4.242510e-24   0.000000e+00   3.182426e-25   144
  3.641741e-01   3.475980e-24   0.000000e+00   3.533946e-25   72
  3.647031e-01   4.499632e-24   0.000000e+00   5.049973e-25   72
  3.652313e-01   6.182286e-24   5.619580e-09   7.442831e-25   96
  3.657587e-01   3.540095e-24   0.000000e+00   4.101180e-25   72
  3.668112e-01   3.923278e-24   0.000000e+00   4.559399e-25   96
  3.673364e-01   3.545690e-24   0.000000e+00   2.991444e-25   144
  3.683844e-01   2.146705e-24   5.619580e-09   4.890986e-25   24
  3.689073e-01   4.186671e-24   0.000000e+00   4.154888e-25   96
  3.694295e-01   3.339898e-24   6.422377e-09   4.138261e-25   84
  3.699509e-01   5.096413e-24   0.000000e+00   4.974453e-25   96
  3.704716e-01   4.686419e-24   0.000000e+00   5.898992e-25   84
  3.709915e-01   6.490504e-24   3.973643e-09   1.151106e-24   24
  3.715108e-01   2.953476e-24   0.000000e+00   4.145704e-25   24
  3.725471e-01   3.642660e-24   0.000000e+00   4.950228e-25   72
  3.730641e-01   4.481496e-24   0.000000e+00   7.413757e-25   48
  3.736127e-01   3.846015e-24   1.248164e-04   3.239893e-25   128
  3.740961e-01   3.416782e-24   5.619580e-09   6.237592e-25   24
  3.751253e-01   3.471356e-24   5.298191e-09   3.153874e-25   144
  3.756388e-01   2.549777e-24   0.000000e+00   2.293579e-25   96
  3.771752e-01   3.266245e-24   0.000000e+00   3.304976e-25   144
  3.776859e-01   3.030743e-24   5.619580e-09   2.631937e-25   96
  3.781959e-01   3.190901e-24   7.947286e-09   3.556673e-25   96
  3.787053e-01   5.819546e-24   5.619580e-09   1.045848e-24   24
  3.792140e-01   5.554750e-24   0.000000e+00   6.504060e-25   72
  3.797219e-01   4.139990e-24   8.991328e-09   4.085978e-25   120
  3.807359e-01   2.435101e-24   5.619580e-09   4.386523e-25   48
  3.812418e-01   2.649148e-24   0.000000e+00   2.369144e-25   108
  3.817471e-01   6.077573e-24   0.000000e+00   7.139886e-25   72
  3.832590e-01   4.232983e-24   5.298191e-09   3.607177e-25   144
  3.837616e-01   4.470792e-24   5.619580e-09   6.547155e-25   48
  3.847649e-01   2.354799e-24   5.619580e-09   8.476263e-25   12
  3.855656e-01   4.003302e-24   2.449590e-04   4.079076e-25   120
  3.862650e-01   2.946895e-24   5.619580e-09   5.516876e-25   48
  3.867637e-01   2.146841e-24   5.619580e-09   3.510815e-25   24
  3.872618e-01   3.059527e-24   9.733398e-09   2.828943e-25   96
  3.877593e-01   2.334211e-24   0.000000e+00   2.570999e-25   96
  3.887523e-01   2.849165e-24   7.492773e-09   3.550772e-25   36
  3.892478e-01   3.447712e-24   0.000000e+00   5.913685e-25   48
  3.897427e-01   2.820310e-24   0.000000e+00   2.280490e-25   120
  3.902370e-01   2.897693e-24   0.000000e+00   2.714129e-25   96
  3.907307e-01   2.285011e-24   0.000000e+00   2.832511e-25   48
  3.917161e-01   2.337155e-24   0.000000e+00   2.135038e-25   96
  3.931451e-01   3.420030e-24   1.410282e-04   3.071774e-25   132
  3.936796e-01   3.280348e-24   0.000000e+00   4.117119e-25   48
  3.941690e-01   3.807634e-24   0.000000e+00   5.052324e-25   48
  3.946577e-01   2.477781e-24   0.000000e+00   2.905397e-25   72
  3.951458e-01   3.490617e-24   0.000000e+00   4.044828e-25   72
  3.956334e-01   2.135714e-24   5.619580e-09   2.739962e-25   48
  3.966066e-01   3.605811e-24   0.000000e+00   6.544827e-25   24
  3.970924e-01   3.430708e-24   5.619580e-09   6.280691e-25   48
  3.975775e-01   2.465298e-24   9.733398e-09   2.289525e-25   96
  3.980621e-01   1.615380e-24   0.000000e+00   1.684324e-25   24
  3.990294e-01   3.035001e-24   0.000000e+00   4.439208e-25   72
  3.995122e-01   2.199821e-24   0.000000e+00   3.839022e-25   48
  4.004761e-01   6.807888e-24   5.619580e-09   8.424746e-25   24
  4.009571e-01   2.332558e-24   0.000000e+00   2.605683e-25   72
  4.014376e-01   3.354038e-24   0.000000e+00   3.980807e-25   60
  4.019175e-01   2.784082e-24   5.298191e-09   3.056838e-25   72
  4.023968e-01   3.704024e-24   0.000000e+00   6.610770e-25   24
  4.028756e-01   2.130409e-24   0.000000e+00   2.155947e-25   72
  4.033538e-01   3.055422e-24   9.733398e-09   3.226779e-25   48
  4.047849e-01   2.930809e-24   7.064254e-09   2.762483e-25   108
  4.052609e-01   2.658196e-24   0.000000e+00   2.825143e-25   48
  4.057363e-01   1.543206e-24   5.619580e-09   2.443691e-25   48
  4.062111e-01   2.130418e-24   0.000000e+00   6.027979e-25   24
  4.066854e-01   2.027166e-24   7.492773e-09   2.405666e-25   72
  4.071591e-01   3.224489e-24   0.000000e+00   2.927953e-25   96
  4.085095e-01   2.027339e-24   1.651903e-04   1.702284e-25   56
  4.090485e-01   2.209691e-24   0.000000e+00   2.399841e-25   72
  4.099899e-01   2.229756e-24   0.000000e+00   1.585492e-25   24
  4.104598e-01   2.981048e-24   0.000000e+00   3.309953e-25   72
  4.109291e-01   1.604401e-24   5.619580e-09   2.027661e-25   48
  4.121469e-01   2.866024e-24   2.291567e-04   2.874756e-25   120
  4.132680e-01   2.060169e-24   5.619580e-09   4.449448e-25   48
  4.146649e-01   1.959640e-24   0.000000e+00   1.570928e-25   144
  4.160572e-01   3.344965e-24   5.619580e-09   5.150756e-25   24
  4.165203e-01   2.154415e-24   0.000000e+00   2.410005e-25   84
  4.169828e-01   1.724741e-24   0.000000e+00   2.225053e-25   24
  4.174448e-01   1.928620e-24   5.619580e-09   6.069082e-25   12
  4.179064e-01   2.651117e-24   7.947286e-09   7.076836e-25   24
  4.183674e-01   2.214371e-24   0.000000e+00   4.911000e-25   24
  4.195385e-01   2.121354e-24   2.287955e-04   1.585480e-25   132
  4.202064e-01   2.837046e-24   5.298191e-09   3.089786e-25   72
  4.206649e-01   1.816201e-24   5.619580e-09   2.067333e-25   48
  4.215803e-01   2.125444e-24   0.000000e+00   2.640648e-25   96
  4.229499e-01   2.998510e-24   0.000000e+00   4.559687e-25   24
  4.234054e-01   1.683060e-24   0.000000e+00   3.038636e-25   48
  4.238604e-01   4.706136e-24   0.000000e+00   6.746521e-25   24
  4.243149e-01   1.479060e-24   0.000000e+00   2.146783e-25   24
  4.247690e-01   2.045906e-24   0.000000e+00   4.189882e-25   24
  4.252226e-01   1.158364e-24   0.000000e+00   2.004165e-25   48
  4.256757e-01   2.170353e-24   7.947286e-09   3.315434e-25   48
  4.270320e-01   2.179279e-24   7.947286e-09   2.962336e-25   24
  4.274832e-01   2.959809e-24   0.000000e+00   5.398285e-25   24
  4.279339e-01   1.760613e-24   0.000000e+00   2.178778e-25   72
  4.288339e-01   3.314110e-24   5.619580e-09   6.524633e-25   48
  4.306282e-01   1.969159e-24   0.000000e+00   2.880377e-25   36
  4.310756e-01   1.588772e-24   5.619580e-09   2.576798e-25   48
  4.319690e-01   1.510331e-24   0.000000e+00   2.538481e-25   24
  4.324150e-01   1.867759e-24   7.492773e-09   1.909735e-25   72
  4.328606e-01   1.524014e-24   0.000000e+00   1.849919e-25   72
  4.337503e-01   2.113258e-24   0.000000e+00   2.500049e-25   24
  4.345273e-01   1.569693e-24   1.921429e-04   1.473194e-25   96
  4.355244e-01   1.708005e-24   0.000000e+00   3.270618e-25   24
  4.364087e-01   1.476080e-24   0.000000e+00   2.013727e-25   48
  4.377318e-01   2.644483e-24   0.000000e+00   5.822309e-25   24
  4.381719e-01   1.455561e-24   5.619580e-09   3.749556e-25   12
  4.386117e-01   1.955947e-24   5.619580e-09   2.638415e-25   24
